key	building_path	display_building_key	is_slum	is_sieged	is_blockaded	state	destruction_additional_model	destruction_override_model	construction_additional_model	construction_override_model
15282	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_cernunnos_3	false	false	false					
15289	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_cernunnos_4	false	false	false					
15299	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_0.rigid_model_v2	barb_religious_briton_1	false	false	false					
15302	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_briton_epona_2	false	false	false					
15306	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_briton_epona_3	false	false	false					
15312	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_briton_epona_4	false	false	false					
15315	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_briton_toutatis_2	false	false	false					
15320	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_briton_toutatis_3	false	false	false					
15321	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_briton_toutatis_4	false	false	false					
15328	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_briton_rosmerta_2	false	false	false					
15330	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_briton_rosmerta_3	false	false	false					
15332	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_briton_rosmerta_4	false	false	false					
15333	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_briton_nodens_2	false	false	false					
15334	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_briton_nodens_3	false	false	false					
15335	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_briton_nodens_4	false	false	false					
15338	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_briton_andraste_2	false	false	false					
15348	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_briton_andraste_3	false	false	false					
15355	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_briton_andraste_4	false	false	false					
15356	RigidModels\campaign\settlements\barbarian\wonders\nemeton.rigid_model_v2	barb_religious_briton_andraste_5	false	false	false					
15359	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_0.rigid_model_v2	barb_religious_dacian_1	false	false	false					
15367	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_dacian_derzerlas_2	false	false	false					
15368	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_dacian_derzerlas_3	false	false	false					
15369	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_dacian_derzerlas_4	false	false	false					
15372	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_dacian_gebelizis_2	false	false	false					
15376	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_dacian_gebelizis_3	false	false	false					
15378	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_dacian_gebelizis_4	false	false	false					
15383	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_dacian_kotys_2	false	false	false					
15384	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_dacian_kotys_3	false	false	false					
15394	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_dacian_kotys_4	false	false	false					
15395	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_dacian_pleistoros_2	false	false	false					
15405	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_dacian_pleistoros_3	false	false	false					
15408	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_dacian_pleistoros_4	false	false	false					
15411	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_dacian_zalmoxis_2	false	false	false					
15412	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_dacian_zalmoxis_3	false	false	false					
15416	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_dacian_zalmoxis_4	false	false	false					
1542	RigidModels\campaign\settlements\greek\slots\greek_city_minor_1.rigid_model_v2	rom_HELLENIC_city_minor_olives_1	false	false	false					
15421	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_0.rigid_model_v2	barb_religious_gaul_1	false	false	false					
15422	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_gaul_epona_2	false	false	false					
15431	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_gaul_epona_3	false	false	false					
15435	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_gaul_epona_4	false	false	false					
15441	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_gaul_gobannus_2	false	false	false					
15442	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_gaul_gobannus_3	false	false	false					
15444	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_gaul_gobannus_4	false	false	false					
15445	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_gaul_rosmerta_2	false	false	false					
15453	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_gaul_rosmerta_3	false	false	false					
15461	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_gaul_rosmerta_4	false	false	false					
1547	RigidModels\campaign\settlements\greek\slots\greek_city_minor_2.rigid_model_v2	rom_HELLENIC_city_minor_olives_2	false	false	false					
15471	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_gaul_cernunnos_2	false	false	false					
15475	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_gaul_cernunnos_3	false	false	false					
15485	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_gaul_cernunnos_4	false	false	false					
15491	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_gaul_toutatis_2	false	false	false					
15492	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_gaul_toutatis_3	false	false	false					
15494	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_gaul_toutatis_4	false	false	false					
15499	RigidModels\campaign\settlements\barbarian\wonders\nemeton.rigid_model_v2	barb_religious_gaul_toutatis_5	false	false	false					
15503	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_0.rigid_model_v2	barb_religious_german_1	false	false	false					
15510	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_german_thunaraz_2	false	false	false					
15514	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_german_thunaraz_3	false	false	false					
15516	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_german_thunaraz_4	false	false	false					
1552	RigidModels\campaign\settlements\greek\slots\greek_city_minor_3.rigid_model_v2	rom_HELLENIC_city_minor_olives_3	false	false	false					
15520	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_german_frijjo_2	false	false	false					
15527	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_german_frijjo_3	false	false	false					
15533	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_german_frijjo_4	false	false	false					
15537	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_german_wodanaz_2	false	false	false					
15543	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_german_wodanaz_3	false	false	false					
15553	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_german_wodanaz_4	false	false	false					
15554	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_german_austro_2	false	false	false					
1556	RigidModels\campaign\settlements\greek\slots\greek_city_minor_4.rigid_model_v2	rom_HELLENIC_city_minor_olives_4	false	false	false					
15563	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_german_austro_3	false	false	false					
15572	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_german_austro_4	false	false	false					
15578	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_german_teiwaz_2	false	false	false					
15587	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_german_teiwaz_3	false	false	false					
15588	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_german_teiwaz_4	false	false	false					
15593	RigidModels\campaign\settlements\barbarian\wonders\nemeton.rigid_model_v2	barb_religious_german_teiwaz_5	false	false	false					
15602	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_0.rigid_model_v2	barb_religious_iberian_1	false	false	false					
15604	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_iberian_nabia_2	false	false	false					
15605	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_iberian_nabia_3	false	false	false					
15608	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_iberian_nabia_4	false	false	false					
15609	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_iberian_epona_2	false	false	false					
15617	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_iberian_epona_3	false	false	false					
15621	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_iberian_epona_4	false	false	false					
15630	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_iberian_endovelicus_2	false	false	false					
15632	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_iberian_endovelicus_3	false	false	false					
15639	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_iberian_endovelicus_4	false	false	false					
15643	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_iberian_bandua_2	false	false	false					
15651	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_iberian_bandua_3	false	false	false					
15654	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_iberian_bandua_4	false	false	false					
15659	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_iberian_ataegina_2	false	false	false					
15664	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_iberian_ataegina_3	false	false	false					
15672	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_iberian_ataegina_4	false	false	false					
15681	RigidModels\campaign\settlements\barbarian\wonders\nemeton.rigid_model_v2	barb_religious_iberian_5	false	false	false					
15684	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_0.rigid_model_v2	barb_religious_illyrian_1	false	false	false					
15689	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_illyrian_anzotica_2	false	false	false					
15694	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_illyrian_anzotica_3	false	false	false					
15698	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_illyrian_anzotica_4	false	false	false					
15701	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_illyrian_armatus_2	false	false	false					
15711	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_illyrian_armatus_3	false	false	false					
15716	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_illyrian_armatus_4	false	false	false					
15721	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_illyrian_bindus_2	false	false	false					
15727	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_illyrian_bindus_3	false	false	false					
15735	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_illyrian_bindus_4	false	false	false					
15738	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_illyrian_medaurus_2	false	false	false					
15747	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_illyrian_medaurus_3	false	false	false					
15755	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_illyrian_medaurus_4	false	false	false					
15763	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_illyrian_vidasus_2	false	false	false					
15768	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_illyrian_vidasus_3	false	false	false					
15769	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_illyrian_vidasus_4	false	false	false					
15771	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_0.rigid_model_v2	barb_religious_nomad_1	false	false	false					
15774	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_nomad_agrimpasa_2	false	false	false					
15781	RigidModels\campaign\settlements\nomadic\slots\nomadic_holy_1.rigid_model_v2	barb_religious_nomad_agrimpasa_3	false	false	false					
15789	RigidModels\campaign\settlements\nomadic\slots\nomadic_holy_2.rigid_model_v2	barb_religious_nomad_agrimpasa_4	false	false	false					
15790	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_nomad_goitosyros_2	false	false	false					
15791	RigidModels\campaign\settlements\nomadic\slots\nomadic_holy_1.rigid_model_v2	barb_religious_nomad_goitosyros_3	false	false	false					
15793	RigidModels\campaign\settlements\nomadic\slots\nomadic_holy_2.rigid_model_v2	barb_religious_nomad_goitosyros_4	false	false	false					
158	RigidModels\campaign\settlements\barbarian\slots\barbarian_minor_1.rigid_model_v2	rom_BARBARIAN_city_minor_gold_1	false	false	false					
15802	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_nomad_tabiti_2	false	false	false					
15807	RigidModels\campaign\settlements\nomadic\slots\nomadic_holy_1.rigid_model_v2	barb_religious_nomad_tabiti_3	false	false	false					
15811	RigidModels\campaign\settlements\nomadic\slots\nomadic_holy_2.rigid_model_v2	barb_religious_nomad_tabiti_4	false	false	false					
15814	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_nomad_papaios_2	false	false	false					
15815	RigidModels\campaign\settlements\nomadic\slots\nomadic_holy_1.rigid_model_v2	barb_religious_nomad_papaios_3	false	false	false					
15820	RigidModels\campaign\settlements\nomadic\slots\nomadic_holy_2.rigid_model_v2	barb_religious_nomad_papaios_4	false	false	false					
15827	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_nomad_api_2	false	false	false					
15832	RigidModels\campaign\settlements\nomadic\slots\nomadic_holy_1.rigid_model_v2	barb_religious_nomad_api_3	false	false	false					
1584	RigidModels\campaign\settlements\greek\slots\greek_city_minor_1.rigid_model_v2	rom_HELLENIC_city_minor_purple_dye_1	false	false	false					
15842	RigidModels\campaign\settlements\nomadic\slots\nomadic_holy_2.rigid_model_v2	barb_religious_nomad_api_4	false	false	false					
15851	RigidModels\campaign\settlements\nomadic\slots\kurgan_field.rigid_model_v2	barb_religious_nomad_api_5	false	false	false					
15858	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_0.rigid_model_v2	barb_religious_thrace_1	false	false	false					
15864	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_thrace_bendis_2	false	false	false					
15868	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_thrace_bendis_3	false	false	false					
15870	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_thrace_bendis_4	false	false	false					
15874	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_thrace_kotys_2	false	false	false					
15883	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_thrace_kotys_3	false	false	false					
15889	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_thrace_kotys_4	false	false	false					
1589	RigidModels\campaign\settlements\greek\slots\greek_city_minor_2.rigid_model_v2	rom_HELLENIC_city_minor_purple_dye_2	false	false	false					
15899	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_thrace_sabazios_2	false	false	false					
15904	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_thrace_sabazios_3	false	false	false					
15909	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_thrace_sabazios_4	false	false	false					
15919	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_thrace_zibelthiurdos_2	false	false	false					
15927	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_thrace_zibelthiurdos_3	false	false	false					
1593	RigidModels\campaign\settlements\greek\slots\greek_city_minor_3.rigid_model_v2	rom_HELLENIC_city_minor_purple_dye_3	false	false	false					
15937	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_thrace_zibelthiurdos_4	false	false	false					
15946	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_1.rigid_model_v2	barb_religious_thrace_cabeiri_2	false	false	false					
15948	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_2.rigid_model_v2	barb_religious_thrace_cabeiri_3	false	false	false					
15957	RigidModels\campaign\settlements\barbarian\slots\barbarian_holy_3.rigid_model_v2	barb_religious_thrace_cabeiri_4	false	false	false					
15966	RigidModels\campaign\settlements\barbarian\wonders\nemeton.rigid_model_v2	barb_religious_thrace_cabeiri_5	false	false	false					
15976	RigidModels\campaign\settlements\barbarian\slots\barbarian_commons_0.rigid_model_v2	barb_wine_1	false	false	false					
15984	RigidModels\campaign\settlements\barbarian\slots\barbarian_market_1.rigid_model_v2	barb_wine_2	false	false	false					
15989	RigidModels\campaign\settlements\barbarian\slots\barbarian_market_2.rigid_model_v2	barb_wine_3	false	false	false					
15995	RigidModels\campaign\settlements\barbarian\slots\barbarian_market_3.rigid_model_v2	barb_wine_4	false	false	false					
16003	RigidModels\campaign\settlements\greek\slots\greek_city_major_1.rigid_model_v2	greek_city_1	false	false	false					
16010	RigidModels\campaign\settlements\greek\slots\greek_city_major_2.rigid_model_v2	greek_city_2	false	false	false					
16011	RigidModels\campaign\settlements\greek\slots\greek_city_major_3.rigid_model_v2	greek_city_3	false	false	false					
16018	RigidModels\campaign\settlements\greek\slots\greek_city_major_4.rigid_model_v2	greek_city_4	false	false	false					
16028	RigidModels\campaign\settlements\greek\slots\greek_city_minor_1.rigid_model_v2	greek_town_1	false	false	false					
1603	RigidModels\campaign\settlements\greek\slots\greek_city_minor_4.rigid_model_v2	rom_HELLENIC_city_minor_purple_dye_4	false	false	false					
16033	RigidModels\campaign\settlements\greek\slots\greek_city_minor_2.rigid_model_v2	greek_town_farm_2	false	false	false					
16034	RigidModels\campaign\settlements\greek\slots\greek_city_minor_3.rigid_model_v2	greek_town_farm_3	false	false	false					
16040	RigidModels\campaign\settlements\greek\slots\greek_city_minor_4.rigid_model_v2	greek_town_farm_4	false	false	false					
16045	RigidModels\campaign\settlements\greek\slots\greek_city_minor_2.rigid_model_v2	greek_town_trade_2	false	false	false					
16048	RigidModels\campaign\settlements\greek\slots\greek_city_minor_3.rigid_model_v2	greek_town_trade_3	false	false	false					
16058	RigidModels\campaign\settlements\greek\slots\greek_city_minor_4.rigid_model_v2	greek_town_trade_4	false	false	false					
16059	RigidModels\campaign\settlements\greek\slots\greek_city_minor_2.rigid_model_v2	greek_town_civil_2	false	false	false					
16061	RigidModels\campaign\settlements\greek\slots\greek_city_minor_3.rigid_model_v2	greek_town_civil_3	false	false	false					
16070	RigidModels\campaign\settlements\greek\slots\greek_city_minor_4.rigid_model_v2	greek_town_civil_4	false	false	false					
16075	RigidModels\campaign\settlements\greek\slots\greek_city_center_1.rigid_model_v2	greek_amber_1	false	false	false					
16080	RigidModels\campaign\settlements\greek\slots\greek_city_center_market_1.rigid_model_v2	greek_amber_2	false	false	false					
16086	RigidModels\campaign\settlements\greek\slots\greek_city_center_market_2.rigid_model_v2	greek_amber_3	false	false	false					
1609	RigidModels\campaign\settlements\greek\slots\greek_city_minor_1.rigid_model_v2	rom_HELLENIC_city_minor_silk_1	false	false	false					
16096	RigidModels\campaign\settlements\greek\slots\greek_city_center_market_3.rigid_model_v2	greek_amber_4	false	false	false					
16104	RigidModels\campaign\settlements\greek\slots\greek_city_minor_1.rigid_model_v2	greek_glass_1	false	false	false					
16105	RigidModels\campaign\settlements\greek\slots\greek_city_minor_2.rigid_model_v2	greek_glass_2	false	false	false					
16114	RigidModels\campaign\settlements\greek\slots\greek_city_minor_3.rigid_model_v2	greek_glass_3	false	false	false					
16116	RigidModels\campaign\settlements\greek\slots\greek_city_minor_4.rigid_model_v2	greek_glass_4	false	false	false					
16121	RigidModels\campaign\settlements\greek\slots\greek_city_minor_1.rigid_model_v2	greek_gold_1	false	false	false					
16131	RigidModels\campaign\settlements\greek\slots\greek_city_minor_2.rigid_model_v2	greek_gold_2	false	false	false					
16141	RigidModels\campaign\settlements\greek\slots\greek_city_minor_3.rigid_model_v2	greek_gold_3	false	false	false					
16151	RigidModels\campaign\settlements\greek\slots\greek_city_minor_4.rigid_model_v2	greek_gold_4	false	false	false					
16159	RigidModels\campaign\settlements\greek\slots\greek_city_minor_1.rigid_model_v2	greek_grain_1	false	false	false					
16161	RigidModels\campaign\settlements\greek\slots\greek_city_minor_2.rigid_model_v2	greek_grain_2	false	false	false					
16166	RigidModels\campaign\settlements\greek\slots\greek_city_minor_3.rigid_model_v2	greek_grain_3	false	false	false					
16174	RigidModels\campaign\settlements\greek\slots\greek_city_minor_4.rigid_model_v2	greek_grain_4	false	false	false					
16180	RigidModels\campaign\settlements\greek\slots\greek_military_1.rigid_model_v2	greek_horse_1	false	false	false					
16184	RigidModels\campaign\settlements\greek\slots\greek_military_buff_1.rigid_model_v2	greek_horse_2	false	false	false					
1619	RigidModels\campaign\settlements\greek\slots\greek_city_minor_2.rigid_model_v2	rom_HELLENIC_city_minor_silk_2	false	false	false					
16193	RigidModels\campaign\settlements\greek\slots\greek_military_buff_2.rigid_model_v2	greek_horse_3	false	false	false					
162	RigidModels\campaign\settlements\barbarian\slots\barbarian_minor_2.rigid_model_v2	rom_BARBARIAN_city_minor_gold_2	false	false	false					
16200	RigidModels\campaign\settlements\greek\slots\building_greek_workshop_1_anim.rigid_model_v2	greek_iron_1	false	false	false					
16209	RigidModels\campaign\settlements\greek\slots\building_greek_workshop_2_anim.rigid_model_v2	greek_iron_armour_2	false	false	false					
16216	RigidModels\campaign\settlements\greek\slots\building_greek_workshop_3_anim.rigid_model_v2	greek_iron_armour_3	false	false	false					
16218	RigidModels\campaign\settlements\greek\slots\building_greek_workshop_2_anim.rigid_model_v2	greek_iron_weapon_2	false	false	false					
16222	RigidModels\campaign\settlements\greek\slots\building_greek_workshop_3_anim.rigid_model_v2	greek_iron_weapon_3	false	false	false					
16228	RigidModels\campaign\settlements\greek\slots\greek_city_minor_1.rigid_model_v2	greek_lead_1	false	false	false					
16231	RigidModels\campaign\settlements\greek\slots\greek_city_minor_2.rigid_model_v2	greek_lead_2	false	false	false					
16238	RigidModels\campaign\settlements\greek\slots\greek_city_minor_3.rigid_model_v2	greek_lead_3	false	false	false					
16243	RigidModels\campaign\settlements\greek\slots\greek_city_minor_4.rigid_model_v2	greek_lead_4	false	false	false					
16252	RigidModels\campaign\settlements\greek\slots\greek_city_minor_1.rigid_model_v2	greek_leather_1	false	false	false					
16257	RigidModels\campaign\settlements\greek\slots\greek_city_minor_2.rigid_model_v2	greek_leather_2	false	false	false					
1626	RigidModels\campaign\settlements\greek\slots\greek_city_minor_3.rigid_model_v2	rom_HELLENIC_city_minor_silk_3	false	false	false					
16260	RigidModels\campaign\settlements\greek\slots\greek_city_minor_3.rigid_model_v2	greek_leather_3	false	false	false					
16270	RigidModels\campaign\settlements\greek\slots\greek_city_minor_4.rigid_model_v2	greek_leather_4	false	false	false					
16279	RigidModels\campaign\settlements\greek\slots\greek_city_minor_1.rigid_model_v2	greek_lumber_1	false	false	false					
16287	RigidModels\campaign\settlements\greek\slots\greek_city_minor_2.rigid_model_v2	greek_lumber_2	false	false	false					
16293	RigidModels\campaign\settlements\greek\slots\greek_city_minor_3.rigid_model_v2	greek_lumber_3	false	false	false					
1630	RigidModels\campaign\settlements\greek\slots\greek_city_minor_4.rigid_model_v2	rom_HELLENIC_city_minor_silk_4	false	false	false					
16300	RigidModels\campaign\settlements\greek\slots\greek_city_minor_4.rigid_model_v2	greek_lumber_4	false	false	false					
16302	RigidModels\campaign\settlements\greek\slots\greek_city_minor_1.rigid_model_v2	greek_marble_1	false	false	false					
16306	RigidModels\campaign\settlements\greek\slots\greek_city_minor_2.rigid_model_v2	greek_marble_2	false	false	false					
16307	RigidModels\campaign\settlements\greek\slots\greek_city_minor_3.rigid_model_v2	greek_marble_3	false	false	false					
16312	RigidModels\campaign\settlements\greek\slots\greek_city_minor_4.rigid_model_v2	greek_marble_4	false	false	false					
16319	RigidModels\campaign\settlements\greek\slots\greek_city_minor_1.rigid_model_v2	greek_olive_1	false	false	false					
16323	RigidModels\campaign\settlements\greek\slots\greek_city_minor_2.rigid_model_v2	greek_olive_2	false	false	false					
16328	RigidModels\campaign\settlements\greek\slots\greek_city_minor_3.rigid_model_v2	greek_olive_3	false	false	false					
16335	RigidModels\campaign\settlements\greek\slots\greek_city_minor_4.rigid_model_v2	greek_olive_4	false	false	false					
1634	RigidModels\campaign\settlements\greek\slots\greek_city_minor_1.rigid_model_v2	rom_HELLENIC_city_minor_silver_1	false	false	false					
16345	RigidModels\campaign\settlements\greek\slots\greek_city_center_1.rigid_model_v2	greek_purple_dye_1	false	false	false					
16347	RigidModels\campaign\settlements\greek\slots\greek_city_center_market_1.rigid_model_v2	greek_purple_dye_2	false	false	false					
