id	incident_key	option_key	value
23594	dk_historical_queen_01	CND_FIRST_ROUND	165
23604	dk_historical_queen_01	CND_FACTION	rom_ptolemaics
23606	dk_historical_queen_02	CND_CAMPAIGN	main_rome
23608	dk_historical_queen_02	VAR_CHANCE	100
23618	dk_historical_queen_02	GEN_TARGET_NONE	
23627	dk_historical_queen_02	CND_FIRST_ROUND	102
2363	incident_greco_roman_description_of_greece	GEN_CND_REGION	rom_hellas_attiki
23635	dk_historical_queen_02	CND_FACTION	rom_ptolemaics
23636	dk_historical_queen_03	CND_CAMPAIGN	main_rome
23638	dk_historical_queen_03	VAR_CHANCE	100
23645	dk_historical_queen_03	GEN_TARGET_NONE	
23649	dk_historical_queen_03	CND_FIRST_ROUND	120
23655	dk_historical_queen_03	CND_FACTION	rom_seleucid
23657	dk_historical_queen_04	CND_CAMPAIGN	main_rome
23662	dk_historical_queen_04	VAR_CHANCE	100
23665	dk_historical_queen_04	GEN_TARGET_NONE	
23675	dk_historical_queen_04	CND_FIRST_ROUND	190
23679	dk_historical_queen_04	CND_FACTION	rom_ptolemaics
23684	dk_historical_queen_05	CND_CAMPAIGN	main_rome
23686	dk_historical_queen_05	VAR_CHANCE	100
23691	dk_historical_queen_05	GEN_TARGET_NONE	
23700	dk_historical_queen_05	CND_FIRST_ROUND	3
23707	dk_historical_queen_05	CND_FACTION	rom_seleucid
2371	incident_greco_roman_description_of_greece	GEN_CND_REGION	rom_hellas_creta
23716	dk_historical_queen_06	CND_CAMPAIGN	main_rome
23718	dk_historical_queen_06	VAR_CHANCE	100
23720	dk_historical_queen_06	GEN_TARGET_NONE	
23726	dk_historical_queen_06	CND_FIRST_ROUND	35
23732	dk_historical_queen_06	CND_FACTION	rom_epirus
23733	dk_historical_queen_07	CND_CAMPAIGN	main_rome
23737	dk_historical_queen_07	VAR_CHANCE	100
23739	dk_historical_queen_07	GEN_TARGET_NONE	
23745	dk_historical_queen_07	CND_FIRST_ROUND	104
23749	dk_historical_queen_07	CND_FACTION	rom_pontus
23751	dk_historical_queen_08	CND_CAMPAIGN	main_rome
23757	dk_historical_queen_08	VAR_CHANCE	100
2376	incident_greco_roman_description_of_greece	GEN_CND_REGION	rom_hellas_peloponnesos
23764	dk_historical_queen_08	GEN_TARGET_NONE	
23766	dk_historical_queen_08	CND_FIRST_ROUND	150
23773	dk_historical_queen_08	CND_FACTION	rom_pontus
23775	dk_historical_queen_09	CND_CAMPAIGN	main_emperor
23782	dk_historical_queen_09	VAR_CHANCE	100
23790	dk_historical_queen_09	GEN_TARGET_NONE	
23796	dk_historical_queen_09	CND_FIRST_ROUND	200
23806	dk_historical_queen_09	CND_FACTION	emp_armenia
23808	dk_historical_queen_10	CND_CAMPAIGN	main_emperor
23817	dk_historical_queen_10	VAR_CHANCE	100
2382	incident_greco_roman_description_of_greece	GEN_TARGET_REGION	
23825	dk_historical_queen_10	GEN_TARGET_NONE	
23827	dk_historical_queen_10	CND_FIRST_ROUND	220
23836	dk_historical_queen_10	CND_FACTION	emp_parthia
23840	dk_historical_queen_11	CND_CAMPAIGN	main_rome
23843	dk_historical_queen_11	VAR_CHANCE	100
23850	dk_historical_queen_11	GEN_TARGET_NONE	
23854	dk_historical_queen_11	CND_FIRST_ROUND	270
2386	incident_greco_roman_description_of_greece	GEN_CND_OWNS	
23863	dk_historical_queen_11	CND_FACTION	rom_kush
23867	dk_historical_queen_01	CND_UNIQUE	
23877	dk_historical_queen_02	CND_UNIQUE	
23880	dk_historical_queen_03	CND_UNIQUE	
23885	dk_historical_queen_04	CND_UNIQUE	
23894	dk_historical_queen_05	CND_UNIQUE	
23897	dk_historical_queen_06	CND_UNIQUE	
23902	dk_historical_queen_07	CND_UNIQUE	
23908	dk_historical_queen_08	CND_UNIQUE	
2391	incident_greco_roman_description_of_greece	VAR_DELAY_MAX	1
23911	dk_historical_queen_09	CND_UNIQUE	
23913	dk_historical_queen_10	CND_UNIQUE	
23923	dk_historical_queen_11	CND_UNIQUE	
23927	female_leader_boudica_emp	GEN_TARGET_FACTION	
23935	dk_historical_queen_12	CND_UNIQUE	
23945	dk_historical_queen_12	CND_FACTION	rom_kush
23947	dk_historical_queen_12	VAR_CHANCE	100
23949	dk_historical_queen_12	GEN_TARGET_NONE	
23959	dk_historical_queen_12	CND_FIRST_ROUND	100
23966	dk_historical_queen_12	CND_CAMPAIGN	main_rome
23969	disaster_plague_spreads_region	GEN_CND_REGION_NOT_BUILDING_CHAIN	dk_gen_sanitation
23971	disaster_plague_spreads_region_foreign	GEN_CND_REGION_NOT_BUILDING_CHAIN	dk_gen_sanitation
23972	disaster_plague_starts_region	GEN_CND_REGION_NOT_BUILDING_CHAIN	dk_gen_sanitation
23982	disaster_plague_starts_region_foreign	GEN_CND_REGION_NOT_BUILDING_CHAIN	dk_gen_sanitation
2401	incident_all_trade_disruption	CND_CAMPAIGN	main_rome
2409	incident_all_trade_disruption	CND_FIRST_ROUND	4
2415	incident_all_trade_disruption	CND_UNIQUE	
2419	incident_all_trade_disruption	VAR_CHANCE	100
2429	incident_all_trade_disruption	GEN_TARGET_REGION	
2438	incident_all_trade_disruption	GEN_CND_OWNS	
2445	incident_all_trade_disruption	CND_ROUNDS_UNTIL_NEXT	12
2450	incident_all_trade_disruption	GEN_CND_MAX_REGION_PUBLIC_ORDER	-40
2458	incident_piracy	VAR_DELAY_MIN	0
2468	incident_greco_roman_description_of_asia	VAR_DELAY_MIN	0
2470	incident_greco_roman_description_of_egypt	VAR_DELAY_MIN	0
24714	inv_geographical_Carthaginian_Politician_A	VAR_CHANCE	100
24719	inv_geographical_Carthaginian_Politician_A	GEN_TARGET_NONE	
24728	inv_geographical_Carthaginian_Politician_B	VAR_CHANCE	100
24731	inv_geographical_Carthaginian_Politician_B	GEN_TARGET_NONE	
24738	inv_geographical_Carthaginian_Slaves_A	VAR_CHANCE	100
24748	inv_geographical_Carthaginian_Slaves_A	GEN_TARGET_NONE	
24754	inv_geographical_Carthaginian_Slaves_B	VAR_CHANCE	100
24758	inv_geographical_Carthaginian_Slaves_B	GEN_TARGET_NONE	
2476	incident_greco_roman_description_of_greece	VAR_DELAY_MIN	0
24768	inv_geographical_Carthaginian_Slaves_C	VAR_CHANCE	100
24771	inv_geographical_Carthaginian_Slaves_C	GEN_TARGET_NONE	
24776	inv_geographical_Carthaginian_Slaves_D	VAR_CHANCE	100
24779	inv_geographical_Carthaginian_Slaves_D	GEN_TARGET_NONE	
24788	inv_geographical_Carthaginian_Religion_A	VAR_CHANCE	100
24793	inv_geographical_Carthaginian_Religion_A	GEN_TARGET_NONE	
24801	inv_geographical_Carthaginian_Religion_B	VAR_CHANCE	100
24804	inv_geographical_Carthaginian_Religion_B	GEN_TARGET_NONE	
24805	inv_geographical_Carthaginian_captain_A	VAR_CHANCE	100
24809	inv_geographical_Carthaginian_captain_A	GEN_TARGET_NONE	
24814	inv_geographical_Carthaginian_captain_B	VAR_CHANCE	100
24816	inv_geographical_Carthaginian_captain_B	GEN_TARGET_NONE	
24823	inv_geographical_carthage_merchant_A	VAR_CHANCE	100
24825	inv_geographical_carthage_merchant_A	GEN_TARGET_NONE	
24835	inv_geographical_carthage_merchant_B	VAR_CHANCE	100
2484	incident_hellenic_resistance_to_hegemony	GEN_TARGET_FACTION	
24842	inv_geographical_carthage_merchant_B	GEN_TARGET_NONE	
24843	inv_geographical_massalia_cure_all_A_1	GEN_TARGET_NONE	
24847	inv_geographical_massalia_cure_all_A_1	VAR_CHANCE	100
2485	incident_hellenic_resistance_to_hegemony	GEN_CND_FACTION_RELIGION	rom_religion_hellenic
24853	inv_geographical_massalia_cure_all_A_2	GEN_TARGET_NONE	
24857	inv_geographical_massalia_cure_all_A_2	VAR_CHANCE	100
24864	inv_geographical_massalia_cure_all_B_1	GEN_TARGET_NONE	
24869	inv_geographical_massalia_cure_all_B_1	VAR_CHANCE	100
24873	inv_geographical_massalia_cure_all_B_2	GEN_TARGET_NONE	
24883	inv_geographical_massalia_cure_all_B_2	VAR_CHANCE	100
24889	inv_geographical_massalia_cure_all_C_1	GEN_TARGET_NONE	
24893	inv_geographical_massalia_cure_all_C_1	VAR_CHANCE	100
24899	inv_geographical_massalia_cure_all_C_2	GEN_TARGET_NONE	
24906	inv_geographical_massalia_cure_all_C_2	VAR_CHANCE	100
24912	inv_geographical_massalia_merchants_A	GEN_TARGET_NONE	
24916	inv_geographical_massalia_merchants_A	VAR_CHANCE	100
24924	inv_geographical_massalia_merchants_B	GEN_TARGET_NONE	
24927	inv_geographical_massalia_merchants_B	VAR_CHANCE	100
24930	inv_geographical_massalia_merchants_C	GEN_TARGET_NONE	
24931	inv_geographical_massalia_merchants_C	VAR_CHANCE	100
24934	inv_geographical_massalia_merchants_D	GEN_TARGET_NONE	
24943	inv_geographical_massalia_merchants_D	VAR_CHANCE	100
24946	inv_geographical_massalia_request_A	GEN_TARGET_NONE	
24955	inv_geographical_massalia_request_A	VAR_CHANCE	100
24958	inv_geographical_massalia_request_B	GEN_TARGET_NONE	
24966	inv_geographical_massalia_request_B	VAR_CHANCE	100
24972	inv_geographical_massalia_request_C	GEN_TARGET_NONE	
24978	inv_geographical_massalia_request_C	VAR_CHANCE	100
24982	inv_geographical_massalia_resources_A_1	VAR_CHANCE	100
24989	inv_geographical_massalia_resources_A_1	GEN_TARGET_NONE	
24997	inv_geographical_massalia_resources_A_2	GEN_TARGET_NONE	
25005	inv_geographical_massalia_resources_A_2	VAR_CHANCE	100
25007	inv_geographical_massalia_resources_A_3	GEN_TARGET_NONE	
25015	inv_geographical_massalia_resources_A_3	VAR_CHANCE	100
25016	inv_geographical_massalia_resources_A_4	GEN_TARGET_NONE	
25026	inv_geographical_massalia_resources_A_4	VAR_CHANCE	100
25029	inv_geographical_massalia_resources_B	GEN_TARGET_NONE	
25038	inv_geographical_massalia_resources_B	VAR_CHANCE	100
25040	inv_geographical_massalia_trading_rights_A	GEN_TARGET_NONE	
25047	inv_geographical_massalia_trading_rights_A	VAR_CHANCE	100
25052	inv_geographical_massalia_trading_rights_B	GEN_TARGET_NONE	
25061	inv_geographical_massalia_trading_rights_B	VAR_CHANCE	100
25068	inv_geographical_massalia_trading_rights_C	GEN_TARGET_NONE	
25076	inv_geographical_massalia_trading_rights_C	VAR_CHANCE	100
25085	inv_faction_greek_01_A1	GEN_TARGET_NONE	
25089	inv_faction_greek_01_A1	VAR_CHANCE	100
25095	inv_faction_greek_01_A2	GEN_TARGET_NONE	
25104	inv_faction_greek_01_A2	VAR_CHANCE	100
25108	inv_faction_greek_01_B1	GEN_TARGET_NONE	
25115	inv_faction_greek_01_B1	VAR_CHANCE	100
25119	inv_faction_greek_01_B2	GEN_TARGET_REGION	
25126	inv_faction_greek_01_B2	VAR_CHANCE	100
25134	inv_faction_greek_02_A1	GEN_TARGET_NONE	
25137	inv_faction_greek_02_A1	VAR_CHANCE	100
25142	inv_faction_greek_02_A2	GEN_TARGET_NONE	
25152	inv_faction_greek_02_A2	VAR_CHANCE	100
25154	inv_faction_greek_02_B1	GEN_TARGET_NONE	
25155	inv_faction_greek_02_B1	VAR_CHANCE	100
25156	inv_faction_greek_02_B2	GEN_TARGET_NONE	
25162	inv_faction_greek_02_B2	VAR_CHANCE	100
25163	inv_faction_greek_02_C1	GEN_TARGET_NONE	
25168	inv_faction_greek_02_C1	VAR_CHANCE	100
25169	inv_faction_greek_02_C2	GEN_TARGET_REGION	
25174	inv_faction_greek_02_C2	VAR_CHANCE	100
25175	inv_faction_greek_03_A1	GEN_TARGET_NONE	
25179	inv_faction_greek_03_A1	VAR_CHANCE	100
25188	inv_faction_greek_03_A2	GEN_TARGET_NONE	
25196	inv_faction_greek_03_A2	VAR_CHANCE	100
25198	inv_faction_greek_03_B1	GEN_TARGET_NONE	
25199	inv_faction_greek_03_B1	VAR_CHANCE	100
25205	inv_faction_greek_03_B2	GEN_TARGET_NONE	
25207	inv_faction_greek_03_B2	VAR_CHANCE	100
25214	inv_faction_greek_04_A1	GEN_TARGET_NONE	
25219	inv_faction_greek_04_A1	VAR_CHANCE	100
25222	inv_faction_greek_04_A2	GEN_TARGET_NONE	
25225	inv_faction_greek_04_A2	VAR_CHANCE	100
25227	inv_faction_greek_04_B1	GEN_TARGET_NONE	
25230	inv_faction_greek_04_B1	VAR_CHANCE	100
25234	inv_faction_greek_04_B2	GEN_TARGET_REGION	
25238	inv_faction_greek_04_B2	VAR_CHANCE	100
25240	inv_faction_greek_05_A1	GEN_TARGET_NONE	
25249	inv_faction_greek_05_A1	VAR_CHANCE	100
25258	inv_faction_greek_05_A2	GEN_TARGET_NONE	
25261	inv_faction_greek_05_A2	VAR_CHANCE	100
25267	inv_faction_greek_05_B1	GEN_TARGET_NONE	
25272	inv_faction_greek_05_B1	VAR_CHANCE	100
25273	inv_faction_greek_05_B2	GEN_TARGET_NONE	
25277	inv_faction_greek_05_B2	VAR_CHANCE	100
25279	inv_faction_samnite_01_A	GEN_TARGET_NONE	
25289	inv_faction_samnite_01_A	VAR_CHANCE	100
25291	inv_faction_samnite_01_B	GEN_TARGET_NONE	
25295	inv_faction_samnite_01_B	VAR_CHANCE	100
25298	inv_faction_samnite_01_C	GEN_TARGET_NONE	
25303	inv_faction_samnite_01_C	VAR_CHANCE	100
25306	inv_faction_samnite_01_D	GEN_TARGET_NONE	
25311	inv_faction_samnite_01_D	VAR_CHANCE	100
25318	inv_faction_samnite_02_A	GEN_TARGET_NONE	
25320	inv_faction_samnite_02_A	VAR_CHANCE	100
25325	inv_faction_samnite_02_B	GEN_TARGET_NONE	
25335	inv_faction_samnite_02_B	VAR_CHANCE	100
25339	inv_faction_samnite_02_C	GEN_TARGET_NONE	
25347	inv_faction_samnite_02_C	VAR_CHANCE	100
25351	inv_faction_samnite_02_D	GEN_TARGET_NONE	
25361	inv_faction_samnite_02_D	VAR_CHANCE	100
25370	inv_faction_samnite_03_A	GEN_TARGET_NONE	
25374	inv_faction_samnite_03_A	VAR_CHANCE	100
25382	inv_faction_samnite_03_B	GEN_TARGET_NONE	
25388	inv_faction_samnite_03_B	VAR_CHANCE	100
25397	inv_faction_samnite_03_C	GEN_TARGET_NONE	
25399	inv_faction_samnite_03_C	VAR_CHANCE	100
25405	inv_faction_samnite_03_D	GEN_TARGET_NONE	
25407	inv_faction_samnite_03_D	VAR_CHANCE	100
25410	inv_faction_samnite_04_A	GEN_TARGET_NONE	
25414	inv_faction_samnite_04_A	VAR_CHANCE	100
25419	inv_faction_samnite_04_B	GEN_TARGET_NONE	
25421	inv_faction_samnite_04_B	VAR_CHANCE	100
25427	inv_faction_etruscans_01_A	GEN_TARGET_NONE	
25428	inv_faction_etruscans_01_A	VAR_CHANCE	100
25432	inv_faction_etruscans_01_B	GEN_TARGET_NONE	
25437	inv_faction_etruscans_01_B	VAR_CHANCE	100
25440	inv_faction_etruscans_01_C	GEN_TARGET_NONE	
25446	inv_faction_etruscans_01_C	VAR_CHANCE	100
25447	inv_faction_etruscans_01_D	GEN_TARGET_NONE	
25448	inv_faction_etruscans_01_D	VAR_CHANCE	100
25450	inv_faction_etruscans_02_A	GEN_TARGET_NONE	
25458	inv_faction_etruscans_02_A	VAR_CHANCE	100
25462	inv_faction_etruscans_02_B	GEN_TARGET_NONE	
25465	inv_faction_etruscans_02_B	VAR_CHANCE	100
25472	inv_faction_etruscans_02_C	GEN_TARGET_NONE	
25481	inv_faction_etruscans_02_C	VAR_CHANCE	100
25482	inv_faction_etruscans_02_D	GEN_TARGET_NONE	
25491	inv_faction_etruscans_02_D	VAR_CHANCE	100
25493	inv_faction_etruscans_03_A	GEN_TARGET_NONE	
25496	inv_faction_etruscans_03_A	VAR_CHANCE	100
25498	inv_faction_etruscans_03_B	GEN_TARGET_NONE	
25507	inv_faction_etruscans_03_B	VAR_CHANCE	100
25515	inv_faction_etruscans_03_C	GEN_TARGET_NONE	
25520	inv_faction_etruscans_03_C	VAR_CHANCE	100
25523	inv_faction_etruscans_04_A	GEN_TARGET_NONE	
25528	inv_faction_etruscans_04_A	VAR_CHANCE	100
25536	inv_faction_etruscans_04_B	GEN_TARGET_NONE	
25541	inv_faction_etruscans_04_B	VAR_CHANCE	100
25548	inv_faction_etruscans_04_C	GEN_TARGET_NONE	
25553	inv_faction_etruscans_04_C	VAR_CHANCE	100
25562	inv_faction_etruscans_04_D	GEN_TARGET_NONE	
25569	inv_faction_etruscans_04_D	VAR_CHANCE	100
25575	inv_faction_seno_insub_01_A	GEN_TARGET_NONE	
25576	inv_faction_seno_insub_01_A	VAR_CHANCE	100
25579	inv_faction_seno_insub_01_B	GEN_TARGET_NONE	
25581	inv_faction_seno_insub_01_B	VAR_CHANCE	100
25588	inv_faction_seno_insub_01_C	GEN_TARGET_NONE	
25595	inv_faction_seno_insub_01_C	VAR_CHANCE	100
25603	inv_faction_seno_insub_01_D	GEN_TARGET_NONE	
25608	inv_faction_seno_insub_01_D	VAR_CHANCE	100
25617	inv_faction_seno_insub_02_A	GEN_TARGET_NONE	
25619	inv_faction_seno_insub_02_A	VAR_CHANCE	100
25622	inv_faction_seno_insub_02_B	GEN_TARGET_NONE	
25623	inv_faction_seno_insub_02_B	VAR_CHANCE	100
25630	inv_faction_seno_insub_03_A	GEN_TARGET_NONE	
25634	inv_faction_seno_insub_03_A	VAR_CHANCE	100
25640	inv_faction_seno_insub_03_B	GEN_TARGET_NONE	
25645	inv_faction_seno_insub_03_B	VAR_CHANCE	100
25654	inv_faction_seno_insub_04_A1	GEN_TARGET_PARENT	
25662	inv_faction_seno_insub_04_A1	VAR_CHANCE	100
25666	inv_faction_seno_insub_04_A2	GEN_TARGET_PARENT	
25670	inv_faction_seno_insub_04_A2	VAR_CHANCE	100
25674	inv_faction_seno_insub_04_A3	GEN_TARGET_PARENT	
25684	inv_faction_seno_insub_04_A3	VAR_CHANCE	100
25686	inv_faction_seno_insub_04_A4	GEN_TARGET_PARENT	
25689	inv_faction_seno_insub_04_A4	VAR_CHANCE	100
25690	inv_faction_seno_insub_04_B1	GEN_TARGET_PARENT	
25694	inv_faction_seno_insub_04_B1	VAR_CHANCE	100
25700	inv_faction_seno_insub_04_B2	GEN_TARGET_PARENT	
25702	inv_faction_seno_insub_04_B2	VAR_CHANCE	100
25708	inv_faction_seno_insub_04_B3	GEN_TARGET_PARENT	
25712	inv_faction_seno_insub_04_B3	VAR_CHANCE	100
25717	inv_faction_seno_insub_04_B4	GEN_TARGET_PARENT	
25720	inv_faction_seno_insub_04_B4	VAR_CHANCE	100
25723	inv_faction_seno_insub_04_B5	GEN_TARGET_PARENT	
25725	inv_faction_seno_insub_04_B5	VAR_CHANCE	100
25726	inv_faction_seno_insub_04_C1	GEN_TARGET_PARENT	
25736	inv_faction_seno_insub_04_C1	VAR_CHANCE	100
25741	inv_faction_seno_insub_04_C2	GEN_TARGET_PARENT	
25749	inv_faction_seno_insub_04_C2	VAR_CHANCE	100
25751	inv_faction_seno_insub_04_C3	GEN_TARGET_PARENT	
25753	inv_faction_seno_insub_04_C3	VAR_CHANCE	100
25758	inv_faction_seno_insub_04_C4	GEN_TARGET_PARENT	
25761	inv_faction_seno_insub_04_C4	VAR_CHANCE	100
25762	inv_faction_seno_insub_04_C5	GEN_TARGET_PARENT	
25765	inv_faction_seno_insub_04_C5	VAR_CHANCE	100
25770	inv_faction_seno_insub_04_D	GEN_TARGET_NONE	
25780	inv_faction_seno_insub_04_D	VAR_CHANCE	100
25782	inv_faction_seno_insub_05_A	GEN_TARGET_NONE	
25788	inv_faction_seno_insub_05_A	VAR_CHANCE	100
25796	inv_faction_seno_insub_05_B	GEN_TARGET_NONE	
25801	inv_faction_seno_insub_05_B	VAR_CHANCE	100
25809	inv_faction_seno_insub_06_A	GEN_TARGET_NONE	
25818	inv_faction_seno_insub_06_A	VAR_CHANCE	100
25822	inv_faction_seno_insub_06_B	GEN_TARGET_NONE	
25832	inv_faction_seno_insub_06_B	VAR_CHANCE	100
25838	inv_faction_iolei_02_A	GEN_TARGET_NONE	
25840	inv_faction_iolei_02_A	VAR_CHANCE	100
25845	inv_faction_iolei_02_B	GEN_TARGET_NONE	
25855	inv_faction_iolei_02_B	VAR_CHANCE	100
25861	inv_faction_iolei_02_C	GEN_TARGET_NONE	
25863	inv_faction_iolei_02_C	VAR_CHANCE	100
25866	inv_faction_iolei_02_D	GEN_TARGET_NONE	
25867	inv_faction_iolei_02_D	VAR_CHANCE	100
25870	inv_faction_iolei_03_A1	GEN_TARGET_NONE	
25874	inv_faction_iolei_03_A1	VAR_CHANCE	100
25877	inv_faction_iolei_03_B	GEN_TARGET_NONE	
25881	inv_faction_iolei_03_B	VAR_CHANCE	100
25883	inv_faction_iolei_03_C	GEN_TARGET_NONE	
25893	inv_faction_iolei_03_C	VAR_CHANCE	100
25897	inv_faction_iolei_03_D1	GEN_TARGET_NONE	
25900	inv_faction_iolei_03_D1	VAR_CHANCE	100
25906	inv_faction_iolei_03_D2	GEN_TARGET_NONE	
25916	inv_faction_iolei_03_D2	VAR_CHANCE	100
25920	inv_faction_veneti_01_A	GEN_TARGET_NONE	
25921	inv_faction_veneti_01_A	VAR_CHANCE	100
25929	inv_faction_veneti_01_B	GEN_TARGET_NONE	
25936	inv_faction_veneti_01_B	VAR_CHANCE	100
25939	inv_faction_veneti_01_C	GEN_TARGET_NONE	
25947	inv_faction_veneti_01_C	VAR_CHANCE	100
25954	inv_faction_veneti_01_D	GEN_TARGET_NONE	
25964	inv_faction_veneti_01_D	VAR_CHANCE	100
25968	inv_faction_veneti_02_A	GEN_TARGET_NONE	
25970	inv_faction_veneti_02_A	VAR_CHANCE	100
25980	inv_faction_veneti_02_B	GEN_TARGET_NONE	
25990	inv_faction_veneti_02_B	VAR_CHANCE	100
25991	inv_faction_veneti_02_C	GEN_TARGET_NONE	
26001	inv_faction_veneti_02_C	VAR_CHANCE	100
26006	inv_faction_veneti_02_D	GEN_TARGET_NONE	
26008	inv_faction_veneti_02_D	VAR_CHANCE	100
26012	inv_faction_veneti_03_A1	GEN_TARGET_NONE	
26013	inv_faction_veneti_03_A1	VAR_CHANCE	100
26014	inv_faction_veneti_03_A2	GEN_TARGET_NONE	
26015	inv_faction_veneti_03_A2	VAR_CHANCE	100
26023	inv_faction_veneti_03_A3	GEN_TARGET_NONE	
26029	inv_faction_veneti_03_A3	VAR_CHANCE	100
26035	inv_faction_veneti_03_A4	GEN_TARGET_NONE	
26043	inv_faction_veneti_03_A4	VAR_CHANCE	100
26053	inv_faction_veneti_03_A5	GEN_TARGET_NONE	
26061	inv_faction_veneti_03_A5	VAR_CHANCE	100
26067	inv_faction_veneti_03_B1	GEN_TARGET_NONE	
26077	inv_faction_veneti_03_B1	VAR_CHANCE	100
26079	inv_faction_veneti_03_B2	GEN_TARGET_NONE	
26080	inv_faction_veneti_03_B2	VAR_CHANCE	100
26083	inv_faction_veneti_04_A	GEN_TARGET_NONE	
26091	inv_faction_veneti_04_A	VAR_CHANCE	100
26100	inv_faction_veneti_04_B1	GEN_TARGET_NONE	
26102	inv_faction_veneti_04_B1	VAR_CHANCE	100
26109	inv_faction_veneti_04_B2	GEN_TARGET_NONE	
26118	inv_faction_veneti_04_B2	VAR_CHANCE	100
26126	inv_faction_veneti_04_C1	GEN_TARGET_NONE	
26135	inv_faction_veneti_04_C1	VAR_CHANCE	100
26142	inv_faction_veneti_04_C2	GEN_TARGET_NONE	
26150	inv_faction_veneti_04_C2	VAR_CHANCE	100
26160	inv_faction_veneti_04_D1	GEN_TARGET_NONE	
26166	inv_faction_veneti_04_D1	VAR_CHANCE	100
26173	inv_faction_veneti_04_D2	GEN_TARGET_NONE	
26175	inv_faction_veneti_04_D2	VAR_CHANCE	100
26176	inv_faction_veneti_05_A	GEN_TARGET_NONE	
26183	inv_faction_veneti_05_A	VAR_CHANCE	100
26184	inv_faction_veneti_05_B	GEN_TARGET_NONE	
26188	inv_faction_veneti_05_B	VAR_CHANCE	100
26192	inv_faction_veneti_05_C	GEN_TARGET_NONE	
26193	inv_faction_veneti_05_C	VAR_CHANCE	100
26195	inv_faction_veneti_05_D	GEN_TARGET_NONE	
26199	inv_faction_veneti_05_D	VAR_CHANCE	100
26203	inv_faction_veneti_06_A	GEN_TARGET_NONE	
26207	inv_faction_veneti_06_A	VAR_CHANCE	100
26210	inv_faction_veneti_06_B	GEN_TARGET_NONE	
26213	inv_faction_veneti_06_B	VAR_CHANCE	100
26218	inv_faction_veneti_06_C	GEN_TARGET_NONE	
26222	inv_faction_veneti_06_C	VAR_CHANCE	100
26228	inv_faction_veneti_06_D	GEN_TARGET_CHARACTER	
26230	inv_faction_veneti_06_D	VAR_CHANCE	100
26237	inv_faction_greek_01_B2	GEN_CND_OWNS	
26238	inv_faction_veneti_06_D	GEN_CND_OWNS	
26244	inv_faction_veneti_06_D	GEN_CND_FACTION_LEADER	
26247	inv_faction_iolei_03_A2	GEN_TARGET_NONE	
26256	inv_faction_iolei_03_A2	VAR_CHANCE	100
26265	inv_homefront_01_A	GEN_TARGET_NONE	
26266	inv_homefront_01_A	VAR_CHANCE	100
26275	inv_homefront_01_B	GEN_TARGET_NONE	
26283	inv_homefront_01_B	VAR_CHANCE	100
26293	inv_homefront_01_C	GEN_TARGET_NONE	
26303	inv_homefront_01_C	VAR_CHANCE	100
26311	inv_homefront_02_A	GEN_TARGET_NONE	
26320	inv_homefront_02_A	VAR_CHANCE	100
26329	inv_homefront_02_B	GEN_TARGET_NONE	
26337	inv_homefront_02_B	VAR_CHANCE	100
26347	inv_homefront_02_C	GEN_TARGET_NONE	
26348	inv_homefront_02_C	VAR_CHANCE	100
26350	inv_homefront_03_A	GEN_TARGET_NONE	
26355	inv_homefront_03_A	VAR_CHANCE	100
26359	inv_homefront_03_B	GEN_TARGET_NONE	
26368	inv_homefront_03_B	VAR_CHANCE	100
26372	inv_homefront_03_C	GEN_TARGET_NONE	
26379	inv_homefront_03_C	VAR_CHANCE	100
26386	inv_homefront_04_A	GEN_TARGET_NONE	
26389	inv_homefront_04_A	VAR_CHANCE	100
26394	inv_homefront_04_B	GEN_TARGET_NONE	
26401	inv_homefront_04_B	VAR_CHANCE	100
26408	inv_homefront_04_C	GEN_TARGET_NONE	
26418	inv_homefront_04_C	VAR_CHANCE	100
26425	inv_homefront_05_A	GEN_TARGET_NONE	
26435	inv_homefront_05_A	VAR_CHANCE	100
26440	inv_homefront_05_B	GEN_TARGET_NONE	
26450	inv_homefront_05_B	VAR_CHANCE	100
26459	inv_homefront_05_C	GEN_TARGET_NONE	
26467	inv_homefront_05_C	VAR_CHANCE	100
26477	inv_homefront_06_A	GEN_TARGET_NONE	
26486	inv_homefront_06_A	VAR_CHANCE	100
26488	inv_homefront_06_B	GEN_TARGET_NONE	
26489	inv_homefront_06_B	VAR_CHANCE	100
26497	inv_homefront_06_C	GEN_TARGET_NONE	
26506	inv_homefront_06_C	VAR_CHANCE	100
26507	inv_homefront_07_A	GEN_TARGET_NONE	
26511	inv_homefront_07_A	VAR_CHANCE	100
26517	inv_homefront_07_B	GEN_TARGET_NONE	
26521	inv_homefront_07_B	VAR_CHANCE	100
26527	inv_homefront_07_C	GEN_TARGET_NONE	
26530	inv_homefront_07_C	VAR_CHANCE	100
26539	inv_homefront_08_A	GEN_TARGET_NONE	
26545	inv_homefront_08_A	VAR_CHANCE	100
26552	inv_homefront_08_B	GEN_TARGET_NONE	
26562	inv_homefront_08_B	VAR_CHANCE	100
26567	inv_homefront_08_C	GEN_TARGET_NONE	
26571	inv_homefront_08_C	VAR_CHANCE	100
26572	inv_homefront_09_A	GEN_TARGET_NONE	
26576	inv_homefront_09_A	VAR_CHANCE	100
26581	inv_homefront_09_B	GEN_TARGET_NONE	
26585	inv_homefront_09_B	VAR_CHANCE	100
