language	subtitle_field	text_section	foreign_key	end	script_id	start	text_id
en	1686093551	1	caesar_in_gaul_intro	510	16	315	vo_fmv_texts_text_caesar_in_gaul_intro
en	1686093551	1	civil_war_begin_all	633	2	453	vo_fmv_texts_text_civil_war_begin_all
en	1686093551	1	civil_war_end_barbarianrom_Barbarian	345	3	230	vo_fmv_texts_text_civil_war_end_barbarianrom_Barbarian
en	1686093551	1	civil_war_end_easternrom_Eastern	400	4	260	vo_fmv_texts_text_civil_war_end_easternrom_Eastern
en	1686093551	1	civil_war_end_egyptrom_Eastern	360	5	235	vo_fmv_texts_text_civil_war_end_egyptrom_Eastern
en	1686093551	1	civil_war_end_hellenicrom_Hellenistic	340	6	235	vo_fmv_texts_text_civil_war_end_hellenicrom_Hellenistic
en	1686093551	1	civil_war_end_romerom_Roman	335	7	230	vo_fmv_texts_text_civil_war_end_romerom_Roman
en	1686093551	1	empire_divided_intro	225	22	186	vo_fmv_texts_text_empire_divided_intro
en	1686093551	1	imp_aug_intro	665	20	560	vo_fmv_texts_text_imp_aug_intro
en	1686093551	1	invasion_intro	770	23	665	vo_fmv_texts_text_invasion_intro
en	1686093551	1	punic_wars_intro	379	17	317	vo_fmv_texts_text_punic_wars_intro
en	1686093551	1	slave_uprising_begins_barbarianrom_Barbarian	725	1	530	vo_fmv_texts_text_slave_uprising_begins_barbarianrom_Barbarian
en	1686093551	1	slave_uprising_begins_east_egyptrom_Eastern	580	8	385	vo_fmv_texts_text_slave_uprising_begins_east_egyptrom_Eastern
en	1686093551	1	slave_uprising_begins_rome_hellenicrom_Hellenistic	805	9	605	vo_fmv_texts_text_slave_uprising_begins_rome_hellenicrom_Hellenistic
en	1686093551	1	slave_uprising_ends_barbarianrom_Barbarian	385	10	230	vo_fmv_texts_text_slave_uprising_ends_barbarianrom_Barbarian
en	1686093551	1	slave_uprising_ends_east_egyptrom_Eastern	385	11	225	vo_fmv_texts_text_slave_uprising_ends_east_egyptrom_Eastern
en	1686093551	1	slave_uprising_ends_rome_hellenicrom_Hellenistic	385	12	220	vo_fmv_texts_text_slave_uprising_ends_rome_hellenicrom_Hellenistic
en	1686093551	1	wrath_of_sparta_intro	968	21	633	vo_fmv_texts_text_wrath_of_sparta_intro
en	1686093551	20	imp_aug_intro	3040	20	2916	vo_fmv_texts_text_imp_aug_intro
en	1686093551	2	caesar_in_gaul_intro	1003	16	740	vo_fmv_texts_text_caesar_in_gaul_intro
en	1686093551	2	empire_divided_intro	336	22	257	vo_fmv_texts_text_empire_divided_intro
en	1686093551	2	imp_aug_intro	720	20	680	vo_fmv_texts_text_imp_aug_intro
en	1686093551	2	invasion_intro	1010	23	872	vo_fmv_texts_text_invasion_intro
en	1686093551	2	punic_wars_intro	487	17	426	vo_fmv_texts_text_punic_wars_intro
en	1686093551	2	slave_uprising_begins_east_egyptrom_Eastern	804	8	595	vo_fmv_texts_text_slave_uprising_begins_east_egyptrom_Eastern
en	1686093551	2	wrath_of_sparta_intro	1330	21	984	vo_fmv_texts_text_wrath_of_sparta_intro
en	1686093551	3	caesar_in_gaul_intro	1399	16	1115	vo_fmv_texts_text_caesar_in_gaul_intro
en	1686093551	3	empire_divided_intro	687	22	659	vo_fmv_texts_text_empire_divided_intro
en	1686093551	3	imp_aug_intro	895	20	730	vo_fmv_texts_text_imp_aug_intro
en	1686093551	3	invasion_intro	1316	23	1220	vo_fmv_texts_text_invasion_intro
en	1686093551	3	punic_wars_intro	635	17	555	vo_fmv_texts_text_punic_wars_intro
en	1686093551	3	wrath_of_sparta_intro	1440	21	1331	vo_fmv_texts_text_wrath_of_sparta_intro
en	1686093551	4	caesar_in_gaul_intro	1547	16	1490	vo_fmv_texts_text_caesar_in_gaul_intro
en	1686093551	4	empire_divided_intro	816	22	696	vo_fmv_texts_text_empire_divided_intro
en	1686093551	4	imp_aug_intro	960	20	900	vo_fmv_texts_text_imp_aug_intro
en	1686093551	4	invasion_intro	1580	23	1469	vo_fmv_texts_text_invasion_intro
en	1686093551	4	punic_wars_intro	1143	17	1097	vo_fmv_texts_text_punic_wars_intro
en	1686093551	4	wrath_of_sparta_intro	1570	21	1443	vo_fmv_texts_text_wrath_of_sparta_intro
en	1686093551	5	caesar_in_gaul_intro	1738	16	1648	vo_fmv_texts_text_caesar_in_gaul_intro
en	1686093551	5	empire_divided_intro	870	22	824	vo_fmv_texts_text_empire_divided_intro
en	1686093551	5	imp_aug_intro	1085	20	1010	vo_fmv_texts_text_imp_aug_intro
en	1686093551	5	invasion_intro	2180	23	2036	vo_fmv_texts_text_invasion_intro
en	1686093551	5	punic_wars_intro	1256	17	1173	vo_fmv_texts_text_punic_wars_intro
en	1686093551	5	wrath_of_sparta_intro	1692	21	1599	vo_fmv_texts_text_wrath_of_sparta_intro
en	1686093551	6	caesar_in_gaul_intro	2060	16	1981	vo_fmv_texts_text_caesar_in_gaul_intro
en	1686093551	6	empire_divided_intro	1148	22	1114	vo_fmv_texts_text_empire_divided_intro
en	1686093551	6	imp_aug_intro	1115	20	1090	vo_fmv_texts_text_imp_aug_intro
en	1686093551	6	invasion_intro	2360	23	2240	vo_fmv_texts_text_invasion_intro
en	1686093551	6	punic_wars_intro	1302	17	1258	vo_fmv_texts_text_punic_wars_intro
en	1686093551	6	wrath_of_sparta_intro	1798	21	1766	vo_fmv_texts_text_wrath_of_sparta_intro
en	1686093551	7	caesar_in_gaul_intro	2085	16	2066	vo_fmv_texts_text_caesar_in_gaul_intro
en	1686093551	7	empire_divided_intro	1241	22	1156	vo_fmv_texts_text_empire_divided_intro
en	1686093551	7	imp_aug_intro	1283	20	1125	vo_fmv_texts_text_imp_aug_intro
en	1686093551	7	invasion_intro	2624	23	2528	vo_fmv_texts_text_invasion_intro
en	1686093551	7	punic_wars_intro	1435	17	1303	vo_fmv_texts_text_punic_wars_intro
en	1686093551	7	wrath_of_sparta_intro	1918	21	1814	vo_fmv_texts_text_wrath_of_sparta_intro
en	1686093551	8	caesar_in_gaul_intro	2130	16	2113	vo_fmv_texts_text_caesar_in_gaul_intro
en	1686093551	8	empire_divided_intro	1358	22	1246	vo_fmv_texts_text_empire_divided_intro
en	1686093551	8	imp_aug_intro	1402	20	1300	vo_fmv_texts_text_imp_aug_intro
en	1686093551	8	invasion_intro	2780	23	2660	vo_fmv_texts_text_invasion_intro
en	1686093551	8	punic_wars_intro	1563	17	1448	vo_fmv_texts_text_punic_wars_intro
en	1686093551	8	wrath_of_sparta_intro	2042	21	1984	vo_fmv_texts_text_wrath_of_sparta_intro
en	1686093551	9	caesar_in_gaul_intro	2262	16	2176	vo_fmv_texts_text_caesar_in_gaul_intro
en	1686093551	9	empire_divided_intro	1455	22	1430	vo_fmv_texts_text_empire_divided_intro
en	1686093551	9	imp_aug_intro	1569	20	1466	vo_fmv_texts_text_imp_aug_intro
en	1686093551	9	invasion_intro	2930	23	2852	vo_fmv_texts_text_invasion_intro
en	1686093551	9	punic_wars_intro	1975	17	1876	vo_fmv_texts_text_punic_wars_intro
en	1686093551	9	wrath_of_sparta_intro	2176	21	2130	vo_fmv_texts_text_wrath_of_sparta_intro
es	1686093551	0	caesar_in_gaul_intro	278	16	249	vo_fmv_texts_text_caesar_in_gaul_intro
es	1686093551	0	civil_war_begin_all	350	2	152	vo_fmv_texts_text_civil_war_begin_all
es	1686093551	0	civil_war_end_barbarianrom_Barbarian	213	3	45	vo_fmv_texts_text_civil_war_end_barbarianrom_Barbarian
es	1686093551	0	civil_war_end_easternrom_Eastern	240	4	30	vo_fmv_texts_text_civil_war_end_easternrom_Eastern
es	1686093551	0	civil_war_end_egyptrom_Eastern	225	5	30	vo_fmv_texts_text_civil_war_end_egyptrom_Eastern
es	1686093551	0	civil_war_end_hellenicrom_Hellenistic	215	6	35	vo_fmv_texts_text_civil_war_end_hellenicrom_Hellenistic
es	1686093551	0	civil_war_end_romerom_Roman	212	7	35	vo_fmv_texts_text_civil_war_end_romerom_Roman
es	1686093551	0	empire_divided_intro	175	22	140	vo_fmv_texts_text_empire_divided_intro
es	1686093551	0	imp_aug_intro	374	20	233	vo_fmv_texts_text_imp_aug_intro
es	1686093551	0	invasion_intro	500	23	440	vo_fmv_texts_text_invasion_intro
es	1686093551	0	punic_wars_intro	338	17	305	vo_fmv_texts_text_punic_wars_intro
es	1686093551	0	slave_uprising_begins_barbarianrom_Barbarian	410	1	195	vo_fmv_texts_text_slave_uprising_begins_barbarianrom_Barbarian
es	1686093551	0	slave_uprising_begins_east_egyptrom_Eastern	261	8	140	vo_fmv_texts_text_slave_uprising_begins_east_egyptrom_Eastern
es	1686093551	0	slave_uprising_begins_rome_hellenicrom_Hellenistic	447	9	265	vo_fmv_texts_text_slave_uprising_begins_rome_hellenicrom_Hellenistic
es	1686093551	0	slave_uprising_ends_barbarianrom_Barbarian	212	10	125	vo_fmv_texts_text_slave_uprising_ends_barbarianrom_Barbarian
es	1686093551	0	slave_uprising_ends_east_egyptrom_Eastern	212	11	130	vo_fmv_texts_text_slave_uprising_ends_east_egyptrom_Eastern
es	1686093551	0	slave_uprising_ends_rome_hellenicrom_Hellenistic	210	12	130	vo_fmv_texts_text_slave_uprising_ends_rome_hellenicrom_Hellenistic
es	1686093551	0	wrath_of_sparta_intro	626	21	432	vo_fmv_texts_text_wrath_of_sparta_intro
es	1686093551	10	empire_divided_intro	1526	22	1463	vo_fmv_texts_text_empire_divided_intro
es	1686093551	10	imp_aug_intro	1722	20	1594	vo_fmv_texts_text_imp_aug_intro
es	1686093551	10	invasion_intro	3080	23	2978	vo_fmv_texts_text_invasion_intro
es	1686093551	10	punic_wars_intro	2090	17	1983	vo_fmv_texts_text_punic_wars_intro
es	1686093551	10	wrath_of_sparta_intro	2358	21	2250	vo_fmv_texts_text_wrath_of_sparta_intro
es	1686093551	11	empire_divided_intro	1873	22	1764	vo_fmv_texts_text_empire_divided_intro
es	1686093551	11	imp_aug_intro	1829	20	1755	vo_fmv_texts_text_imp_aug_intro
es	1686093551	11	punic_wars_intro	2338	17	2191	vo_fmv_texts_text_punic_wars_intro
es	1686093551	11	wrath_of_sparta_intro	2458	21	2393	vo_fmv_texts_text_wrath_of_sparta_intro
es	1686093551	12	empire_divided_intro	2009	22	1887	vo_fmv_texts_text_empire_divided_intro
es	1686093551	12	imp_aug_intro	1883	20	1836	vo_fmv_texts_text_imp_aug_intro
es	1686093551	12	punic_wars_intro	2474	17	2378	vo_fmv_texts_text_punic_wars_intro
es	1686093551	12	wrath_of_sparta_intro	2530	21	2463	vo_fmv_texts_text_wrath_of_sparta_intro
es	1686093551	13	empire_divided_intro	2237	22	2207	vo_fmv_texts_text_empire_divided_intro
es	1686093551	13	imp_aug_intro	1952	20	1905	vo_fmv_texts_text_imp_aug_intro
es	1686093551	13	punic_wars_intro	2573	17	2475	vo_fmv_texts_text_punic_wars_intro
es	1686093551	13	wrath_of_sparta_intro	2708	21	2586	vo_fmv_texts_text_wrath_of_sparta_intro
es	1686093551	14	empire_divided_intro	2321	22	2246	vo_fmv_texts_text_empire_divided_intro
es	1686093551	14	imp_aug_intro	2147	20	2046	vo_fmv_texts_text_imp_aug_intro
es	1686093551	14	punic_wars_intro	2854	17	2705	vo_fmv_texts_text_punic_wars_intro
es	1686093551	15	imp_aug_intro	2246	20	2155	vo_fmv_texts_text_imp_aug_intro
es	1686093551	15	punic_wars_intro	2949	17	2909	vo_fmv_texts_text_punic_wars_intro
es	1686093551	16	imp_aug_intro	2366	20	2272	vo_fmv_texts_text_imp_aug_intro
es	1686093551	16	punic_wars_intro	3076	17	3030	vo_fmv_texts_text_punic_wars_intro
es	1686093551	17	imp_aug_intro	2519	20	2443	vo_fmv_texts_text_imp_aug_intro
es	1686093551	18	imp_aug_intro	2605	20	2526	vo_fmv_texts_text_imp_aug_intro
es	1686093551	19	imp_aug_intro	2676	20	2613	vo_fmv_texts_text_imp_aug_intro
es	1686093551	1	caesar_in_gaul_intro	510	16	316	vo_fmv_texts_text_caesar_in_gaul_intro
es	1686093551	1	civil_war_begin_all	633	2	453	vo_fmv_texts_text_civil_war_begin_all
es	1686093551	1	civil_war_end_barbarianrom_Barbarian	345	3	230	vo_fmv_texts_text_civil_war_end_barbarianrom_Barbarian
es	1686093551	1	civil_war_end_easternrom_Eastern	400	4	260	vo_fmv_texts_text_civil_war_end_easternrom_Eastern
es	1686093551	1	civil_war_end_egyptrom_Eastern	360	5	235	vo_fmv_texts_text_civil_war_end_egyptrom_Eastern
es	1686093551	1	civil_war_end_hellenicrom_Hellenistic	340	6	235	vo_fmv_texts_text_civil_war_end_hellenicrom_Hellenistic
es	1686093551	1	civil_war_end_romerom_Roman	335	7	230	vo_fmv_texts_text_civil_war_end_romerom_Roman
es	1686093551	1	empire_divided_intro	225	22	186	vo_fmv_texts_text_empire_divided_intro
es	1686093551	1	imp_aug_intro	683	20	573	vo_fmv_texts_text_imp_aug_intro
es	1686093551	1	invasion_intro	770	23	665	vo_fmv_texts_text_invasion_intro
es	1686093551	1	punic_wars_intro	428	17	386	vo_fmv_texts_text_punic_wars_intro
es	1686093551	1	slave_uprising_begins_barbarianrom_Barbarian	725	1	530	vo_fmv_texts_text_slave_uprising_begins_barbarianrom_Barbarian
es	1686093551	1	slave_uprising_begins_east_egyptrom_Eastern	580	8	385	vo_fmv_texts_text_slave_uprising_begins_east_egyptrom_Eastern
es	1686093551	1	slave_uprising_begins_rome_hellenicrom_Hellenistic	805	9	605	vo_fmv_texts_text_slave_uprising_begins_rome_hellenicrom_Hellenistic
es	1686093551	1	slave_uprising_ends_barbarianrom_Barbarian	385	10	230	vo_fmv_texts_text_slave_uprising_ends_barbarianrom_Barbarian
es	1686093551	1	slave_uprising_ends_east_egyptrom_Eastern	385	11	225	vo_fmv_texts_text_slave_uprising_ends_east_egyptrom_Eastern
es	1686093551	1	slave_uprising_ends_rome_hellenicrom_Hellenistic	385	12	220	vo_fmv_texts_text_slave_uprising_ends_rome_hellenicrom_Hellenistic
es	1686093551	1	wrath_of_sparta_intro	968	21	633	vo_fmv_texts_text_wrath_of_sparta_intro
es	1686093551	20	imp_aug_intro	3045	20	2921	vo_fmv_texts_text_imp_aug_intro
es	1686093551	2	caesar_in_gaul_intro	1008	16	739	vo_fmv_texts_text_caesar_in_gaul_intro
es	1686093551	2	empire_divided_intro	336	22	257	vo_fmv_texts_text_empire_divided_intro
es	1686093551	2	imp_aug_intro	734	20	700	vo_fmv_texts_text_imp_aug_intro
es	1686093551	2	invasion_intro	1010	23	872	vo_fmv_texts_text_invasion_intro
es	1686093551	2	punic_wars_intro	510	17	441	vo_fmv_texts_text_punic_wars_intro
es	1686093551	2	slave_uprising_begins_east_egyptrom_Eastern	804	8	595	vo_fmv_texts_text_slave_uprising_begins_east_egyptrom_Eastern
es	1686093551	2	wrath_of_sparta_intro	1330	21	984	vo_fmv_texts_text_wrath_of_sparta_intro
es	1686093551	3	caesar_in_gaul_intro	1400	16	1113	vo_fmv_texts_text_caesar_in_gaul_intro
es	1686093551	3	empire_divided_intro	687	22	659	vo_fmv_texts_text_empire_divided_intro
es	1686093551	3	imp_aug_intro	912	20	739	vo_fmv_texts_text_imp_aug_intro
es	1686093551	3	invasion_intro	1316	23	1220	vo_fmv_texts_text_invasion_intro
es	1686093551	3	punic_wars_intro	609	17	520	vo_fmv_texts_text_punic_wars_intro
es	1686093551	3	wrath_of_sparta_intro	1440	21	1331	vo_fmv_texts_text_wrath_of_sparta_intro
es	1686093551	4	caesar_in_gaul_intro	1550	16	1491	vo_fmv_texts_text_caesar_in_gaul_intro
es	1686093551	4	empire_divided_intro	816	22	696	vo_fmv_texts_text_empire_divided_intro
es	1686093551	4	imp_aug_intro	958	20	917	vo_fmv_texts_text_imp_aug_intro
es	1686093551	4	invasion_intro	1580	23	1469	vo_fmv_texts_text_invasion_intro
es	1686093551	4	punic_wars_intro	1139	17	1104	vo_fmv_texts_text_punic_wars_intro
es	1686093551	4	wrath_of_sparta_intro	1570	21	1443	vo_fmv_texts_text_wrath_of_sparta_intro
es	1686093551	5	caesar_in_gaul_intro	1750	16	1668	vo_fmv_texts_text_caesar_in_gaul_intro
es	1686093551	5	empire_divided_intro	870	22	824	vo_fmv_texts_text_empire_divided_intro
es	1686093551	5	imp_aug_intro	1110	20	1024	vo_fmv_texts_text_imp_aug_intro
es	1686093551	5	invasion_intro	2180	23	2036	vo_fmv_texts_text_invasion_intro
es	1686093551	5	punic_wars_intro	1259	17	1188	vo_fmv_texts_text_punic_wars_intro
es	1686093551	5	wrath_of_sparta_intro	1692	21	1599	vo_fmv_texts_text_wrath_of_sparta_intro
es	1686093551	6	caesar_in_gaul_intro	2020	16	1975	vo_fmv_texts_text_caesar_in_gaul_intro
es	1686093551	6	empire_divided_intro	1148	22	1114	vo_fmv_texts_text_empire_divided_intro
es	1686093551	6	imp_aug_intro	1143	20	1115	vo_fmv_texts_text_imp_aug_intro
es	1686093551	6	invasion_intro	2360	23	2240	vo_fmv_texts_text_invasion_intro
es	1686093551	6	punic_wars_intro	1295	17	1269	vo_fmv_texts_text_punic_wars_intro
es	1686093551	6	wrath_of_sparta_intro	1798	21	1766	vo_fmv_texts_text_wrath_of_sparta_intro
es	1686093551	7	caesar_in_gaul_intro	2093	16	2060	vo_fmv_texts_text_caesar_in_gaul_intro
es	1686093551	7	empire_divided_intro	1241	22	1156	vo_fmv_texts_text_empire_divided_intro
es	1686093551	7	imp_aug_intro	1291	20	1149	vo_fmv_texts_text_imp_aug_intro
es	1686093551	7	invasion_intro	2624	23	2528	vo_fmv_texts_text_invasion_intro
es	1686093551	7	punic_wars_intro	1393	17	1296	vo_fmv_texts_text_punic_wars_intro
es	1686093551	7	wrath_of_sparta_intro	1918	21	1814	vo_fmv_texts_text_wrath_of_sparta_intro
es	1686093551	8	caesar_in_gaul_intro	2143	16	2106	vo_fmv_texts_text_caesar_in_gaul_intro
es	1686093551	8	empire_divided_intro	1358	22	1246	vo_fmv_texts_text_empire_divided_intro
es	1686093551	8	imp_aug_intro	1410	20	1318	vo_fmv_texts_text_imp_aug_intro
es	1686093551	8	invasion_intro	2780	23	2660	vo_fmv_texts_text_invasion_intro
es	1686093551	8	punic_wars_intro	1523	17	1414	vo_fmv_texts_text_punic_wars_intro
es	1686093551	8	wrath_of_sparta_intro	2042	21	1984	vo_fmv_texts_text_wrath_of_sparta_intro
es	1686093551	9	caesar_in_gaul_intro	2259	16	2170	vo_fmv_texts_text_caesar_in_gaul_intro
es	1686093551	9	empire_divided_intro	1455	22	1430	vo_fmv_texts_text_empire_divided_intro
es	1686093551	9	imp_aug_intro	1587	20	1473	vo_fmv_texts_text_imp_aug_intro
es	1686093551	9	invasion_intro	2930	23	2852	vo_fmv_texts_text_invasion_intro
es	1686093551	9	punic_wars_intro	1945	17	1873	vo_fmv_texts_text_punic_wars_intro
es	1686093551	9	wrath_of_sparta_intro	2176	21	2130	vo_fmv_texts_text_wrath_of_sparta_intro
fr	1686093551	0	caesar_in_gaul_intro	280	16	244	vo_fmv_texts_text_caesar_in_gaul_intro
fr	1686093551	0	civil_war_begin_all	350	2	152	vo_fmv_texts_text_civil_war_begin_all
fr	1686093551	0	civil_war_end_barbarianrom_Barbarian	213	3	45	vo_fmv_texts_text_civil_war_end_barbarianrom_Barbarian
fr	1686093551	0	civil_war_end_easternrom_Eastern	240	4	30	vo_fmv_texts_text_civil_war_end_easternrom_Eastern
fr	1686093551	0	civil_war_end_egyptrom_Eastern	225	5	30	vo_fmv_texts_text_civil_war_end_egyptrom_Eastern
fr	1686093551	0	civil_war_end_hellenicrom_Hellenistic	215	6	35	vo_fmv_texts_text_civil_war_end_hellenicrom_Hellenistic
fr	1686093551	0	civil_war_end_romerom_Roman	212	7	35	vo_fmv_texts_text_civil_war_end_romerom_Roman
fr	1686093551	0	empire_divided_intro	175	22	140	vo_fmv_texts_text_empire_divided_intro
fr	1686093551	0	imp_aug_intro	345	20	224	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	0	invasion_intro	500	23	440	vo_fmv_texts_text_invasion_intro
fr	1686093551	0	punic_wars_intro	257	17	215	vo_fmv_texts_text_punic_wars_intro
fr	1686093551	0	slave_uprising_begins_barbarianrom_Barbarian	410	1	195	vo_fmv_texts_text_slave_uprising_begins_barbarianrom_Barbarian
fr	1686093551	0	slave_uprising_begins_east_egyptrom_Eastern	261	8	140	vo_fmv_texts_text_slave_uprising_begins_east_egyptrom_Eastern
fr	1686093551	0	slave_uprising_begins_rome_hellenicrom_Hellenistic	447	9	265	vo_fmv_texts_text_slave_uprising_begins_rome_hellenicrom_Hellenistic
fr	1686093551	0	slave_uprising_ends_barbarianrom_Barbarian	212	10	125	vo_fmv_texts_text_slave_uprising_ends_barbarianrom_Barbarian
fr	1686093551	0	slave_uprising_ends_east_egyptrom_Eastern	212	11	130	vo_fmv_texts_text_slave_uprising_ends_east_egyptrom_Eastern
fr	1686093551	0	slave_uprising_ends_rome_hellenicrom_Hellenistic	210	12	130	vo_fmv_texts_text_slave_uprising_ends_rome_hellenicrom_Hellenistic
fr	1686093551	0	wrath_of_sparta_intro	626	21	432	vo_fmv_texts_text_wrath_of_sparta_intro
fr	1686093551	10	empire_divided_intro	1526	22	1463	vo_fmv_texts_text_empire_divided_intro
fr	1686093551	10	imp_aug_intro	1710	20	1585	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	10	invasion_intro	3080	23	2978	vo_fmv_texts_text_invasion_intro
fr	1686093551	10	punic_wars_intro	2072	17	1962	vo_fmv_texts_text_punic_wars_intro
fr	1686093551	10	wrath_of_sparta_intro	2358	21	2250	vo_fmv_texts_text_wrath_of_sparta_intro
fr	1686093551	11	empire_divided_intro	1873	22	1764	vo_fmv_texts_text_empire_divided_intro
fr	1686093551	11	imp_aug_intro	1826	20	1737	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	11	punic_wars_intro	2334	17	2211	vo_fmv_texts_text_punic_wars_intro
fr	1686093551	11	wrath_of_sparta_intro	2458	21	2393	vo_fmv_texts_text_wrath_of_sparta_intro
fr	1686093551	12	empire_divided_intro	2009	22	1887	vo_fmv_texts_text_empire_divided_intro
fr	1686093551	12	imp_aug_intro	1875	20	1835	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	12	punic_wars_intro	2500	17	2368	vo_fmv_texts_text_punic_wars_intro
fr	1686093551	12	wrath_of_sparta_intro	2530	21	2463	vo_fmv_texts_text_wrath_of_sparta_intro
fr	1686093551	13	empire_divided_intro	2237	22	2207	vo_fmv_texts_text_empire_divided_intro
fr	1686093551	13	imp_aug_intro	1938	20	1900	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	13	punic_wars_intro	2591	17	2511	vo_fmv_texts_text_punic_wars_intro
fr	1686093551	13	wrath_of_sparta_intro	2708	21	2586	vo_fmv_texts_text_wrath_of_sparta_intro
fr	1686093551	14	empire_divided_intro	2321	22	2246	vo_fmv_texts_text_empire_divided_intro
fr	1686093551	14	imp_aug_intro	2122	20	2045	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	14	punic_wars_intro	2884	17	2748	vo_fmv_texts_text_punic_wars_intro
fr	1686093551	15	imp_aug_intro	2243	20	2144	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	15	punic_wars_intro	2943	17	2898	vo_fmv_texts_text_punic_wars_intro
fr	1686093551	16	imp_aug_intro	2365	20	2263	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	16	punic_wars_intro	3088	17	3033	vo_fmv_texts_text_punic_wars_intro
fr	1686093551	17	imp_aug_intro	2517	20	2439	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	18	imp_aug_intro	2604	20	2532	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	19	imp_aug_intro	2675	20	2616	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	1	caesar_in_gaul_intro	462	16	315	vo_fmv_texts_text_caesar_in_gaul_intro
fr	1686093551	1	civil_war_begin_all	633	2	453	vo_fmv_texts_text_civil_war_begin_all
fr	1686093551	1	civil_war_end_barbarianrom_Barbarian	345	3	230	vo_fmv_texts_text_civil_war_end_barbarianrom_Barbarian
fr	1686093551	1	civil_war_end_easternrom_Eastern	400	4	260	vo_fmv_texts_text_civil_war_end_easternrom_Eastern
fr	1686093551	1	civil_war_end_egyptrom_Eastern	360	5	235	vo_fmv_texts_text_civil_war_end_egyptrom_Eastern
fr	1686093551	1	civil_war_end_hellenicrom_Hellenistic	340	6	235	vo_fmv_texts_text_civil_war_end_hellenicrom_Hellenistic
fr	1686093551	1	civil_war_end_romerom_Roman	335	7	230	vo_fmv_texts_text_civil_war_end_romerom_Roman
fr	1686093551	1	empire_divided_intro	225	22	186	vo_fmv_texts_text_empire_divided_intro
fr	1686093551	1	imp_aug_intro	670	20	570	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	1	invasion_intro	770	23	665	vo_fmv_texts_text_invasion_intro
fr	1686093551	1	punic_wars_intro	357	17	309	vo_fmv_texts_text_punic_wars_intro
fr	1686093551	1	slave_uprising_begins_barbarianrom_Barbarian	725	1	530	vo_fmv_texts_text_slave_uprising_begins_barbarianrom_Barbarian
fr	1686093551	1	slave_uprising_begins_east_egyptrom_Eastern	580	8	385	vo_fmv_texts_text_slave_uprising_begins_east_egyptrom_Eastern
fr	1686093551	1	slave_uprising_begins_rome_hellenicrom_Hellenistic	805	9	605	vo_fmv_texts_text_slave_uprising_begins_rome_hellenicrom_Hellenistic
fr	1686093551	1	slave_uprising_ends_barbarianrom_Barbarian	385	10	230	vo_fmv_texts_text_slave_uprising_ends_barbarianrom_Barbarian
fr	1686093551	1	slave_uprising_ends_east_egyptrom_Eastern	385	11	225	vo_fmv_texts_text_slave_uprising_ends_east_egyptrom_Eastern
fr	1686093551	1	slave_uprising_ends_rome_hellenicrom_Hellenistic	385	12	220	vo_fmv_texts_text_slave_uprising_ends_rome_hellenicrom_Hellenistic
fr	1686093551	1	wrath_of_sparta_intro	968	21	633	vo_fmv_texts_text_wrath_of_sparta_intro
fr	1686093551	20	imp_aug_intro	3040	20	2925	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	2	caesar_in_gaul_intro	1004	16	739	vo_fmv_texts_text_caesar_in_gaul_intro
fr	1686093551	2	empire_divided_intro	336	22	257	vo_fmv_texts_text_empire_divided_intro
fr	1686093551	2	imp_aug_intro	729	20	683	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	2	invasion_intro	1010	23	872	vo_fmv_texts_text_invasion_intro
fr	1686093551	2	punic_wars_intro	501	17	400	vo_fmv_texts_text_punic_wars_intro
fr	1686093551	2	slave_uprising_begins_east_egyptrom_Eastern	804	8	595	vo_fmv_texts_text_slave_uprising_begins_east_egyptrom_Eastern
fr	1686093551	2	wrath_of_sparta_intro	1330	21	984	vo_fmv_texts_text_wrath_of_sparta_intro
fr	1686093551	3	caesar_in_gaul_intro	1407	16	1115	vo_fmv_texts_text_caesar_in_gaul_intro
fr	1686093551	3	empire_divided_intro	687	22	659	vo_fmv_texts_text_empire_divided_intro
fr	1686093551	3	imp_aug_intro	879	20	735	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	3	invasion_intro	1316	23	1220	vo_fmv_texts_text_invasion_intro
fr	1686093551	3	punic_wars_intro	615	17	538	vo_fmv_texts_text_punic_wars_intro
fr	1686093551	3	wrath_of_sparta_intro	1440	21	1331	vo_fmv_texts_text_wrath_of_sparta_intro
fr	1686093551	4	caesar_in_gaul_intro	1554	16	1490	vo_fmv_texts_text_caesar_in_gaul_intro
fr	1686093551	4	empire_divided_intro	816	22	696	vo_fmv_texts_text_empire_divided_intro
fr	1686093551	4	imp_aug_intro	953	20	906	vo_fmv_texts_text_imp_aug_intro
fr	1686093551	4	invasion_intro	1580	23	1469	vo_fmv_texts_text_invasion_intro
