path_key	technology_key	priority
inv_civil_wealth_late	3c_gothi_civil_economy_employ_gemcutters	1
inv_civil_wealth_late	3c_gothi_civil_economy_introduce_king_currency	1
inv_civil_wealth_late	3c_gothi_civil_economy_set_up_markets	1
inv_civil_wealth_late	3c_marcomanni_civil_economy_exploit_natural_resources	1
inv_civil_wealth_late	3c_marcomanni_civil_economy_gift_slaves_to_nobility	1
inv_civil_wealth_late	3c_palmyra_civil_culture_educate_emissaries	1
inv_civil_wealth_late	3c_palmyra_civil_culture_exploit_diplomatic_opportunity	1
inv_civil_wealth_late	3c_palmyra_civil_culture_finance_philosophers	1
inv_civil_wealth_late	3c_palmyra_civil_culture_promote_religious_tolerance	1
inv_civil_wealth_late	3c_palmyra_civil_culture_uphold_palmyrean_gods	1
inv_civil_wealth_late	3c_rome_civil_economy_focus_on_local_production	1
inv_civil_wealth_late	3c_rome_civil_economy_implement_monetary_reformation	1
inv_civil_wealth_late	3c_rome_civil_economy_invest_in_manufacturing	1
inv_civil_wealth_late	3c_rome_civil_economy_regulate_commerce	1
inv_civil_wealth_late	3c_rome_civil_economy_seize_the_imperial_treasury	1
inv_civil_wealth_late	3c_sassanid_civil_culture_expand_your_royal_harems	1
inv_civil_wealth_late	3c_sassanid_civil_culture_hire_royal_astronomers	1
inv_civil_wealth_late	3c_sassanid_civil_culture_impress_your_magnificence	1
inv_civil_wealth_late	3c_sassanid_civil_culture_persecute_manicheans	1
inv_civil_wealth_late	3c_sassanid_civil_culture_proclaim_support_kartir	1
inv_civil_wealth_late	3c_sassanid_civil_culture_venerate_Shapur_I	1
inv_civil_wealth_late	3c_sassanid_civil_economy_control_silk_roads	1
inv_civil_wealth_late	3c_sassanid_civil_economy_create_your_royal_bazaars	1
inv_civil_wealth_late	3c_sassanid_civil_economy_extend_your_royal_benevolence	1
inv_civil_wealth_late	3c_sassanid_civil_economy_tax_your_nobility	1
inv_civil_wealth_late	3c_saxoni_civil_culture_adopt_new_ways	1
inv_civil_wealth_late	3c_saxoni_civil_economy_expand_harbours	1
inv_civil_wealth_late	3c_saxoni_civil_economy_explore_trade_routes	1
inv_civil_wealth_late	inv_insubres_civil_productivity_items_of_trade	1
inv_civil_wealth_late	inv_insubres_civil_productivity_mining_expertise	1
inv_civil_wealth_late	inv_insubres_civil_productivity_naval_trade	1
inv_civil_wealth_late	inv_iolei_civil_piety_sardinian_forests	1
inv_civil_wealth_late	inv_iolei_civil_productivity_items_of_trade	1
inv_civil_wealth_late	inv_iolei_civil_productivity_mining_expertise	1
inv_civil_wealth_late	inv_iolei_civil_productivity_naval_trade	1
inv_civil_wealth_late	inv_iolei_civil_prosperity_appoint_lawgivers	1
inv_civil_wealth_late	inv_rome_civil_via_labos_the_positive_side_of_slavery	1
inv_civil_wealth_late	inv_rome_civil_via_labos_theory_about_economics	1
inv_civil_wealth_late	inv_rome_civil_via_magisterium_five_classes_of_romans	1
inv_civil_wealth_late	inv_rome_civil_via_magisterium_praetor	1
inv_civil_wealth_late	inv_rome_civil_via_magisterium_the_responsible_roman_citizen	1
inv_civil_wealth_late	inv_rome_civil_via_vitae_adapt_and_adopt	1
inv_civil_wealth_late	inv_rome_civil_via_vitae_blessed_by_mercury	1
inv_civil_wealth_late	inv_rome_civil_via_vitae_fun_at_the_circus	1
inv_civil_wealth_late	inv_rome_civil_via_vitae_in_vino_veritas	1
inv_civil_wealth_late	inv_rome_civil_via_vitae_love_for_the_aediles	1
inv_civil_wealth_late	inv_rome_civil_via_vitae_unite_the_latins	1
inv_civil_wealth_late	inv_samnites_civil_via_labos_mining_expertise	1
inv_civil_wealth_late	inv_samnites_civil_via_labos_the_positive_side_of_slavery	1
inv_civil_wealth_late	inv_samnites_civil_via_labos_theory_about_economics	1
inv_civil_wealth_late	inv_samnites_civil_via_labos_wood_and_timber	1
inv_civil_wealth_late	inv_samnites_civil_via_magisterium_blessed_by_mercury	1
inv_civil_wealth_late	inv_samnites_civil_via_magisterium_items_of_trade	1
inv_civil_wealth_late	inv_samnites_civil_via_magisterium_sources_of_revenue	1
inv_civil_wealth_late	inv_senones_civil_productivity_items_of_trade	1
inv_civil_wealth_late	inv_senones_civil_productivity_mining_expertise	1
inv_civil_wealth_late	inv_senones_civil_productivity_naval_trade	1
inv_civil_wealth_late	inv_senones_civil_propserity_speakers_of_many_tongues	1
inv_civil_wealth_late	inv_senones_civil_prosperity_appoint_lawgivers	1
inv_civil_wealth_late	inv_senones_civil_prosperity_feasts	1
inv_civil_wealth_late	inv_senones_civil_prosperity_songs_for_joy_songs_for_remembrance	1
inv_civil_wealth_late	inv_syracuse_civil_ergasia_indirect_taxes	1
inv_civil_wealth_late	inv_syracuse_civil_ergasia_sources_of_revenue	1
inv_civil_wealth_late	inv_syracuse_civil_ergasia_the_secret_of_wealth	1
inv_civil_wealth_late	inv_syracuse_civil_vios_artists_and_celebrity	1
inv_civil_wealth_late	inv_syracuse_civil_vios_higher_education	1
inv_civil_wealth_late	inv_syracuse_civil_vios_patrons_and_artistry	1
inv_civil_wealth_late	inv_syracuse_civil_vios_the_academy	1
inv_civil_wealth_late	inv_syracuse_civil_vios_the_lyceum	1
inv_civil_wealth_late	inv_syracuse_civil_vios_the_school_of_rhetoric	1
inv_civil_wealth_late	inv_taranto_civil_ergasia_indirect_taxes	1
inv_civil_wealth_late	inv_taranto_civil_ergasia_sources_of_revenue	1
inv_civil_wealth_late	inv_taranto_civil_ergasia_the_secret_of_wealth	1
inv_civil_wealth_late	inv_taranto_civil_vios_artists_and_celebrity	1
inv_civil_wealth_late	inv_taranto_civil_vios_higher_education	1
inv_civil_wealth_late	inv_taranto_civil_vios_patrons_and_artistry	1
inv_civil_wealth_late	inv_taranto_civil_vios_the_academy	1
inv_civil_wealth_late	inv_taranto_civil_vios_the_lyceum	1
inv_civil_wealth_late	inv_taranto_civil_vios_the_school_of_rhetoric	1
inv_civil_wealth_late	inv_tarchuna_civil_piety_libri_fulgurales	1
inv_civil_wealth_late	inv_tarchuna_civil_piety_libri_ostentaria	1
inv_civil_wealth_late	inv_tarchuna_civil_prosperity_dominating_trade	1
inv_civil_wealth_late	inv_tarchuna_civil_prosperity_etruria_to_all	1
inv_civil_wealth_late	inv_tarchuna_civil_prosperity_gaul_whisperers	1
inv_civil_wealth_late	inv_tarchuna_civil_prosperity_shrine_of_voltumnae	1
inv_civil_wealth_late	inv_tarchuna_civil_prosperity_sources_of_revenue	1
inv_civil_wealth_late	inv_tarchuna_civil_prosperity_the_bread_and_the_knife	1
inv_civil_wealth_late	inv_tarchuna_civil_prosperity_the_elegant_slave	1
inv_civil_wealth_late	inv_tarchuna_civil_prosperity_the_simpletons_from_rome	1
inv_civil_wealth_late	inv_veneti_civil_piety_blessed_by_hermes	1
inv_civil_wealth_late	inv_veneti_civil_piety_changing_loyalties	1
inv_civil_wealth_late	inv_veneti_civil_piety_items_of_trade	1
inv_civil_wealth_late	inv_veneti_civil_piety_naval_trade	1
inv_civil_wealth_late	inv_veneti_civil_piety_sources_of_revenue	1
inv_civil_wealth_late	inv_veneti_civil_piety_the_positive_side_of_slavery	1
inv_civil_wealth_late	inv_veneti_civil_prosperity_mining_expertise	1
inv_civil_wealth_late	inv_veneti_civil_prosperity_theory_about_economics	1
inv_civil_wealth_late	inv_veneti_civil_prosperity_wood_and_timber	1
inv_military_buffs_early	3c_alani_military_battle_adopt_hellenic_naval_traditions	1
inv_military_buffs_early	3c_alani_military_battle_announce_head_hunt	1
inv_military_buffs_early	3c_alani_military_battle_issue_cavalry_chain_mail	1
inv_military_buffs_early	3c_alani_military_battle_practice_feigned_retreat	1
inv_military_buffs_early	3c_alani_military_battle_train_with_composite_bows	1
inv_military_buffs_early	3c_armenia_military_battle_dominate_the_crossroads	1
inv_military_buffs_early	3c_armenia_military_battle_glorify_hayk_legacy	1
inv_military_buffs_early	3c_armenia_military_battle_issue_composite_bows	1
inv_military_buffs_early	3c_armenia_military_battle_motivate_your_hirelings	1
inv_military_buffs_early	3c_armenia_military_battle_praise_armenian_nobility	1
inv_military_buffs_early	3c_armenia_military_battle_refine_your_naval_artillery	1
inv_military_buffs_early	3c_armenia_military_battle_research_your_machines_of_war	1
inv_military_buffs_early	3c_armenia_military_battle_reward_your_kataphractoi	1
inv_military_buffs_early	3c_armenia_military_battle_teach_sailors_fight	1
inv_military_buffs_early	3c_armenia_military_recruitment_expand_tactical_exercises	1
inv_military_buffs_early	3c_armenia_military_recruitment_practice_strategic_maneouvres	1
inv_military_buffs_early	3c_caledoni_military_battle_craft_tribal_totems	1
inv_military_buffs_early	3c_caledoni_military_battle_gather_votive_offerings	1
inv_military_buffs_early	3c_caledoni_military_battle_improve_chariots	1
inv_military_buffs_early	3c_caledoni_military_battle_issue_royal_war_horns	1
inv_military_buffs_early	3c_caledoni_military_recruitment_assign_retainers_to_elite	1
inv_military_buffs_early	3c_gothi_military_battle_favor_the_greuthungi	1
inv_military_buffs_early	3c_gothi_military_battle_favor_the_tervingi	1
inv_military_buffs_early	3c_gothi_military_battle_gather_footmen	1
inv_military_buffs_early	3c_gothi_military_battle_gather_horsemen	1
inv_military_buffs_early	3c_gothi_military_battle_gather_sailors	1
inv_military_buffs_early	3c_gothi_military_battle_issue_infantry_chainmail	1
inv_military_buffs_early	3c_gothi_military_battle_issue_oaken_ship_hulls	1
inv_military_buffs_early	3c_gothi_military_battle_practice_boar_head_formation	1
inv_military_buffs_early	3c_gothi_military_battle_spread_stories_black_sea_raiders	1
inv_military_buffs_early	3c_gothi_military_recruitment_improve_cavalry_tactics	1
inv_military_buffs_early	3c_gothi_military_recruitment_oversee_young_bloods	1
inv_military_buffs_early	3c_marcomanni_military_battle_embrace_mother_night	1
inv_military_buffs_early	3c_marcomanni_military_battle_practice_war_dances	1
inv_military_buffs_early	3c_marcomanni_military_battle_scout_settlements	1
inv_military_buffs_early	3c_marcomanni_military_battle_train_with_longbows	1
inv_military_buffs_early	3c_palmyra_military_battle_adhere_greek_warfare_traditions	1
inv_military_buffs_early	3c_palmyra_military_battle_seek_out_foreign_veterans	1
inv_military_buffs_early	3c_palmyra_military_battle_study_nubian_archery	1
inv_military_buffs_early	3c_palmyra_military_battle_utilize_elite_alae	1
inv_military_buffs_early	3c_rome_military_battle_adopt_foreign_tactics	1
inv_military_buffs_early	3c_rome_military_battle_integrate_foederati	1
inv_military_buffs_early	3c_rome_military_battle_issue_centurion_training	1
inv_military_buffs_early	3c_rome_military_battle_motivate_hirelings	1
inv_military_buffs_early	3c_rome_military_battle_refine_naval_artillery	1
inv_military_buffs_early	3c_rome_military_battle_reforge_legion_aquillae	1
inv_military_buffs_early	3c_rome_military_battle_research_siege_equipment	1
inv_military_buffs_early	3c_rome_military_battle_train_boarding_parties	1
inv_military_buffs_early	3c_rome_military_battle_utilize_elite_alae	1
inv_military_buffs_early	3c_rome_military_recruitment_expand_tactical_exercises	1
inv_military_buffs_early	3c_rome_military_recruitment_practise_strategic_maneouvres	1
inv_military_buffs_early	3c_sassanid_military_battle_motivate_your_hirelings	1
inv_military_buffs_early	3c_sassanid_military_battle_order_additional_pack_camels	1
inv_military_buffs_early	3c_sassanid_military_battle_praise_your_outriders	1
inv_military_buffs_early	3c_sassanid_military_battle_refine_your_naval_artillery	1
inv_military_buffs_early	3c_sassanid_military_battle_rekindle_old_rivalry	1
inv_military_buffs_early	3c_sassanid_military_battle_research_your_machines_of_war	1
inv_military_buffs_early	3c_sassanid_military_battle_reward_your_kataphractoi	1
inv_military_buffs_early	3c_sassanid_military_battle_summon_your_immortals	1
inv_military_buffs_early	3c_sassanid_military_battle_teach_sailors_fight	1
inv_military_buffs_early	3c_sassanid_military_recruitment_expand_tactical_exercises	1
inv_military_buffs_early	3c_sassanid_military_recruitment_practice_your_strategic_maneouvres	1
inv_military_buffs_early	3c_saxoni_military_battle_brave_the_waves	1
inv_military_buffs_early	3c_saxoni_military_battle_seek_out_rich_settlements	1
inv_military_buffs_early	inv_insubres_military_dominance_ambush	1
inv_military_buffs_early	inv_insubres_military_dominance_brave_souls	1
inv_military_buffs_early	inv_insubres_military_dominance_chariots	1
inv_military_buffs_early	inv_insubres_military_dominance_flying_informants	1
inv_military_buffs_early	inv_insubres_military_strategy_keeping_etruscans_at_bay	1
inv_military_buffs_early	inv_insubres_military_strategy_mercenaries_to_hire	1
inv_military_buffs_early	inv_insubres_military_strength_improved_infantry_armour	1
inv_military_buffs_early	inv_iolei_military_dominance_ambush	1
inv_military_buffs_early	inv_iolei_military_dominance_brave_souls	1
inv_military_buffs_early	inv_iolei_military_dominance_flying_informants	1
inv_military_buffs_early	inv_iolei_military_dominance_nuraghe_and_the_art_of_defense	1
inv_military_buffs_early	inv_iolei_military_strategy_keeping_etruscans_at_bay	1
inv_military_buffs_early	inv_iolei_military_strategy_the_terror_of_carthage	1
inv_military_buffs_early	inv_iolei_military_strength_improved_infantry_armour	1
inv_military_buffs_early	inv_rome_military_via_dominatae_defend_the_pomerium	1
inv_military_buffs_early	inv_rome_military_via_dominatae_mercenaries_for_the_glory_of_rome	1
inv_military_buffs_early	inv_rome_military_via_dominatae_spoils_of_war	1
inv_military_buffs_early	inv_rome_military_via_dominatae_spolia_opima	1
inv_military_buffs_early	inv_rome_military_via_dominatae_the_cult_of_hercules	1
inv_military_buffs_early	inv_rome_military_via_exercitae_reforms_in_the_cavalry	1
inv_military_buffs_early	inv_rome_military_via_strategematum_stipendium_and_tributum	1
inv_military_buffs_early	inv_rome_military_via_strategematum_supply_lines	1
inv_military_buffs_early	inv_rome_military_via_strategematum_the_example_of_the_horatii	1
inv_military_buffs_early	inv_rome_military_via_strategematum_tribuni_militum_consulari_potestate	1
inv_military_buffs_early	inv_samnites_military_via_dominatae_raid_and_pillage	1
inv_military_buffs_early	inv_samnites_military_via_dominatae_spoils_of_war	1
inv_military_buffs_early	inv_samnites_military_via_dominatae_taming_italia	1
inv_military_buffs_early	inv_samnites_military_via_dominatae_the_cult_of_hercules	1
inv_military_buffs_early	inv_samnites_military_via_dominatae_the_second_legion	1
inv_military_buffs_early	inv_senones_military_dominance_ambush	1
inv_military_buffs_early	inv_senones_military_dominance_flying_informants	1
inv_military_buffs_early	inv_senones_military_strength_advanced_saddle	1
inv_military_buffs_early	inv_senones_military_strength_blessed_horses	1
inv_military_buffs_early	inv_senones_military_strength_infantry_improved_armour	1
inv_military_buffs_early	inv_senones_military_strength_trimarcisia	1
inv_military_buffs_early	inv_syracuse_military_hegemonia_hippocratic_corpus	1
inv_military_buffs_early	inv_syracuse_military_hegemonia_supply_lines	1
inv_military_buffs_early	inv_syracuse_military_hegemonia_supply_reforms	1
inv_military_buffs_early	inv_syracuse_military_stratos_advanced_tactical_theory	1
inv_military_buffs_early	inv_syracuse_military_stratos_peltasts	1
inv_military_buffs_early	inv_syracuse_military_stratos_tactical_drills	1
inv_military_buffs_early	inv_taranto_military_strategiky_eisphora	1
inv_military_buffs_early	inv_taranto_military_strategiky_hippocratic_corpus	1
inv_military_buffs_early	inv_taranto_military_stratos_advanced_tactical_theory	1
inv_military_buffs_early	inv_taranto_military_stratos_peltasts	1
inv_military_buffs_early	inv_taranto_military_stratos_proficiency_against_italic_tribes	1
inv_military_buffs_early	inv_taranto_military_stratos_spartan_descendants	1
inv_military_buffs_early	inv_taranto_military_stratos_tactical_drills	1
inv_military_buffs_early	inv_tarchuna_military_strategy_raid_and_pillage	1
inv_military_buffs_early	inv_tarchuna_military_strategy_taming_rome	1
inv_military_buffs_early	inv_tarchuna_military_strategy_the_good_the_bad_and_the_gauls	1
inv_military_buffs_early	inv_veneti_military_dominance_ambush	1
inv_military_buffs_early	inv_veneti_military_dominance_clandestine_actions	1
inv_military_buffs_early	inv_veneti_military_dominance_informant_network	1
inv_military_buffs_early	inv_veneti_military_strategy_mercenaries_to_hire	1
inv_military_buffs_early	inv_veneti_military_strength_improved_armour	1
inv_military_buffs_early	inv_veneti_military_strength_light_infantry	1
inv_military_land_early	3c_alani_military_top_breed_steppe_steeds	1
inv_military_land_early	3c_armenia_military_recruitment_emphasize_on_your_cavalry	1
inv_military_land_early	3c_armenia_military_recruitment_exact_your_levies	1
inv_military_land_early	3c_armenia_military_recruitment_intensify_physical_conditioning	1
inv_military_land_early	3c_armenia_military_recruitment_summon_shipbuilders	1
inv_military_land_early	3c_armenia_military_top_expand_supply_chain	1
inv_military_land_early	3c_caledoni_military_top_fight_for_freedom	1
inv_military_land_early	3c_gallicemp_military_top_conscript_germanic_soldiers	1
inv_military_land_early	3c_gothi_military_recruitment_enchance_boat_construction	1
inv_military_land_early	3c_gothi_military_recruitment_gather_brave_souls	1
inv_military_land_early	3c_gothi_military_recruitment_intensify_physical_conditioning	1
inv_military_land_early	3c_gothi_military_recruitment_lead_by_example	1
inv_military_land_early	3c_gothi_military_top_stand_together	1
inv_military_land_early	3c_marcomanni_military_top_incite_lust_for_battle	1
inv_military_land_early	3c_palmyra_military_top_recruit_experienced_troops	1
inv_military_land_early	3c_rome_military_recruitment_apply_renumeration_reforms	1
inv_military_land_early	3c_rome_military_recruitment_employ_skilled_engineers	1
inv_military_land_early	3c_rome_military_recruitment_intensify_physical_conditioning	1
inv_military_land_early	3c_rome_military_recruitment_reorganize_the_cohorts	1
inv_military_land_early	3c_rome_military_top_march_to_rome	1
inv_military_land_early	3c_sassanid_military_recruitment_emphasize_on_your_cavalry	1
inv_military_land_early	3c_sassanid_military_recruitment_exact_your_levies	1
inv_military_land_early	3c_sassanid_military_recruitment_intensify_physical_conditioning	1
inv_military_land_early	3c_sassanid_military_recruitment_summon_your_shipbuilders	1
inv_military_land_early	3c_sassanid_military_top_order_paygan_training	1
inv_military_land_early	3c_saxoni_military_top_employ_master_shipbuilders	1
inv_military_land_early	inv_insubres_military_strategy_logistic_efforts	1
inv_military_land_early	inv_insubres_military_strategy_we_sack	1
inv_military_land_early	inv_insubres_military_strength_advanced_saddle	1
inv_military_land_early	inv_insubres_military_strength_blessed_horses	1
inv_military_land_early	inv_insubres_military_strength_iron_over_bronze	1
inv_military_land_early	inv_insubres_military_strength_the_art_of_war	1
inv_military_land_early	inv_insubres_military_top_warriors_in_the_light_of_cicolluis	1
inv_military_land_early	inv_iolei_military_dominance_the_warrior_nobleman	1
inv_military_land_early	inv_iolei_military_strategy_logistic_efforts	1
inv_military_land_early	inv_iolei_military_strength_composite_bows	1
inv_military_land_early	inv_iolei_military_strength_iron_over_bronze	1
inv_military_land_early	inv_iolei_military_strength_proficient_archers	1
inv_military_land_early	inv_iolei_military_strength_the_art_of_war	1
inv_military_land_early	inv_iolei_military_top_defenders_of_the_land	1
inv_military_land_early	inv_rome_military_top_the_second_legion	1
inv_military_land_early	inv_rome_military_via_dominatae_marine_training	1
inv_military_land_early	inv_rome_military_via_dominatae_raid_and_pillage	1
inv_military_land_early	inv_rome_military_via_exercitae_cavalry_the_roman_finest	1
inv_military_land_early	inv_rome_military_via_exercitae_iron_over_bronze	1
inv_military_land_early	inv_rome_military_via_exercitae_mountain_dues	1
inv_military_land_early	inv_rome_military_via_exercitae_tactical_drills	1
inv_military_land_early	inv_samnites_military_top_defenders_of_the_land	1
inv_military_land_early	inv_samnites_military_via_dominatae_mars_the_victor	1
inv_military_land_early	inv_samnites_military_via_dominatae_mercenaries_to_hire	1
inv_military_land_early	inv_samnites_military_via_exercitae_iron_over_bronze	1
inv_military_land_early	inv_samnites_military_via_exercitae_light_infantry	1
inv_military_land_early	inv_samnites_military_via_exercitae_tactical_drills	1
inv_military_land_early	inv_samnites_military_via_strategematum_logistic_efforts	1
inv_military_land_early	inv_samnites_military_via_strategematum_supply_lines	1
inv_military_land_early	inv_senones_military_dominance_brave_souls	1
inv_military_land_early	inv_senones_military_dominance_the_warrior_nobleman	1
inv_military_land_early	inv_senones_military_strategy_logistic_efforts	1
inv_military_land_early	inv_senones_military_strength_iron_over_bronze	1
inv_military_land_early	inv_senones_military_strength_the_art_of_war	1
inv_military_land_early	inv_senones_military_top_warriors_in_the_light_of_cicolluis	1
inv_military_land_early	inv_syracuse_military_hegemonia_logistics	1
inv_military_land_early	inv_syracuse_military_stratos_destroyers_of_the_italiote_league	1
inv_military_land_early	inv_syracuse_military_stratos_iron_over_bronze	1
inv_military_land_early	inv_syracuse_military_stratos_the_terror_of_carthage	1
inv_military_land_early	inv_syracuse_military_top_military_tradition	1
inv_military_land_early	inv_taranto_military_hegemonia_ares_and_our_human_daemons	1
inv_military_land_early	inv_taranto_military_strategiky_logistics	1
inv_military_land_early	inv_taranto_military_strategiky_supply_lines	1
inv_military_land_early	inv_taranto_military_stratos_iron_over_bronze	1
inv_military_land_early	inv_taranto_military_top_military_tradition	1
inv_military_land_early	inv_tarchuna_military_dominance_conscription	1
inv_military_land_early	inv_tarchuna_military_dominance_logistics	1
inv_military_land_early	inv_tarchuna_military_strength_cavalry_the_etruscan_finest	1
inv_military_land_early	inv_tarchuna_military_strength_iron_over_bronze	1
inv_military_land_early	inv_tarchuna_military_strength_tactical_drills	1
inv_military_land_early	inv_tarchuna_military_top_inspired_defenders	1
inv_military_land_early	inv_veneti_military_dominance_logistic_efforts	1
inv_military_land_early	inv_veneti_military_strategy_raid_and_pillage	1
inv_military_land_early	inv_veneti_military_strategy_spoils_of_war	1
inv_military_land_early	inv_veneti_military_strength_advanced_saddle	1
inv_military_land_early	inv_veneti_military_strength_cavalry_the_society_finest	1
inv_military_land_early	inv_veneti_military_strength_iron_over_bronze	1
inv_military_land_early	inv_veneti_military_top_defenders_of_the_land	1
inv_military_land_late	3c_alani_military_campaign_unite_the_steppes	1
inv_military_land_late	3c_armenia_military_campaign_call_noblemen_to_arms	1
inv_military_land_late	3c_armenia_military_campaign_elevate_noble_houses	1
inv_military_land_late	3c_armenia_military_campaign_employ_mardomard_champions	1
inv_military_land_late	3c_armenia_military_campaign_enforce_conscription	1
inv_military_land_late	3c_armenia_military_campaign_enforce_voluntary_service	1
inv_military_land_late	3c_armenia_military_campaign_hasten_your_military_expanse	1
inv_military_land_late	3c_armenia_military_campaign_hire_nisean_breeders	1
inv_military_land_late	3c_armenia_military_campaign_improve_your_mercenary_administration	1
inv_military_land_late	3c_armenia_military_campaign_reorganize_zoranamak	1
inv_military_land_late	3c_armenia_military_campaign_starve_your_enemies	1
inv_military_land_late	3c_armenia_military_recruitment_reorganize_military_hierarchy	1
inv_military_land_late	3c_caledoni_military_campaign_become_one_with_land	1
inv_military_land_late	3c_gothi_military_campaign_copy_roman_smithing	1
inv_military_land_late	3c_gothi_military_campaign_encourage_oneonone_training	1
inv_military_land_late	3c_gothi_military_campaign_expand_warleader_retinue	1
inv_military_land_late	3c_gothi_military_campaign_fortify_wagon_laager	1
inv_military_land_late	3c_gothi_military_campaign_improve_mercenary_administration	1
inv_military_land_late	3c_gothi_military_campaign_kidnap_foreign_siege_specialists	1
inv_military_land_late	3c_gothi_military_campaign_live_off_the_land	1
inv_military_land_late	3c_gothi_military_campaign_organize_pillaging	1
inv_military_land_late	3c_gothi_military_campaign_send_out_forage_parties	1
inv_military_land_late	3c_gothi_military_recruitment_instill_military_discipline	1
inv_military_land_late	3c_marcomanni_military_campaign_strip_them_bare	1
inv_military_land_late	3c_palmyra_military_campaign_compile_war_manuals	1
inv_military_land_late	3c_rome_military_campaign_adopt_defenseindepth_strategy	1
inv_military_land_late	3c_rome_military_campaign_coordinate_military_effort	1
inv_military_land_late	3c_rome_military_campaign_employ_barbarian_auxiliaries	1
inv_military_land_late	3c_rome_military_campaign_enforce_conscription	1
inv_military_land_late	3c_rome_military_campaign_improve_mercenary_administration	1
inv_military_land_late	3c_rome_military_campaign_organize_armatura_drill	1
inv_military_land_late	3c_rome_military_campaign_rebuild_camps	1
inv_military_land_late	3c_rome_military_campaign_reorganize_siege_provisions	1
inv_military_land_late	3c_rome_military_campaign_set_up_fabricae	1
inv_military_land_late	3c_rome_military_recruitment_form_vexillationes	1
inv_military_land_late	3c_sassanid_military_campaign_conquer_the_sands	1
inv_military_land_late	3c_sassanid_military_campaign_employ_mardomard_champions	1
inv_military_land_late	3c_sassanid_military_campaign_enforce_conscription	1
inv_military_land_late	3c_sassanid_military_campaign_enforce_voluntary_service	1
inv_military_land_late	3c_sassanid_military_campaign_hasten_your_military_expanse	1
inv_military_land_late	3c_sassanid_military_campaign_hire_nisean_breeders	1
inv_military_land_late	3c_sassanid_military_campaign_improve_your_mercenary_administration	1
inv_military_land_late	3c_sassanid_military_campaign_optimize_your_shahrab_system	1
inv_military_land_late	3c_sassanid_military_campaign_starve_your_enemies	1
inv_military_land_late	3c_sassanid_military_recruitment_reorganize_your_military_hierarchy	1
inv_military_land_late	3c_saxoni_military_campaign_copy_roman_ships_construction	1
inv_military_land_late	3c_saxoni_military_campaign_scourge_the_seas	1
inv_military_land_late	inv_insubres_military_strategy_unite_the_gauls	1
inv_military_land_late	inv_insubres_military_strength_infantry_drills	1
inv_military_land_late	inv_insubres_military_strength_trimarcisia	1
inv_military_land_late	inv_iolei_military_strategy_mercenaries_to_hire	1
inv_military_land_late	inv_iolei_military_strategy_we_sack	1
inv_military_land_late	inv_iolei_military_strength_arrowheads_of_many_sorts	1
inv_military_land_late	inv_iolei_military_strength_infantry_drills	1
inv_military_land_late	inv_rome_military_via_exercitae_just_war	1
inv_military_land_late	inv_rome_military_via_exercitae_taming_etruria	1
inv_military_land_late	inv_rome_military_via_exercitae_the_reforms_of_camillus	1
inv_military_land_late	inv_rome_military_via_exercitae_weapon_proficiency	1
inv_military_land_late	inv_samnites_military_via_exercitae_cavalry_the_society_finest	1
inv_military_land_late	inv_samnites_military_via_exercitae_improved_armour	1
inv_military_land_late	inv_samnites_military_via_exercitae_just_war	1
inv_military_land_late	inv_samnites_military_via_exercitae_mountain_dues	1
inv_military_land_late	inv_samnites_military_via_exercitae_the_terror_of_the_italiote_league	1
inv_military_land_late	inv_samnites_military_via_exercitae_weapon_proficiency	1
inv_military_land_late	inv_senones_military_dominance_chariots	1
inv_military_land_late	inv_senones_military_strategy_mercenaries_for_hire	1
inv_military_land_late	inv_senones_military_strategy_mercenaries_to_hire	1
inv_military_land_late	inv_senones_military_strategy_vae_victis	1
inv_military_land_late	inv_senones_military_strategy_we_sack	1
inv_military_land_late	inv_senones_military_strength_infantry_drills	1
inv_military_land_late	inv_syracuse_military_hegemonia_a_friend_of_the_blades_for_hire	1
inv_military_land_late	inv_syracuse_military_hegemonia_ares_and_athena	1
inv_military_land_late	inv_syracuse_military_hegemonia_eisphora	1
inv_military_land_late	inv_syracuse_military_hegemonia_foreign_mercenaries	1
inv_military_land_late	inv_syracuse_military_hegemonia_mercenary_service	1
inv_military_land_late	inv_syracuse_military_stratos_cavalry_the_society_finest	1
inv_military_land_late	inv_syracuse_military_stratos_proficiency_against_italic_tribes	1
inv_military_land_late	inv_syracuse_military_stratos_riders_of_outstanding_merit	1
inv_military_land_late	inv_taranto_military_hegemonia_advanced_military_administration	1
inv_military_land_late	inv_taranto_military_hegemonia_hires_from_the_league	1
inv_military_land_late	inv_taranto_military_hegemonia_mercenary_service	1
inv_military_land_late	inv_taranto_military_strategiky_supply_reforms	1
inv_military_land_late	inv_taranto_military_stratos_cavalry_the_society_finest	1
inv_military_land_late	inv_taranto_military_stratos_riders_of_outstanding_merit	1
inv_military_land_late	inv_taranto_military_stratos_tarentine_cavalry	1
inv_military_land_late	inv_tarchuna_military_strategy_ammunition_stores_and_grain_houses	1
inv_military_land_late	inv_tarchuna_military_strategy_mercenary_patrons	1
inv_military_land_late	inv_tarchuna_military_strategy_military_engineering	1
inv_military_land_late	inv_tarchuna_military_strength_eruscan_generals	1
inv_military_land_late	inv_tarchuna_military_strength_etruscan_spears	1
inv_military_land_late	inv_tarchuna_military_strength_improved_armour	1
inv_military_land_late	inv_tarchuna_military_strength_light_infantry	1
