effect_bundle	province	season	default	weighting
pun_season_spring	rome_main_chorasmia	season_spring	true	1
pun_season_spring	rome_main_cilicia	season_spring	true	1
pun_season_spring	rome_main_cisalpina	season_spring	true	1
pun_season_spring	rome_main_corsica_et_sardinia	season_spring	true	1
pun_season_spring	rome_main_dacia	season_spring	true	1
pun_season_spring	rome_main_galatia_et_cappadocia	season_spring	true	1
pun_season_spring	rome_main_gedrosia	season_spring	true	1
pun_season_spring	rome_main_germania_minor	season_spring	true	1
pun_season_spring	rome_main_hellas	season_spring	true	1
pun_season_spring	rome_main_hercynia	season_spring	true	1
pun_season_spring	rome_main_illyria	season_spring	true	1
pun_season_spring	rome_main_italia	season_spring	true	1
pun_season_spring	rome_main_libue	season_spring	true	1
pun_season_spring	rome_main_lusitania	season_spring	true	1
pun_season_spring	rome_main_macedonia	season_spring	true	1
pun_season_spring_late	rome_main_magna_germania	season_spring	true	1
pun_season_spring_early	rome_main_magna_graecia	season_spring	true	1
pun_season_spring	rome_main_mauretania	season_spring	true	1
pun_season_spring	rome_main_media_magna	season_spring	true	1
pun_season_spring	rome_main_mesopotamia	season_spring	true	1
pun_season_spring	rome_main_nabataea	season_spring	true	1
pun_season_spring	rome_main_pannonia	season_spring	true	1
pun_season_spring	rome_main_parthia	season_spring	true	1
pun_season_spring	rome_main_persis	season_spring	true	1
pun_season_spring	rome_main_phazania	season_spring	true	1
pun_season_spring	rome_main_ponto_caspia	season_spring	true	1
pun_season_spring	rome_main_provincia	season_spring	true	1
pun_season_spring	rome_main_raetia_et_noricum	season_spring	true	1
pun_season_spring_late	rome_main_sarmatia	season_spring	true	1
pun_season_spring	rome_main_scythia	season_spring	true	1
pun_season_spring	rome_main_silesia	season_spring	true	1
pun_season_spring_late	rome_main_suebia	season_spring	true	1
pun_season_spring	rome_main_syria	season_spring	true	1
pun_season_spring	rome_main_tarraconensis	season_spring	true	1
pun_season_spring	rome_main_thracia	season_spring	true	1
pun_season_spring	rome_main_transoxania	season_spring	true	1
pun_season_summer	emp_achaia	season_summer	true	5
pun_season_summer	emp_aegyptos	season_summer	true	5
pun_season_summer_harsh	emp_aethiopia	season_summer	true	7
pun_season_summer	emp_africa	season_summer	true	5
pun_season_summer	emp_aquitania	season_summer	true	5
pun_season_summer_dry	emp_arabia_felix	season_summer	true	2
pun_season_summer_harsh	emp_arabia_felix	season_summer	true	7
pun_season_summer_dry	emp_arabia_magna	season_summer	true	2
pun_season_summer_harsh	emp_arabia_magna	season_summer	true	7
pun_season_summer	emp_aria	season_summer	true	6
pun_season_summer	emp_armenia	season_summer	true	5
pun_season_summer	emp_asia	season_summer	true	5
pun_season_summer	emp_bactria	season_summer	true	5
pun_season_summer	emp_baetica	season_summer	true	5
pun_season_summer_mild	emp_belgica	season_summer	true	6
pun_season_summer	emp_bithynia_et_pontus	season_summer	true	5
pun_season_summer	emp_bosporus	season_summer	true	5
pun_season_summer_mild	emp_britannia	season_summer	true	3
pun_season_summer	emp_carmania	season_summer	true	5
pun_season_summer	emp_caucasia	season_summer	true	5
pun_season_summer	emp_chorasmia	season_summer	true	5
pun_season_summer_mild	emp_cisalpina	season_summer	true	6
pun_season_summer	emp_corsica_et_sardinia	season_summer	true	5
pun_season_summer_mild	emp_dacia	season_summer	true	6
pun_season_summer	emp_galatia_et_cappadocia	season_summer	true	5
pun_season_summer	emp_gallia	season_summer	true	5
pun_season_summer	emp_gedrosia	season_summer	true	5
pun_season_summer_mild	emp_germania_minor	season_summer	true	6
pun_season_summer_mild	emp_hercynia	season_summer	true	6
pun_season_summer	emp_hispania	season_summer	true	5
pun_season_summer_mild	emp_illyricum	season_summer	true	6
pun_season_summer	emp_italia	season_summer	true	5
pun_season_summer_dry	emp_judea	season_summer	true	7
pun_season_summer	emp_latium	season_summer	true	5
pun_season_summer_dry	emp_libya	season_summer	true	2
pun_season_summer_harsh	emp_libya	season_summer	true	7
pun_season_summer_mild	emp_lugii	season_summer	true	6
pun_season_summer	emp_lusitania	season_summer	true	6
pun_season_summer	emp_macedonia	season_summer	true	5
pun_season_summer_mild	emp_magna_germania	season_summer	true	6
pun_season_summer	emp_mauretania	season_summer	true	7
pun_season_summer	emp_media_magna	season_summer	true	5
pun_season_summer	emp_mesopotamia	season_summer	true	5
pun_season_summer_dry	emp_nabataea	season_summer	true	2
pun_season_summer_harsh	emp_nabataea	season_summer	true	7
pun_season_summer_mild	emp_narbonensis	season_summer	true	6
pun_season_summer	emp_numidia	season_summer	true	7
pun_season_summer	emp_palmyra	season_summer	true	7
pun_season_summer	emp_pannonia	season_summer	true	5
pun_season_summer	emp_parthia	season_summer	true	5
pun_season_summer	emp_persis	season_summer	true	5
pun_season_summer_dry	emp_phazania	season_summer	true	2
pun_season_summer_harsh	emp_phazania	season_summer	true	7
pun_season_summer_mild	emp_pretanic_isles	season_summer	true	6
pun_season_summer_mild	emp_raetia_et_noricum	season_summer	true	6
pun_season_summer_mild	emp_sarmatia	season_summer	true	6
pun_season_summer_mild	emp_scythia	season_summer	true	6
pun_season_summer_warm	emp_sicily	season_summer	true	7
pun_season_summer_mild	emp_suebia	season_summer	true	6
pun_season_summer	emp_syria	season_summer	true	6
pun_season_summer	emp_tarraconensis	season_summer	true	5
pun_season_summer	emp_thracia	season_summer	true	5
pun_season_summer	emp_transoxania	season_summer	true	5
gaul_season_summer	gaul_main_aquitania	season_summer	true	7
gaul_season_summer_bad	gaul_main_aquitania	season_summer	false	1
gaul_season_summer_good	gaul_main_aquitania	season_summer	false	2
gaul_season_summer	gaul_main_arduenna_silva	season_summer	true	7
gaul_season_summer_bad	gaul_main_arduenna_silva	season_summer	false	1
gaul_season_summer_good	gaul_main_arduenna_silva	season_summer	false	2
gaul_season_summer	gaul_main_aremorica	season_summer	true	7
gaul_season_summer_bad	gaul_main_aremorica	season_summer	false	1
gaul_season_summer_good	gaul_main_aremorica	season_summer	false	2
gaul_season_summer	gaul_main_britannia	season_summer	true	7
gaul_season_summer_bad	gaul_main_britannia	season_summer	false	1
gaul_season_summer_good	gaul_main_britannia	season_summer	false	2
gaul_season_summer	gaul_main_francium	season_summer	true	7
gaul_season_summer_bad	gaul_main_francium	season_summer	false	1
gaul_season_summer_good	gaul_main_francium	season_summer	false	2
gaul_season_summer	gaul_main_gergovia	season_summer	true	7
gaul_season_summer_bad	gaul_main_gergovia	season_summer	false	1
gaul_season_summer_good	gaul_main_gergovia	season_summer	false	2
gaul_season_summer	gaul_main_germania_inferior	season_summer	true	7
gaul_season_summer_bad	gaul_main_germania_inferior	season_summer	false	1
gaul_season_summer_good	gaul_main_germania_inferior	season_summer	false	2
gaul_season_summer	gaul_main_helvetia	season_summer	true	7
gaul_season_summer_bad	gaul_main_helvetia	season_summer	false	1
gaul_season_summer_good	gaul_main_helvetia	season_summer	false	2
gaul_season_summer	gaul_main_insubria	season_summer	true	7
gaul_season_summer_bad	gaul_main_insubria	season_summer	false	1
gaul_season_summer_good	gaul_main_insubria	season_summer	false	2
gaul_season_summer	gaul_main_latium	season_summer	true	7
gaul_season_summer_bad	gaul_main_latium	season_summer	false	1
gaul_season_summer_good	gaul_main_latium	season_summer	false	2
gaul_season_summer	gaul_main_liguria	season_summer	true	7
gaul_season_summer_bad	gaul_main_liguria	season_summer	false	1
gaul_season_summer_good	gaul_main_liguria	season_summer	false	2
gaul_season_summer	gaul_main_lugdunensis	season_summer	true	7
gaul_season_summer_bad	gaul_main_lugdunensis	season_summer	false	1
gaul_season_summer_good	gaul_main_lugdunensis	season_summer	false	2
gaul_season_summer	gaul_main_lutetia	season_summer	true	7
gaul_season_summer_bad	gaul_main_lutetia	season_summer	false	1
gaul_season_summer_good	gaul_main_lutetia	season_summer	false	2
gaul_season_summer	gaul_main_maxima_sequanorum	season_summer	true	7
gaul_season_summer_bad	gaul_main_maxima_sequanorum	season_summer	false	1
gaul_season_summer_good	gaul_main_maxima_sequanorum	season_summer	false	2
gaul_season_summer	gaul_main_narbonensis	season_summer	true	7
gaul_season_summer_bad	gaul_main_narbonensis	season_summer	false	1
gaul_season_summer_good	gaul_main_narbonensis	season_summer	false	2
gaul_season_summer	gaul_main_pictavis	season_summer	true	7
gaul_season_summer_bad	gaul_main_pictavis	season_summer	false	1
gaul_season_summer_good	gaul_main_pictavis	season_summer	false	2
gaul_season_summer	gaul_main_senonia	season_summer	true	7
gaul_season_summer_bad	gaul_main_senonia	season_summer	false	1
gaul_season_summer_good	gaul_main_senonia	season_summer	false	2
gaul_season_summer	gaul_main_silva_carbonaria	season_summer	true	7
gaul_season_summer_bad	gaul_main_silva_carbonaria	season_summer	false	1
gaul_season_summer_good	gaul_main_silva_carbonaria	season_summer	false	2
gaul_season_summer	gaul_main_silva_nigra	season_summer	true	7
gaul_season_summer_bad	gaul_main_silva_nigra	season_summer	false	1
gaul_season_summer_good	gaul_main_silva_nigra	season_summer	false	2
gaul_season_summer	gaul_main_transalpina	season_summer	true	7
gaul_season_summer_bad	gaul_main_transalpina	season_summer	false	1
gaul_season_summer_good	gaul_main_transalpina	season_summer	false	2
pel_season_summer	pel_aigian	season_summer	true	1
pel_season_summer	pel_aitolia	season_summer	true	1
pel_season_summer	pel_ambrakia	season_summer	true	1
pel_season_summer	pel_amphipolis	season_summer	true	1
pel_season_summer	pel_argolis	season_summer	true	1
pel_season_summer	pel_attike	season_summer	true	1
pel_season_summer	pel_boiotia	season_summer	true	1
pel_season_summer	pel_dodekanisa	season_summer	true	1
pel_season_summer	pel_elis	season_summer	true	1
pel_season_summer	pel_epeiros	season_summer	true	1
pel_season_summer	pel_euboia	season_summer	true	1
pel_season_summer	pel_hellespontos	season_summer	true	1
pel_season_summer	pel_ionia	season_summer	true	1
pel_season_summer	pel_kalkidike	season_summer	true	1
pel_season_summer	pel_karia	season_summer	true	1
pel_season_summer	pel_krete	season_summer	true	1
pel_season_summer	pel_lakedaimon	season_summer	true	1
pel_season_summer	pel_lydia	season_summer	true	1
pel_season_summer	pel_makedon	season_summer	true	1
pel_season_summer	pel_mysia	season_summer	true	1
pel_season_summer	pel_thessaly	season_summer	true	1
pel_season_summer	pel_thraike	season_summer	true	1
pun_season_summer	pun_main_africa	season_summer	true	5
pun_season_summer_dry	pun_main_africa	season_summer	false	2
pun_season_summer_warm	pun_main_africa	season_summer	false	4
pun_season_summer	pun_main_aquitania	season_summer	true	5
pun_season_summer_mild	pun_main_aquitania	season_summer	false	3
pun_season_summer_wet	pun_main_aquitania	season_summer	false	4
pun_season_summer	pun_main_celtiberia	season_summer	true	6
pun_season_summer_dry	pun_main_celtiberia	season_summer	false	4
pun_season_summer_warm	pun_main_celtiberia	season_summer	false	3
pun_season_summer	pun_main_corsica_et_sardinia	season_summer	true	5
pun_season_summer_dry	pun_main_corsica_et_sardinia	season_summer	false	2
pun_season_summer_warm	pun_main_corsica_et_sardinia	season_summer	false	4
pun_season_summer	pun_main_etruria	season_summer	true	5
pun_season_summer_dry	pun_main_etruria	season_summer	false	2
pun_season_summer_warm	pun_main_etruria	season_summer	false	4
pun_season_summer	pun_main_gallaecia	season_summer	true	5
pun_season_summer_mild	pun_main_gallaecia	season_summer	false	3
pun_season_summer_wet	pun_main_gallaecia	season_summer	false	4
pun_season_summer	pun_main_gallia_cisalpina	season_summer	false	1
pun_season_summer_mild	pun_main_gallia_cisalpina	season_summer	true	6
pun_season_summer_wet	pun_main_gallia_cisalpina	season_summer	false	3
pun_season_summer	pun_main_gallia_transalpina	season_summer	false	1
pun_season_summer_mild	pun_main_gallia_transalpina	season_summer	true	6
pun_season_summer_wet	pun_main_gallia_transalpina	season_summer	false	3
pun_season_summer	pun_main_hispania_citerior	season_summer	true	5
pun_season_summer_dry	pun_main_hispania_citerior	season_summer	false	2
pun_season_summer_warm	pun_main_hispania_citerior	season_summer	false	4
pun_season_summer	pun_main_hispania_ulterior	season_summer	true	6
pun_season_summer_dry	pun_main_hispania_ulterior	season_summer	false	4
pun_season_summer_warm	pun_main_hispania_ulterior	season_summer	false	3
pun_season_summer	pun_main_latium_et_campania	season_summer	true	5
pun_season_summer_dry	pun_main_latium_et_campania	season_summer	false	2
pun_season_summer_warm	pun_main_latium_et_campania	season_summer	false	4
pun_season_summer	pun_main_lusitania	season_summer	true	6
pun_season_summer_dry	pun_main_lusitania	season_summer	false	4
pun_season_summer_warm	pun_main_lusitania	season_summer	false	3
pun_season_summer	pun_main_magna_graecia	season_summer	true	5
pun_season_summer_dry	pun_main_magna_graecia	season_summer	false	2
pun_season_summer_warm	pun_main_magna_graecia	season_summer	false	4
pun_season_summer	pun_main_mauretania	season_summer	true	7
pun_season_summer_dry	pun_main_mauretania	season_summer	false	3
pun_season_summer_warm	pun_main_mauretania	season_summer	false	3
pun_season_summer	pun_main_numidia	season_summer	true	7
pun_season_summer_dry	pun_main_numidia	season_summer	false	3
pun_season_summer_warm	pun_main_numidia	season_summer	false	3
pun_season_summer	pun_main_samnium	season_summer	true	5
pun_season_summer_dry	pun_main_samnium	season_summer	false	2
pun_season_summer_warm	pun_main_samnium	season_summer	false	4
pun_season_summer	pun_main_sicilia	season_summer	false	5
pun_season_summer_dry	pun_main_sicilia	season_summer	false	1
pun_season_summer_warm	pun_main_sicilia	season_summer	true	7
pun_season_summer	pun_main_tripolitana	season_summer	false	1
pun_season_summer_dry	pun_main_tripolitana	season_summer	true	2
pun_season_summer_harsh	pun_main_tripolitana	season_summer	true	7
pun_season_summer	pun_main_turdetania	season_summer	true	5
pun_season_summer_dry	pun_main_turdetania	season_summer	false	2
pun_season_summer_warm	pun_main_turdetania	season_summer	false	4
pun_season_summer	pun_main_umbria_et_picenum	season_summer	true	5
pun_season_summer_dry	pun_main_umbria_et_picenum	season_summer	false	2
pun_season_summer_warm	pun_main_umbria_et_picenum	season_summer	false	4
pun_season_summer_warm	rome_main_aegyptos	season_summer	true	1
pun_season_summer_warm	rome_main_africa	season_summer	true	1
pun_season_summer_dry	rome_main_aithiops	season_summer	true	1
pun_season_summer	rome_main_aquitania	season_summer	true	1
pun_season_summer_harsh	rome_main_arabia_felix	season_summer	true	1
pun_season_summer_harsh	rome_main_arabia_magna	season_summer	true	1
pun_season_summer	rome_main_arachosia	season_summer	true	1
pun_season_summer	rome_main_aria	season_summer	true	1
pun_season_summer	rome_main_armenia	season_summer	true	1
pun_season_summer	rome_main_asia	season_summer	true	1
pun_season_summer_warm	rome_main_bactria	season_summer	true	1
pun_season_summer	rome_main_baetica	season_summer	true	1
pun_season_summer	rome_main_belgica	season_summer	true	1
pun_season_summer	rome_main_bithynia_et_pontus	season_summer	true	1
pun_season_summer	rome_main_bosporus	season_summer	true	1
pun_season_summer_wet	rome_main_britannia	season_summer	true	1
pun_season_summer_wet	rome_main_caledonia_et_hibernia	season_summer	true	1
pun_season_summer	rome_main_carmania	season_summer	true	1
pun_season_summer	rome_main_cartaginensis	season_summer	true	1
pun_season_summer_wet	rome_main_caucasia	season_summer	true	1
pun_season_summer	rome_main_celtica	season_summer	true	1
pun_season_summer	rome_main_chorasmia	season_summer	true	1
pun_season_summer	rome_main_cilicia	season_summer	true	1
pun_season_summer	rome_main_cisalpina	season_summer	true	1
pun_season_summer	rome_main_corsica_et_sardinia	season_summer	true	1
pun_season_summer	rome_main_dacia	season_summer	true	1
pun_season_summer	rome_main_galatia_et_cappadocia	season_summer	true	1
pun_season_summer	rome_main_gedrosia	season_summer	true	1
pun_season_summer	rome_main_germania_minor	season_summer	true	1
pun_season_summer	rome_main_hellas	season_summer	true	1
pun_season_summer	rome_main_hercynia	season_summer	true	1
pun_season_summer	rome_main_illyria	season_summer	true	1
pun_season_summer	rome_main_italia	season_summer	true	1
pun_season_summer_dry	rome_main_libue	season_summer	true	1
pun_season_summer	rome_main_lusitania	season_summer	true	1
pun_season_summer	rome_main_macedonia	season_summer	true	1
pun_season_summer_wet	rome_main_magna_germania	season_summer	true	1
pun_season_summer_wet	rome_main_magna_graecia	season_summer	true	1
pun_season_summer_dry	rome_main_mauretania	season_summer	true	1
pun_season_summer	rome_main_media_magna	season_summer	true	1
pun_season_summer	rome_main_mesopotamia	season_summer	true	1
pun_season_summer_dry	rome_main_nabataea	season_summer	true	1
pun_season_summer	rome_main_pannonia	season_summer	true	1
pun_season_summer	rome_main_parthia	season_summer	true	1
pun_season_summer	rome_main_persis	season_summer	true	1
pun_season_summer_harsh	rome_main_phazania	season_summer	true	1
pun_season_summer	rome_main_ponto_caspia	season_summer	true	1
pun_season_summer	rome_main_provincia	season_summer	true	1
pun_season_summer	rome_main_raetia_et_noricum	season_summer	true	1
pun_season_summer_wet	rome_main_sarmatia	season_summer	true	1
pun_season_summer	rome_main_scythia	season_summer	true	1
pun_season_summer	rome_main_silesia	season_summer	true	1
pun_season_summer_wet	rome_main_suebia	season_summer	true	1
pun_season_summer	rome_main_syria	season_summer	true	1
pun_season_summer	rome_main_tarraconensis	season_summer	true	1
pun_season_summer	rome_main_thracia	season_summer	true	1
pun_season_summer	rome_main_transoxania	season_summer	true	1
pun_season_winter	emp_achaia	season_winter	true	5
pun_season_winter	emp_aegyptos	season_winter	true	5
pun_season_winter_mild	emp_aethiopia	season_winter	true	7
pun_season_winter	emp_africa	season_winter	true	5
pun_season_winter	emp_aquitania	season_winter	true	6
pun_season_winter_mild	emp_arabia_felix	season_winter	true	7
pun_season_winter_mild	emp_arabia_magna	season_winter	true	7
pun_season_winter	emp_aria	season_winter	true	6
pun_season_winter	emp_armenia	season_winter	true	6
pun_season_winter	emp_asia	season_winter	true	5
pun_season_winter	emp_bactria	season_winter	true	5
pun_season_winter	emp_baetica	season_winter	true	5
pun_season_winter	emp_belgica	season_winter	true	6
pun_season_winter	emp_bithynia_et_pontus	season_winter	true	5
pun_season_winter	emp_bosporus	season_winter	true	5
pun_season_winter	emp_britannia	season_winter	true	6
pun_season_winter	emp_carmania	season_winter	true	5
pun_season_winter	emp_caucasia	season_winter	true	5
pun_season_winter	emp_chorasmia	season_winter	true	5
pun_season_winter	emp_cisalpina	season_winter	true	6
pun_season_winter	emp_corsica_et_sardinia	season_winter	true	5
pun_season_winter	emp_dacia	season_winter	true	6
pun_season_winter	emp_galatia_et_cappadocia	season_winter	true	5
pun_season_winter	emp_gallia	season_winter	true	6
pun_season_winter	emp_gedrosia	season_winter	true	5
pun_season_winter	emp_germania_minor	season_winter	true	5
pun_season_winter	emp_hercynia	season_winter	true	5
pun_season_winter	emp_hispania	season_winter	true	5
pun_season_winter	emp_illyricum	season_winter	true	6
pun_season_winter	emp_italia	season_winter	true	5
pun_season_winter	emp_judea	season_winter	true	5
pun_season_winter	emp_latium	season_winter	true	5
pun_season_winter_mild	emp_libya	season_winter	true	7
pun_season_winter	emp_lugii	season_winter	true	5
pun_season_winter	emp_lusitania	season_winter	true	6
pun_season_winter	emp_macedonia	season_winter	true	5
pun_season_winter	emp_magna_germania	season_winter	true	6
pun_season_winter	emp_mauretania	season_winter	true	5
pun_season_winter	emp_media_magna	season_winter	true	5
pun_season_winter	emp_mesopotamia	season_winter	true	5
pun_season_winter_mild	emp_nabataea	season_winter	true	7
pun_season_winter	emp_narbonensis	season_winter	true	6
pun_season_winter	emp_numidia	season_winter	true	5
pun_season_winter	emp_palmyra	season_winter	true	5
pun_season_winter	emp_pannonia	season_winter	true	6
pun_season_winter	emp_parthia	season_winter	true	5
pun_season_winter	emp_persis	season_winter	true	5
pun_season_winter_mild	emp_phazania	season_winter	true	7
pun_season_winter	emp_pretanic_isles	season_winter	true	6
pun_season_winter	emp_raetia_et_noricum	season_winter	true	6
pun_season_winter	emp_sarmatia	season_winter	true	6
pun_season_winter	emp_scythia	season_winter	true	6
pun_season_winter	emp_sicily	season_winter	true	5
pun_season_winter	emp_suebia	season_winter	true	5
pun_season_winter	emp_syria	season_winter	true	6
pun_season_winter	emp_tarraconensis	season_winter	true	6
pun_season_winter	emp_thracia	season_winter	true	6
pun_season_winter	emp_transoxania	season_winter	true	5
gaul_season_winter	gaul_main_aquitania	season_winter	true	7
gaul_season_winter_bad	gaul_main_aquitania	season_winter	false	1
gaul_season_winter_good	gaul_main_aquitania	season_winter	false	2
gaul_season_winter	gaul_main_arduenna_silva	season_winter	true	7
gaul_season_winter_bad	gaul_main_arduenna_silva	season_winter	false	1
gaul_season_winter_good	gaul_main_arduenna_silva	season_winter	false	2
gaul_season_winter	gaul_main_aremorica	season_winter	true	7
gaul_season_winter_bad	gaul_main_aremorica	season_winter	false	1
gaul_season_winter_good	gaul_main_aremorica	season_winter	false	2
gaul_season_winter	gaul_main_britannia	season_winter	true	7
gaul_season_winter_bad	gaul_main_britannia	season_winter	false	1
gaul_season_winter_good	gaul_main_britannia	season_winter	false	2
gaul_season_winter	gaul_main_francium	season_winter	true	7
gaul_season_winter_bad	gaul_main_francium	season_winter	false	1
gaul_season_winter_good	gaul_main_francium	season_winter	false	2
gaul_season_winter	gaul_main_gergovia	season_winter	true	7
gaul_season_winter_bad	gaul_main_gergovia	season_winter	false	1
gaul_season_winter_good	gaul_main_gergovia	season_winter	false	2
gaul_season_winter	gaul_main_germania_inferior	season_winter	true	7
gaul_season_winter_bad	gaul_main_germania_inferior	season_winter	false	1
gaul_season_winter_good	gaul_main_germania_inferior	season_winter	false	2
gaul_season_winter	gaul_main_helvetia	season_winter	true	7
gaul_season_winter_bad	gaul_main_helvetia	season_winter	false	1
gaul_season_winter_good	gaul_main_helvetia	season_winter	false	2
gaul_season_winter	gaul_main_insubria	season_winter	true	7
gaul_season_winter_bad	gaul_main_insubria	season_winter	false	1
gaul_season_winter_good	gaul_main_insubria	season_winter	false	2
gaul_season_winter	gaul_main_latium	season_winter	true	7
gaul_season_winter_bad	gaul_main_latium	season_winter	false	1
gaul_season_winter_good	gaul_main_latium	season_winter	false	2
gaul_season_winter	gaul_main_liguria	season_winter	true	7
gaul_season_winter_bad	gaul_main_liguria	season_winter	false	1
gaul_season_winter_good	gaul_main_liguria	season_winter	false	2
gaul_season_winter	gaul_main_lugdunensis	season_winter	true	7
gaul_season_winter_bad	gaul_main_lugdunensis	season_winter	false	1
gaul_season_winter_good	gaul_main_lugdunensis	season_winter	false	2
gaul_season_winter	gaul_main_lutetia	season_winter	true	7
gaul_season_winter_bad	gaul_main_lutetia	season_winter	false	1
gaul_season_winter_good	gaul_main_lutetia	season_winter	false	2
gaul_season_winter	gaul_main_maxima_sequanorum	season_winter	true	7
gaul_season_winter_bad	gaul_main_maxima_sequanorum	season_winter	false	1
gaul_season_winter_good	gaul_main_maxima_sequanorum	season_winter	false	2
gaul_season_winter	gaul_main_narbonensis	season_winter	true	7
gaul_season_winter_bad	gaul_main_narbonensis	season_winter	false	1
gaul_season_winter_good	gaul_main_narbonensis	season_winter	false	2
gaul_season_winter	gaul_main_pictavis	season_winter	true	7
gaul_season_winter_bad	gaul_main_pictavis	season_winter	false	1
gaul_season_winter_good	gaul_main_pictavis	season_winter	false	2
gaul_season_winter	gaul_main_senonia	season_winter	true	7
gaul_season_winter_bad	gaul_main_senonia	season_winter	false	1
gaul_season_winter_good	gaul_main_senonia	season_winter	false	2
gaul_season_winter	gaul_main_silva_carbonaria	season_winter	true	7
gaul_season_winter_bad	gaul_main_silva_carbonaria	season_winter	false	1
gaul_season_winter_good	gaul_main_silva_carbonaria	season_winter	false	2
gaul_season_winter	gaul_main_silva_nigra	season_winter	true	7
gaul_season_winter_bad	gaul_main_silva_nigra	season_winter	false	1
gaul_season_winter_good	gaul_main_silva_nigra	season_winter	false	2
gaul_season_winter	gaul_main_transalpina	season_winter	true	7
gaul_season_winter_bad	gaul_main_transalpina	season_winter	false	1
gaul_season_winter_good	gaul_main_transalpina	season_winter	false	2
pel_season_winter	pel_aigian	season_winter	true	1
pel_season_winter	pel_aitolia	season_winter	true	1
pel_season_winter	pel_ambrakia	season_winter	true	1
pel_season_winter	pel_amphipolis	season_winter	true	1
pel_season_winter	pel_argolis	season_winter	true	1
pel_season_winter	pel_attike	season_winter	true	1
pel_season_winter	pel_boiotia	season_winter	true	1
pel_season_winter	pel_dodekanisa	season_winter	true	1
pel_season_winter	pel_elis	season_winter	true	1
pel_season_winter	pel_epeiros	season_winter	true	1
pel_season_winter	pel_euboia	season_winter	true	1
pel_season_winter	pel_hellespontos	season_winter	true	1
pel_season_winter	pel_ionia	season_winter	true	1
pel_season_winter	pel_kalkidike	season_winter	true	1
pel_season_winter	pel_karia	season_winter	true	1
pel_season_winter	pel_krete	season_winter	true	1
pel_season_winter	pel_lakedaimon	season_winter	true	1
pel_season_winter	pel_lydia	season_winter	true	1
pel_season_winter	pel_makedon	season_winter	true	1
pel_season_winter	pel_mysia	season_winter	true	1
pel_season_winter	pel_thessaly	season_winter	true	1
pel_season_winter	pel_thraike	season_winter	true	1
pun_season_winter	pun_main_africa	season_winter	true	5
pun_season_winter_dry	pun_main_africa	season_winter	false	2
pun_season_winter_mild	pun_main_africa	season_winter	false	4
pun_season_winter	pun_main_aquitania	season_winter	true	6
pun_season_winter_harsh	pun_main_aquitania	season_winter	false	3
pun_season_winter_wet	pun_main_aquitania	season_winter	false	3
pun_season_winter	pun_main_celtiberia	season_winter	true	6
pun_season_winter_dry	pun_main_celtiberia	season_winter	false	1
pun_season_winter_mild	pun_main_celtiberia	season_winter	false	4
pun_season_winter	pun_main_corsica_et_sardinia	season_winter	true	5
pun_season_winter_dry	pun_main_corsica_et_sardinia	season_winter	false	2
pun_season_winter_mild	pun_main_corsica_et_sardinia	season_winter	false	4
pun_season_winter	pun_main_etruria	season_winter	true	5
pun_season_winter_dry	pun_main_etruria	season_winter	false	2
pun_season_winter_mild	pun_main_etruria	season_winter	false	4
pun_season_winter	pun_main_gallaecia	season_winter	true	6
pun_season_winter_mild	pun_main_gallaecia	season_winter	false	3
pun_season_winter_wet	pun_main_gallaecia	season_winter	false	3
pun_season_winter	pun_main_gallia_cisalpina	season_winter	true	6
pun_season_winter_harsh	pun_main_gallia_cisalpina	season_winter	false	5
pun_season_winter_wet	pun_main_gallia_cisalpina	season_winter	false	2
pun_season_winter	pun_main_gallia_transalpina	season_winter	true	6
pun_season_winter_harsh	pun_main_gallia_transalpina	season_winter	false	5
pun_season_winter_wet	pun_main_gallia_transalpina	season_winter	false	2
pun_season_winter	pun_main_hispania_citerior	season_winter	true	5
pun_season_winter_dry	pun_main_hispania_citerior	season_winter	false	2
pun_season_winter_mild	pun_main_hispania_citerior	season_winter	false	4
pun_season_winter	pun_main_hispania_ulterior	season_winter	true	6
pun_season_winter_dry	pun_main_hispania_ulterior	season_winter	false	1
pun_season_winter_mild	pun_main_hispania_ulterior	season_winter	false	4
pun_season_winter	pun_main_latium_et_campania	season_winter	true	5
pun_season_winter_dry	pun_main_latium_et_campania	season_winter	false	2
pun_season_winter_mild	pun_main_latium_et_campania	season_winter	false	4
pun_season_winter	pun_main_lusitania	season_winter	true	6
pun_season_winter_dry	pun_main_lusitania	season_winter	false	1
pun_season_winter_mild	pun_main_lusitania	season_winter	false	4
pun_season_winter	pun_main_magna_graecia	season_winter	true	5
pun_season_winter_dry	pun_main_magna_graecia	season_winter	false	2
pun_season_winter_mild	pun_main_magna_graecia	season_winter	false	4
pun_season_winter	pun_main_mauretania	season_winter	true	5
pun_season_winter_dry	pun_main_mauretania	season_winter	false	2
pun_season_winter_mild	pun_main_mauretania	season_winter	false	4
pun_season_winter	pun_main_numidia	season_winter	true	5
pun_season_winter_dry	pun_main_numidia	season_winter	false	2
pun_season_winter_mild	pun_main_numidia	season_winter	false	4
pun_season_winter	pun_main_samnium	season_winter	true	5
pun_season_winter_dry	pun_main_samnium	season_winter	false	2
pun_season_winter_mild	pun_main_samnium	season_winter	false	4
pun_season_winter	pun_main_sicilia	season_winter	true	5
pun_season_winter_dry	pun_main_sicilia	season_winter	false	2
pun_season_winter_mild	pun_main_sicilia	season_winter	false	4
