key	culture	government_type	option	string
acknowledge_vassal	rom_Barbarian	gov_absolute_monarchy	0	barbarian_acknowledge_accept_vassalage_client_01
acknowledge_vassal	rom_Barbarian	gov_absolute_monarchy	1	barbarian_acknowledge_accept_vassalage_client_02
acknowledge_vassal	rom_Barbarian	gov_absolute_monarchy	2	barbarian_acknowledge_accept_vassalage_client_03
acknowledge_vassal	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_acknowledge_accept_vassalage_client
acknowledge_vassal	rom_Barbarian	gov_empire	2	barbarian_acknowledge_accept_vassalage_client_03
acknowledge_vassal	rom_Eastern	gov_absolute_monarchy	0	eastern_acknowledge_accept_vassalage_client_01
acknowledge_vassal	rom_Eastern	gov_absolute_monarchy	1	eastern_acknowledge_accept_vassalage_client_02
acknowledge_vassal	rom_Eastern	gov_absolute_monarchy	2	eastern_acknowledge_accept_vassalage_client_03
acknowledge_vassal	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_acknowledge_accept_vassalage_client
acknowledge_vassal	rom_Eastern	gov_empire	2	eastern_acknowledge_accept_vassalage_client_03
acknowledge_vassal	rom_Hellenistic	gov_absolute_monarchy	0	greek_acknowledge_accept_vassalage_client_01
acknowledge_vassal	rom_Hellenistic	gov_absolute_monarchy	1	greek_acknowledge_accept_vassalage_client_02
acknowledge_vassal	rom_Hellenistic	gov_absolute_monarchy	2	greek_acknowledge_accept_vassalage_client_03
acknowledge_vassal	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_acknowledge_accept_vassalage_client
acknowledge_vassal	rom_Roman	gov_absolute_monarchy	0	rome_acknowledge_accept_vassalage_client_01
acknowledge_vassal	rom_Roman	gov_absolute_monarchy	1	rome_acknowledge_accept_vassalage_client_02
acknowledge_vassal	rom_Roman	gov_absolute_monarchy	2	rome_acknowledge_accept_vassalage_client_03
acknowledge_vassal	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_acknowledge_accept_vassalage_client
acknowledge_vassal	rom_Roman	gov_empire	2	rome_acknowledge_accept_vassalage_client_03
acknowledge_war	rom_Barbarian	gov_absolute_monarchy	0	barbarian_acknowledge_war_01
acknowledge_war	rom_Barbarian	gov_absolute_monarchy	1	barbarian_acknowledge_war_02
acknowledge_war	rom_Barbarian	gov_absolute_monarchy	10	barbarian_war_declaration_01
acknowledge_war	rom_Barbarian	gov_absolute_monarchy	11	barbarian_war_declaration_02
acknowledge_war	rom_Barbarian	gov_absolute_monarchy	2	barbarian_acknowledge_war_03
acknowledge_war	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_acknowledge_war
acknowledge_war	rom_Barbarian	gov_absolute_monarchy	3	barbarian_acknowledge_war_04
acknowledge_war	rom_Barbarian	gov_absolute_monarchy	4	barbarian_acknowledge_war_05
acknowledge_war	rom_Barbarian	gov_absolute_monarchy	5	barbarian_acknowledge_war_06
acknowledge_war	rom_Barbarian	gov_absolute_monarchy	6	barbarian_acknowledge_war_07
acknowledge_war	rom_Barbarian	gov_absolute_monarchy	7	barbarian_acknowledge_war_08
acknowledge_war	rom_Barbarian	gov_absolute_monarchy	8	barbarian_acknowledge_war_09
acknowledge_war	rom_Barbarian	gov_absolute_monarchy	9	barbarian_acknowledge_war_10
acknowledge_war	rom_Barbarian	gov_empire	9	barbarian_acknowledge_war_10
acknowledge_war	rom_Eastern	gov_absolute_monarchy	0	eastern_acknowledge_war_01
acknowledge_war	rom_Eastern	gov_absolute_monarchy	1	eastern_acknowledge_war_02
acknowledge_war	rom_Eastern	gov_absolute_monarchy	10	eastern_war_declaration_01
acknowledge_war	rom_Eastern	gov_absolute_monarchy	11	eastern_war_declaration_07
acknowledge_war	rom_Eastern	gov_absolute_monarchy	12	eastern_war_declaration_09
acknowledge_war	rom_Eastern	gov_absolute_monarchy	2	eastern_acknowledge_war_03
acknowledge_war	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_acknowledge_war
acknowledge_war	rom_Eastern	gov_absolute_monarchy	3	eastern_acknowledge_war_04
acknowledge_war	rom_Eastern	gov_absolute_monarchy	4	eastern_acknowledge_war_05
acknowledge_war	rom_Eastern	gov_absolute_monarchy	5	eastern_acknowledge_war_06
acknowledge_war	rom_Eastern	gov_absolute_monarchy	6	eastern_acknowledge_war_07
acknowledge_war	rom_Eastern	gov_absolute_monarchy	7	eastern_acknowledge_war_08
acknowledge_war	rom_Eastern	gov_absolute_monarchy	8	eastern_acknowledge_war_09
acknowledge_war	rom_Eastern	gov_absolute_monarchy	9	eastern_acknowledge_war_10
acknowledge_war	rom_Eastern	gov_empire	9	eastern_acknowledge_war_10
acknowledge_war	rom_Hellenistic	gov_absolute_monarchy	0	greek_acknowledge_war_01
acknowledge_war	rom_Hellenistic	gov_absolute_monarchy	1	greek_acknowledge_war_02
acknowledge_war	rom_Hellenistic	gov_absolute_monarchy	10	greek_war_declaration_02
acknowledge_war	rom_Hellenistic	gov_absolute_monarchy	11	greek_war_declaration_05
acknowledge_war	rom_Hellenistic	gov_absolute_monarchy	2	greek_acknowledge_war_03
acknowledge_war	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_acknowledge_war
acknowledge_war	rom_Hellenistic	gov_absolute_monarchy	3	greek_acknowledge_war_04
acknowledge_war	rom_Hellenistic	gov_absolute_monarchy	4	greek_acknowledge_war_05
acknowledge_war	rom_Hellenistic	gov_absolute_monarchy	5	greek_acknowledge_war_06
acknowledge_war	rom_Hellenistic	gov_absolute_monarchy	6	greek_acknowledge_war_07
acknowledge_war	rom_Hellenistic	gov_absolute_monarchy	7	greek_acknowledge_war_08
acknowledge_war	rom_Hellenistic	gov_absolute_monarchy	8	greek_acknowledge_war_09
acknowledge_war	rom_Hellenistic	gov_absolute_monarchy	9	greek_acknowledge_war_10
acknowledge_war	rom_Roman	gov_absolute_monarchy	0	rome_acknowledge_war_01
acknowledge_war	rom_Roman	gov_absolute_monarchy	1	rome_acknowledge_war_02
acknowledge_war	rom_Roman	gov_absolute_monarchy	10	rome_war_declaration_01
acknowledge_war	rom_Roman	gov_absolute_monarchy	11	rome_war_declaration_03
acknowledge_war	rom_Roman	gov_absolute_monarchy	12	rome_war_declaration_06
acknowledge_war	rom_Roman	gov_absolute_monarchy	13	rome_war_declaration_08
acknowledge_war	rom_Roman	gov_absolute_monarchy	14	rome_war_declaration_09
acknowledge_war	rom_Roman	gov_absolute_monarchy	2	rome_acknowledge_war_03
acknowledge_war	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_acknowledge_war
acknowledge_war	rom_Roman	gov_absolute_monarchy	3	rome_acknowledge_war_04
acknowledge_war	rom_Roman	gov_absolute_monarchy	4	rome_acknowledge_war_05
acknowledge_war	rom_Roman	gov_absolute_monarchy	5	rome_acknowledge_war_06
acknowledge_war	rom_Roman	gov_absolute_monarchy	6	rome_acknowledge_war_07
acknowledge_war	rom_Roman	gov_absolute_monarchy	7	rome_acknowledge_war_08
acknowledge_war	rom_Roman	gov_absolute_monarchy	8	rome_acknowledge_war_09
acknowledge_war	rom_Roman	gov_absolute_monarchy	9	rome_acknowledge_war_10
acknowledge_war	rom_Roman	gov_empire	9	rome_acknowledge_war_10
approach	rom_Barbarian	gov_absolute_monarchy	0	barbarian_approach_requesting_01
approach	rom_Barbarian	gov_absolute_monarchy	1	barbarian_approach_requesting_02
approach	rom_Barbarian	gov_absolute_monarchy	2	barbarian_approach_requesting_03
approach	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_approach_requesting
approach	rom_Barbarian	gov_absolute_monarchy	3	barbarian_approach_requesting_04
approach	rom_Barbarian	gov_absolute_monarchy	4	barbarian_approach_requesting_05
approach	rom_Barbarian	gov_absolute_monarchy	5	barbarian_approach_requesting_06
approach	rom_Barbarian	gov_absolute_monarchy	6	barbarian_approach_requesting_07
approach	rom_Barbarian	gov_absolute_monarchy	7	barbarian_approach_requesting_08
approach	rom_Barbarian	gov_absolute_monarchy	8	barbarian_approach_requesting_09
approach	rom_Barbarian	gov_absolute_monarchy	9	barbarian_approach_requesting_10
approach	rom_Barbarian	gov_empire	9	barbarian_approach_requesting_10
approach	rom_Eastern	gov_absolute_monarchy	0	eastern_approach_requesting_01
approach	rom_Eastern	gov_absolute_monarchy	1	eastern_approach_requesting_02
approach	rom_Eastern	gov_absolute_monarchy	2	eastern_approach_requesting_03
approach	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_approach_requesting
approach	rom_Eastern	gov_absolute_monarchy	3	eastern_approach_requesting_04
approach	rom_Eastern	gov_absolute_monarchy	4	eastern_approach_requesting_05
approach	rom_Eastern	gov_absolute_monarchy	5	eastern_approach_requesting_06
approach	rom_Eastern	gov_absolute_monarchy	6	eastern_approach_requesting_07
approach	rom_Eastern	gov_absolute_monarchy	7	eastern_approach_requesting_08
approach	rom_Eastern	gov_absolute_monarchy	8	eastern_approach_requesting_09
approach	rom_Eastern	gov_absolute_monarchy	9	eastern_approach_requesting_10
approach	rom_Eastern	gov_empire	9	eastern_approach_requesting_10
approach	rom_Hellenistic	gov_absolute_monarchy	0	greek_approach_requesting_01
approach	rom_Hellenistic	gov_absolute_monarchy	1	greek_approach_requesting_02
approach	rom_Hellenistic	gov_absolute_monarchy	2	greek_approach_requesting_03
approach	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_approach_requesting
approach	rom_Hellenistic	gov_absolute_monarchy	3	greek_approach_requesting_04
approach	rom_Hellenistic	gov_absolute_monarchy	4	greek_approach_requesting_05
approach	rom_Hellenistic	gov_absolute_monarchy	5	greek_approach_requesting_06
approach	rom_Hellenistic	gov_absolute_monarchy	6	greek_approach_requesting_07
approach	rom_Hellenistic	gov_absolute_monarchy	7	greek_approach_requesting_08
approach	rom_Hellenistic	gov_absolute_monarchy	8	greek_approach_requesting_09
approach	rom_Hellenistic	gov_absolute_monarchy	9	greek_approach_requesting_10
approach	rom_Roman	gov_absolute_monarchy	0	rome_approach_requesting_01
approach	rom_Roman	gov_absolute_monarchy	1	rome_approach_requesting_02
approach	rom_Roman	gov_absolute_monarchy	2	rome_approach_requesting_03
approach	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_approach_requesting
approach	rom_Roman	gov_absolute_monarchy	3	rome_approach_requesting_04
approach	rom_Roman	gov_absolute_monarchy	4	rome_approach_requesting_05
approach	rom_Roman	gov_absolute_monarchy	5	rome_approach_requesting_06
approach	rom_Roman	gov_absolute_monarchy	6	rome_approach_requesting_07
approach	rom_Roman	gov_absolute_monarchy	7	rome_approach_requesting_08
approach	rom_Roman	gov_absolute_monarchy	8	rome_approach_requesting_09
approach	rom_Roman	gov_absolute_monarchy	9	rome_approach_requesting_10
approach	rom_Roman	gov_empire	9	rome_approach_requesting_10
cancel_client_state	rom_Barbarian	gov_absolute_monarchy	0	barbarian_cancel_cooperation_01
cancel_client_state	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_cancel_cooperation
cancel_client_state	rom_Barbarian	gov_empire	0	barbarian_cancel_cooperation_01
cancel_client_state	rom_Eastern	gov_absolute_monarchy	0	eastern_cancel_cooperation_01
cancel_client_state	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_cancel_cooperation
cancel_client_state	rom_Eastern	gov_empire	0	eastern_cancel_cooperation_01
cancel_client_state	rom_Hellenistic	gov_absolute_monarchy	0	greek_cancel_cooperation_01
cancel_client_state	rom_Hellenistic	gov_absolute_monarchy	1	greek_cancel_cooperation_02
cancel_client_state	rom_Hellenistic	gov_absolute_monarchy	2	greek_cancel_cooperation_03
cancel_client_state	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_cancel_cooperation
cancel_client_state	rom_Hellenistic	gov_absolute_monarchy	3	greek_cancel_cooperation_04
cancel_client_state	rom_Hellenistic	gov_absolute_monarchy	4	greek_cancel_cooperation_05
cancel_client_state	rom_Hellenistic	gov_absolute_monarchy	5	greek_cancel_cooperation_06
cancel_client_state	rom_Roman	gov_absolute_monarchy	0	rome_cancel_cooperation_01
cancel_client_state	rom_Roman	gov_absolute_monarchy	1	rome_cancel_cooperation_02
cancel_client_state	rom_Roman	gov_absolute_monarchy	2	rome_cancel_cooperation_03
cancel_client_state	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_cancel_cooperation
cancel_client_state	rom_Roman	gov_absolute_monarchy	3	rome_cancel_cooperation_04
cancel_client_state	rom_Roman	gov_absolute_monarchy	4	rome_cancel_cooperation_05
cancel_client_state	rom_Roman	gov_absolute_monarchy	5	rome_cancel_cooperation_06
cancel_client_state	rom_Roman	gov_empire	5	rome_cancel_cooperation_06
cancel_defensive_alliance	rom_Barbarian	gov_absolute_monarchy	0	barbarian_cancel_cooperation_01
cancel_defensive_alliance	rom_Barbarian	gov_absolute_monarchy	1	barbarian_cancel_cooperation_02
cancel_defensive_alliance	rom_Barbarian	gov_absolute_monarchy	2	barbarian_cancel_cooperation_03
cancel_defensive_alliance	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_cancel_cooperation
cancel_defensive_alliance	rom_Barbarian	gov_absolute_monarchy	3	barbarian_cancel_cooperation_04
cancel_defensive_alliance	rom_Barbarian	gov_absolute_monarchy	4	barbarian_cancel_cooperation_05
cancel_defensive_alliance	rom_Barbarian	gov_absolute_monarchy	5	barbarian_cancel_cooperation_06
cancel_defensive_alliance	rom_Barbarian	gov_empire	5	barbarian_cancel_cooperation_06
cancel_defensive_alliance	rom_Eastern	gov_absolute_monarchy	0	eastern_cancel_cooperation_01
cancel_defensive_alliance	rom_Eastern	gov_absolute_monarchy	1	eastern_cancel_cooperation_02
cancel_defensive_alliance	rom_Eastern	gov_absolute_monarchy	2	eastern_cancel_cooperation_03
cancel_defensive_alliance	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_cancel_cooperation
cancel_defensive_alliance	rom_Eastern	gov_absolute_monarchy	3	eastern_cancel_cooperation_04
cancel_defensive_alliance	rom_Eastern	gov_absolute_monarchy	4	eastern_cancel_cooperation_05
cancel_defensive_alliance	rom_Eastern	gov_absolute_monarchy	5	eastern_cancel_cooperation_06
cancel_defensive_alliance	rom_Eastern	gov_empire	5	eastern_cancel_cooperation_06
cancel_defensive_alliance	rom_Hellenistic	gov_absolute_monarchy	0	greek_cancel_cooperation_01
cancel_defensive_alliance	rom_Hellenistic	gov_absolute_monarchy	1	greek_cancel_cooperation_02
cancel_defensive_alliance	rom_Hellenistic	gov_absolute_monarchy	2	greek_cancel_cooperation_03
cancel_defensive_alliance	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_cancel_cooperation
cancel_defensive_alliance	rom_Hellenistic	gov_absolute_monarchy	3	greek_cancel_cooperation_04
cancel_defensive_alliance	rom_Hellenistic	gov_absolute_monarchy	4	greek_cancel_cooperation_05
cancel_defensive_alliance	rom_Hellenistic	gov_absolute_monarchy	5	greek_cancel_cooperation_06
cancel_defensive_alliance	rom_Roman	gov_absolute_monarchy	0	rome_cancel_cooperation_01
cancel_defensive_alliance	rom_Roman	gov_absolute_monarchy	1	rome_cancel_cooperation_02
cancel_defensive_alliance	rom_Roman	gov_absolute_monarchy	2	rome_cancel_cooperation_03
cancel_defensive_alliance	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_cancel_cooperation
cancel_defensive_alliance	rom_Roman	gov_absolute_monarchy	3	rome_cancel_cooperation_04
cancel_defensive_alliance	rom_Roman	gov_absolute_monarchy	4	rome_cancel_cooperation_05
cancel_defensive_alliance	rom_Roman	gov_absolute_monarchy	5	rome_cancel_cooperation_06
cancel_defensive_alliance	rom_Roman	gov_empire	5	rome_cancel_cooperation_06
cancel_military_alliance	rom_Barbarian	gov_absolute_monarchy	0	barbarian_cancel_cooperation_01
cancel_military_alliance	rom_Barbarian	gov_absolute_monarchy	1	barbarian_cancel_cooperation_02
cancel_military_alliance	rom_Barbarian	gov_absolute_monarchy	2	barbarian_cancel_cooperation_03
cancel_military_alliance	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_cancel_cooperation
cancel_military_alliance	rom_Barbarian	gov_absolute_monarchy	3	barbarian_cancel_cooperation_04
cancel_military_alliance	rom_Barbarian	gov_absolute_monarchy	4	barbarian_cancel_cooperation_05
cancel_military_alliance	rom_Barbarian	gov_absolute_monarchy	5	barbarian_cancel_cooperation_06
cancel_military_alliance	rom_Barbarian	gov_empire	5	barbarian_cancel_cooperation_06
cancel_military_alliance	rom_Eastern	gov_absolute_monarchy	0	eastern_cancel_cooperation_01
cancel_military_alliance	rom_Eastern	gov_absolute_monarchy	1	eastern_cancel_cooperation_02
cancel_military_alliance	rom_Eastern	gov_absolute_monarchy	2	eastern_cancel_cooperation_03
cancel_military_alliance	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_cancel_cooperation
cancel_military_alliance	rom_Eastern	gov_absolute_monarchy	3	eastern_cancel_cooperation_04
cancel_military_alliance	rom_Eastern	gov_absolute_monarchy	4	eastern_cancel_cooperation_05
cancel_military_alliance	rom_Eastern	gov_absolute_monarchy	5	eastern_cancel_cooperation_06
cancel_military_alliance	rom_Eastern	gov_empire	5	eastern_cancel_cooperation_06
cancel_military_alliance	rom_Hellenistic	gov_absolute_monarchy	0	greek_cancel_cooperation_01
cancel_military_alliance	rom_Hellenistic	gov_absolute_monarchy	1	greek_cancel_cooperation_02
cancel_military_alliance	rom_Hellenistic	gov_absolute_monarchy	2	greek_cancel_cooperation_03
cancel_military_alliance	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_cancel_cooperation
cancel_military_alliance	rom_Hellenistic	gov_absolute_monarchy	3	greek_cancel_cooperation_04
cancel_military_alliance	rom_Hellenistic	gov_absolute_monarchy	4	greek_cancel_cooperation_05
cancel_military_alliance	rom_Hellenistic	gov_absolute_monarchy	5	greek_cancel_cooperation_06
cancel_military_alliance	rom_Roman	gov_absolute_monarchy	0	rome_cancel_cooperation_01
cancel_military_alliance	rom_Roman	gov_absolute_monarchy	1	rome_cancel_cooperation_02
cancel_military_alliance	rom_Roman	gov_absolute_monarchy	2	rome_cancel_cooperation_03
cancel_military_alliance	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_cancel_cooperation
cancel_military_alliance	rom_Roman	gov_absolute_monarchy	3	rome_cancel_cooperation_04
cancel_military_alliance	rom_Roman	gov_absolute_monarchy	4	rome_cancel_cooperation_05
cancel_military_alliance	rom_Roman	gov_absolute_monarchy	5	rome_cancel_cooperation_06
cancel_military_alliance	rom_Roman	gov_empire	5	rome_cancel_cooperation_06
cancel_non_aggression_pact	rom_Barbarian	gov_absolute_monarchy	0	barbarian_cancel_cooperation_01
cancel_non_aggression_pact	rom_Barbarian	gov_absolute_monarchy	1	barbarian_cancel_cooperation_02
cancel_non_aggression_pact	rom_Barbarian	gov_absolute_monarchy	2	barbarian_cancel_cooperation_03
cancel_non_aggression_pact	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_cancel_cooperation
cancel_non_aggression_pact	rom_Barbarian	gov_absolute_monarchy	3	barbarian_cancel_cooperation_04
cancel_non_aggression_pact	rom_Barbarian	gov_absolute_monarchy	4	barbarian_cancel_cooperation_05
cancel_non_aggression_pact	rom_Barbarian	gov_absolute_monarchy	5	barbarian_cancel_cooperation_06
cancel_non_aggression_pact	rom_Barbarian	gov_empire	5	barbarian_cancel_cooperation_06
cancel_non_aggression_pact	rom_Eastern	gov_absolute_monarchy	0	eastern_cancel_cooperation_01
cancel_non_aggression_pact	rom_Eastern	gov_absolute_monarchy	1	eastern_cancel_cooperation_02
cancel_non_aggression_pact	rom_Eastern	gov_absolute_monarchy	2	eastern_cancel_cooperation_03
cancel_non_aggression_pact	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_cancel_cooperation
cancel_non_aggression_pact	rom_Eastern	gov_absolute_monarchy	3	eastern_cancel_cooperation_04
cancel_non_aggression_pact	rom_Eastern	gov_absolute_monarchy	4	eastern_cancel_cooperation_05
cancel_non_aggression_pact	rom_Eastern	gov_absolute_monarchy	5	eastern_cancel_cooperation_06
cancel_non_aggression_pact	rom_Eastern	gov_empire	5	eastern_cancel_cooperation_06
cancel_non_aggression_pact	rom_Hellenistic	gov_absolute_monarchy	0	greek_cancel_cooperation_01
cancel_non_aggression_pact	rom_Hellenistic	gov_absolute_monarchy	1	greek_cancel_cooperation_02
cancel_non_aggression_pact	rom_Hellenistic	gov_absolute_monarchy	2	greek_cancel_cooperation_03
cancel_non_aggression_pact	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_cancel_cooperation
cancel_non_aggression_pact	rom_Hellenistic	gov_absolute_monarchy	3	greek_cancel_cooperation_04
cancel_non_aggression_pact	rom_Hellenistic	gov_absolute_monarchy	4	greek_cancel_cooperation_05
cancel_non_aggression_pact	rom_Hellenistic	gov_absolute_monarchy	5	greek_cancel_cooperation_06
cancel_non_aggression_pact	rom_Roman	gov_absolute_monarchy	0	rome_cancel_cooperation_01
cancel_non_aggression_pact	rom_Roman	gov_absolute_monarchy	1	rome_cancel_cooperation_02
cancel_non_aggression_pact	rom_Roman	gov_absolute_monarchy	2	rome_cancel_cooperation_03
cancel_non_aggression_pact	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_cancel_cooperation
cancel_non_aggression_pact	rom_Roman	gov_absolute_monarchy	3	rome_cancel_cooperation_04
cancel_non_aggression_pact	rom_Roman	gov_absolute_monarchy	4	rome_cancel_cooperation_05
cancel_non_aggression_pact	rom_Roman	gov_absolute_monarchy	5	rome_cancel_cooperation_06
cancel_non_aggression_pact	rom_Roman	gov_empire	5	rome_cancel_cooperation_06
cancel_soft_military_access	rom_Barbarian	gov_absolute_monarchy	0	barbarian_cancel_military_access_01
cancel_soft_military_access	rom_Barbarian	gov_absolute_monarchy	1	barbarian_cancel_military_access_02
cancel_soft_military_access	rom_Barbarian	gov_absolute_monarchy	2	barbarian_cancel_military_access_03
cancel_soft_military_access	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_cancel_military_access
cancel_soft_military_access	rom_Barbarian	gov_empire	2	barbarian_cancel_military_access_03
cancel_soft_military_access	rom_Eastern	gov_absolute_monarchy	0	eastern_cancel_military_access_01
cancel_soft_military_access	rom_Eastern	gov_absolute_monarchy	1	eastern_cancel_military_access_02
cancel_soft_military_access	rom_Eastern	gov_absolute_monarchy	2	eastern_cancel_military_access_03
cancel_soft_military_access	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_cancel_military_access
cancel_soft_military_access	rom_Eastern	gov_empire	2	eastern_cancel_military_access_03
cancel_soft_military_access	rom_Hellenistic	gov_absolute_monarchy	0	greek_cancel_military_access_01
cancel_soft_military_access	rom_Hellenistic	gov_absolute_monarchy	1	greek_cancel_military_access_02
cancel_soft_military_access	rom_Hellenistic	gov_absolute_monarchy	2	greek_cancel_military_access_03
cancel_soft_military_access	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_cancel_military_access
cancel_soft_military_access	rom_Roman	gov_absolute_monarchy	0	rome_cancel_military_access_01
cancel_soft_military_access	rom_Roman	gov_absolute_monarchy	1	rome_cancel_military_access_02
cancel_soft_military_access	rom_Roman	gov_absolute_monarchy	2	rome_cancel_military_access_03
cancel_soft_military_access	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_cancel_military_access
cancel_soft_military_access	rom_Roman	gov_empire	2	rome_cancel_military_access_03
cancel_trade	rom_Barbarian	gov_absolute_monarchy	0	barbarian_cancel_trade_01
cancel_trade	rom_Barbarian	gov_absolute_monarchy	1	barbarian_cancel_trade_02
cancel_trade	rom_Barbarian	gov_absolute_monarchy	2	barbarian_cancel_trade_03
cancel_trade	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_cancel_trade
cancel_trade	rom_Barbarian	gov_empire	2	barbarian_cancel_trade_03
cancel_trade	rom_Eastern	gov_absolute_monarchy	0	eastern_cancel_trade_01
cancel_trade	rom_Eastern	gov_absolute_monarchy	1	eastern_cancel_trade_02
cancel_trade	rom_Eastern	gov_absolute_monarchy	2	eastern_cancel_trade_03
cancel_trade	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_cancel_trade
cancel_trade	rom_Eastern	gov_empire	2	eastern_cancel_trade_03
cancel_trade	rom_Hellenistic	gov_absolute_monarchy	0	greek_cancel_trade_01
cancel_trade	rom_Hellenistic	gov_absolute_monarchy	1	greek_cancel_trade_02
cancel_trade	rom_Hellenistic	gov_absolute_monarchy	2	greek_cancel_trade_03
cancel_trade	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_cancel_trade
cancel_trade	rom_Roman	gov_absolute_monarchy	0	rome_cancel_trade_01
cancel_trade	rom_Roman	gov_absolute_monarchy	1	rome_cancel_trade_02
cancel_trade	rom_Roman	gov_absolute_monarchy	2	rome_cancel_trade_03
cancel_trade	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_cancel_trade
cancel_trade	rom_Roman	gov_empire	2	rome_cancel_trade_03
cancel_vassal	rom_Barbarian	gov_absolute_monarchy	0	barbarian_cancel_cooperation_01
cancel_vassal	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_cancel_cooperation
cancel_vassal	rom_Barbarian	gov_empire	0	barbarian_cancel_cooperation_01
cancel_vassal	rom_Eastern	gov_absolute_monarchy	0	eastern_cancel_cooperation_01
cancel_vassal	rom_Eastern	gov_absolute_monarchy	1	eastern_cancel_cooperation_02
cancel_vassal	rom_Eastern	gov_absolute_monarchy	2	eastern_cancel_cooperation_03
cancel_vassal	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_cancel_cooperation
cancel_vassal	rom_Eastern	gov_absolute_monarchy	3	eastern_cancel_cooperation_04
cancel_vassal	rom_Eastern	gov_absolute_monarchy	4	eastern_cancel_cooperation_05
cancel_vassal	rom_Eastern	gov_absolute_monarchy	5	eastern_cancel_cooperation_06
cancel_vassal	rom_Eastern	gov_empire	5	eastern_cancel_cooperation_06
cancel_vassal	rom_Hellenistic	gov_absolute_monarchy	0	greek_cancel_cooperation_01
cancel_vassal	rom_Hellenistic	gov_absolute_monarchy	1	greek_cancel_cooperation_02
cancel_vassal	rom_Hellenistic	gov_absolute_monarchy	2	greek_cancel_cooperation_03
cancel_vassal	rom_Hellenistic	gov_absolute_monarchy	20	fem_rome_greek_cancel_cooperation
cancel_vassal	rom_Hellenistic	gov_absolute_monarchy	3	greek_cancel_cooperation_04
cancel_vassal	rom_Hellenistic	gov_absolute_monarchy	4	greek_cancel_cooperation_05
cancel_vassal	rom_Hellenistic	gov_absolute_monarchy	5	greek_cancel_cooperation_06
cancel_vassal	rom_Roman	gov_absolute_monarchy	0	rome_cancel_cooperation_01
cancel_vassal	rom_Roman	gov_absolute_monarchy	20	fem_rome_greek_cancel_cooperation
cancel_vassal	rom_Roman	gov_empire	0	rome_cancel_cooperation_01
counter_accept	rom_Barbarian	gov_absolute_monarchy	0	barbarian_counter_accept_01
counter_accept	rom_Barbarian	gov_absolute_monarchy	1	barbarian_counter_accept_02
counter_accept	rom_Barbarian	gov_absolute_monarchy	2	barbarian_counter_accept_03
counter_accept	rom_Barbarian	gov_absolute_monarchy	20	fem_barbarian_counter_accept
counter_accept	rom_Barbarian	gov_absolute_monarchy	3	barbarian_counter_accept_04
counter_accept	rom_Barbarian	gov_absolute_monarchy	4	barbarian_counter_accept_05
counter_accept	rom_Barbarian	gov_absolute_monarchy	5	barbarian_counter_accept_06
counter_accept	rom_Barbarian	gov_empire	5	barbarian_counter_accept_06
counter_accept	rom_Eastern	gov_absolute_monarchy	0	eastern_counter_accept_01
counter_accept	rom_Eastern	gov_absolute_monarchy	1	eastern_counter_accept_02
counter_accept	rom_Eastern	gov_absolute_monarchy	2	eastern_counter_accept_03
counter_accept	rom_Eastern	gov_absolute_monarchy	20	fem_eastern_counter_accept
