campaign_subject_key	faction_key
rom_subject_barb_religious_3_drought	rom_getae
rom_subject_barb_religious_3_drought	rom_iceni
rom_subject_barb_religious_3_drought	rom_lusitani
rom_subject_barb_religious_3_drought	rom_massagetae
rom_subject_barb_religious_3_drought	rom_nervii
rom_subject_barb_religious_3_drought	rom_odryssia
rom_subject_barb_religious_3_drought	rom_roxolani
rom_subject_barb_religious_3_drought	rom_scythia
rom_subject_barb_religious_3_drought	rom_suebi
rom_subject_barb_religious_3_drought	rom_tylis
rom_subject_barb_religious_4_hag	emp_dacia
rom_subject_barb_religious_4_hag	emp_iceni
rom_subject_barb_religious_4_hag	emp_marcomanni
rom_subject_barb_religious_4_hag	gaul_arverni
rom_subject_barb_religious_4_hag	gaul_nervii
rom_subject_barb_religious_4_hag	gaul_suebi
rom_subject_barb_religious_4_hag	pun_arevaci
rom_subject_barb_religious_4_hag	pun_lusitani
rom_subject_barb_religious_4_hag	rom_ardiaei
rom_subject_barb_religious_4_hag	rom_arevaci
rom_subject_barb_religious_4_hag	rom_arverni
rom_subject_barb_religious_4_hag	rom_boii
rom_subject_barb_religious_4_hag	rom_galatia
rom_subject_barb_religious_4_hag	rom_getae
rom_subject_barb_religious_4_hag	rom_iceni
rom_subject_barb_religious_4_hag	rom_lusitani
rom_subject_barb_religious_4_hag	rom_massagetae
rom_subject_barb_religious_4_hag	rom_nervii
rom_subject_barb_religious_4_hag	rom_odryssia
rom_subject_barb_religious_4_hag	rom_roxolani
rom_subject_barb_religious_4_hag	rom_scythia
rom_subject_barb_religious_4_hag	rom_suebi
rom_subject_barb_religious_4_hag	rom_tylis
rom_subject_barb_religious_5_the_hunt	emp_dacia
rom_subject_barb_religious_5_the_hunt	emp_iceni
rom_subject_barb_religious_5_the_hunt	emp_marcomanni
rom_subject_barb_religious_5_the_hunt	gaul_arverni
rom_subject_barb_religious_5_the_hunt	gaul_nervii
rom_subject_barb_religious_5_the_hunt	gaul_suebi
rom_subject_barb_religious_5_the_hunt	pun_arevaci
rom_subject_barb_religious_5_the_hunt	pun_lusitani
rom_subject_barb_religious_5_the_hunt	rom_ardiaei
rom_subject_barb_religious_5_the_hunt	rom_arevaci
rom_subject_barb_religious_5_the_hunt	rom_arverni
rom_subject_barb_religious_5_the_hunt	rom_boii
rom_subject_barb_religious_5_the_hunt	rom_galatia
rom_subject_barb_religious_5_the_hunt	rom_getae
rom_subject_barb_religious_5_the_hunt	rom_iceni
rom_subject_barb_religious_5_the_hunt	rom_lusitani
rom_subject_barb_religious_5_the_hunt	rom_massagetae
rom_subject_barb_religious_5_the_hunt	rom_nervii
rom_subject_barb_religious_5_the_hunt	rom_odryssia
rom_subject_barb_religious_5_the_hunt	rom_roxolani
rom_subject_barb_religious_5_the_hunt	rom_scythia
rom_subject_barb_religious_5_the_hunt	rom_suebi
rom_subject_barb_religious_5_the_hunt	rom_tylis
rom_subject_barb_the_hunt	emp_dacia
rom_subject_barb_the_hunt	emp_iceni
rom_subject_barb_the_hunt	emp_marcomanni
rom_subject_barb_the_hunt	gaul_arverni
rom_subject_barb_the_hunt	gaul_nervii
rom_subject_barb_the_hunt	gaul_suebi
rom_subject_barb_the_hunt	pun_arevaci
rom_subject_barb_the_hunt	pun_lusitani
rom_subject_barb_the_hunt	rom_ardiaei
rom_subject_barb_the_hunt	rom_arevaci
rom_subject_barb_the_hunt	rom_arverni
rom_subject_barb_the_hunt	rom_boii
rom_subject_barb_the_hunt	rom_galatia
rom_subject_barb_the_hunt	rom_getae
rom_subject_barb_the_hunt	rom_iceni
rom_subject_barb_the_hunt	rom_lusitani
rom_subject_barb_the_hunt	rom_massagetae
rom_subject_barb_the_hunt	rom_nervii
rom_subject_barb_the_hunt	rom_odryssia
rom_subject_barb_the_hunt	rom_roxolani
rom_subject_barb_the_hunt	rom_scythia
rom_subject_barb_the_hunt	rom_suebi
rom_subject_barb_the_hunt	rom_tylis
rom_subject_barb_trade_1_Silk	emp_dacia
rom_subject_barb_trade_1_Silk	emp_iceni
rom_subject_barb_trade_1_Silk	emp_marcomanni
rom_subject_barb_trade_1_Silk	gaul_arverni
rom_subject_barb_trade_1_Silk	gaul_nervii
rom_subject_barb_trade_1_Silk	gaul_suebi
rom_subject_barb_trade_1_Silk	pun_arevaci
rom_subject_barb_trade_1_Silk	pun_lusitani
rom_subject_barb_trade_1_Silk	rom_ardiaei
rom_subject_barb_trade_1_Silk	rom_arevaci
rom_subject_barb_trade_1_Silk	rom_arverni
rom_subject_barb_trade_1_Silk	rom_boii
rom_subject_barb_trade_1_Silk	rom_galatia
rom_subject_barb_trade_1_Silk	rom_getae
rom_subject_barb_trade_1_Silk	rom_iceni
rom_subject_barb_trade_1_Silk	rom_lusitani
rom_subject_barb_trade_1_Silk	rom_massagetae
rom_subject_barb_trade_1_Silk	rom_nervii
rom_subject_barb_trade_1_Silk	rom_odryssia
rom_subject_barb_trade_1_Silk	rom_roxolani
rom_subject_barb_trade_1_Silk	rom_scythia
rom_subject_barb_trade_1_Silk	rom_suebi
rom_subject_barb_trade_1_Silk	rom_tylis
rom_subject_barb_trade_2_Spices	emp_dacia
rom_subject_barb_trade_2_Spices	emp_iceni
rom_subject_barb_trade_2_Spices	emp_marcomanni
rom_subject_barb_trade_2_Spices	gaul_arverni
rom_subject_barb_trade_2_Spices	gaul_nervii
rom_subject_barb_trade_2_Spices	gaul_suebi
rom_subject_barb_trade_2_Spices	pun_arevaci
rom_subject_barb_trade_2_Spices	pun_lusitani
rom_subject_barb_trade_2_Spices	rom_ardiaei
rom_subject_barb_trade_2_Spices	rom_arevaci
rom_subject_barb_trade_2_Spices	rom_arverni
rom_subject_barb_trade_2_Spices	rom_boii
rom_subject_barb_trade_2_Spices	rom_galatia
rom_subject_barb_trade_2_Spices	rom_getae
rom_subject_barb_trade_2_Spices	rom_iceni
rom_subject_barb_trade_2_Spices	rom_lusitani
rom_subject_barb_trade_2_Spices	rom_massagetae
rom_subject_barb_trade_2_Spices	rom_nervii
rom_subject_barb_trade_2_Spices	rom_odryssia
rom_subject_barb_trade_2_Spices	rom_roxolani
rom_subject_barb_trade_2_Spices	rom_scythia
rom_subject_barb_trade_2_Spices	rom_suebi
rom_subject_barb_trade_2_Spices	rom_tylis
rom_subject_barb_trade_3_Nisean	emp_dacia
rom_subject_barb_trade_3_Nisean	emp_iceni
rom_subject_barb_trade_3_Nisean	emp_marcomanni
rom_subject_barb_trade_3_Nisean	gaul_arverni
rom_subject_barb_trade_3_Nisean	gaul_nervii
rom_subject_barb_trade_3_Nisean	gaul_suebi
rom_subject_barb_trade_3_Nisean	pun_arevaci
rom_subject_barb_trade_3_Nisean	pun_lusitani
rom_subject_barb_trade_3_Nisean	rom_ardiaei
rom_subject_barb_trade_3_Nisean	rom_arevaci
rom_subject_barb_trade_3_Nisean	rom_arverni
rom_subject_barb_trade_3_Nisean	rom_boii
rom_subject_barb_trade_3_Nisean	rom_galatia
rom_subject_barb_trade_3_Nisean	rom_getae
rom_subject_barb_trade_3_Nisean	rom_iceni
rom_subject_barb_trade_3_Nisean	rom_lusitani
rom_subject_barb_trade_3_Nisean	rom_massagetae
rom_subject_barb_trade_3_Nisean	rom_nervii
rom_subject_barb_trade_3_Nisean	rom_odryssia
rom_subject_barb_trade_3_Nisean	rom_roxolani
rom_subject_barb_trade_3_Nisean	rom_scythia
rom_subject_barb_trade_3_Nisean	rom_suebi
rom_subject_barb_trade_3_Nisean	rom_tylis
rom_subject_barb_trade_4_Wine	emp_dacia
rom_subject_barb_trade_4_Wine	emp_iceni
rom_subject_barb_trade_4_Wine	emp_marcomanni
rom_subject_barb_trade_4_Wine	gaul_arverni
rom_subject_barb_trade_4_Wine	gaul_nervii
rom_subject_barb_trade_4_Wine	gaul_suebi
rom_subject_barb_trade_4_Wine	pun_arevaci
rom_subject_barb_trade_4_Wine	pun_lusitani
rom_subject_barb_trade_4_Wine	rom_ardiaei
rom_subject_barb_trade_4_Wine	rom_arevaci
rom_subject_barb_trade_4_Wine	rom_arverni
rom_subject_barb_trade_4_Wine	rom_boii
rom_subject_barb_trade_4_Wine	rom_galatia
rom_subject_barb_trade_4_Wine	rom_getae
rom_subject_barb_trade_4_Wine	rom_iceni
rom_subject_barb_trade_4_Wine	rom_lusitani
rom_subject_barb_trade_4_Wine	rom_massagetae
rom_subject_barb_trade_4_Wine	rom_nervii
rom_subject_barb_trade_4_Wine	rom_odryssia
rom_subject_barb_trade_4_Wine	rom_roxolani
rom_subject_barb_trade_4_Wine	rom_scythia
rom_subject_barb_trade_4_Wine	rom_suebi
rom_subject_barb_trade_4_Wine	rom_tylis
rom_subject_barb_trade_5_tyrian_purple	emp_dacia
rom_subject_barb_trade_5_tyrian_purple	emp_iceni
rom_subject_barb_trade_5_tyrian_purple	emp_marcomanni
rom_subject_barb_trade_5_tyrian_purple	gaul_arverni
rom_subject_barb_trade_5_tyrian_purple	gaul_nervii
rom_subject_barb_trade_5_tyrian_purple	gaul_suebi
rom_subject_barb_trade_5_tyrian_purple	pun_arevaci
rom_subject_barb_trade_5_tyrian_purple	pun_lusitani
rom_subject_barb_trade_5_tyrian_purple	rom_ardiaei
rom_subject_barb_trade_5_tyrian_purple	rom_arevaci
rom_subject_barb_trade_5_tyrian_purple	rom_arverni
rom_subject_barb_trade_5_tyrian_purple	rom_boii
rom_subject_barb_trade_5_tyrian_purple	rom_galatia
rom_subject_barb_trade_5_tyrian_purple	rom_getae
rom_subject_barb_trade_5_tyrian_purple	rom_iceni
rom_subject_barb_trade_5_tyrian_purple	rom_lusitani
rom_subject_barb_trade_5_tyrian_purple	rom_massagetae
rom_subject_barb_trade_5_tyrian_purple	rom_nervii
rom_subject_barb_trade_5_tyrian_purple	rom_odryssia
rom_subject_barb_trade_5_tyrian_purple	rom_roxolani
rom_subject_barb_trade_5_tyrian_purple	rom_scythia
rom_subject_barb_trade_5_tyrian_purple	rom_suebi
rom_subject_barb_trade_5_tyrian_purple	rom_tylis
rom_subject_barb_vanquished_leader	emp_dacia
rom_subject_barb_vanquished_leader	emp_iceni
rom_subject_barb_vanquished_leader	emp_marcomanni
rom_subject_barb_vanquished_leader	gaul_arverni
rom_subject_barb_vanquished_leader	gaul_nervii
rom_subject_barb_vanquished_leader	gaul_suebi
rom_subject_barb_vanquished_leader	pun_arevaci
rom_subject_barb_vanquished_leader	pun_lusitani
rom_subject_barb_vanquished_leader	rom_ardiaei
rom_subject_barb_vanquished_leader	rom_arevaci
rom_subject_barb_vanquished_leader	rom_arverni
rom_subject_barb_vanquished_leader	rom_boii
rom_subject_barb_vanquished_leader	rom_galatia
rom_subject_barb_vanquished_leader	rom_getae
rom_subject_barb_vanquished_leader	rom_iceni
rom_subject_barb_vanquished_leader	rom_lusitani
rom_subject_barb_vanquished_leader	rom_massagetae
rom_subject_barb_vanquished_leader	rom_nervii
rom_subject_barb_vanquished_leader	rom_odryssia
rom_subject_barb_vanquished_leader	rom_roxolani
rom_subject_barb_vanquished_leader	rom_scythia
rom_subject_barb_vanquished_leader	rom_suebi
rom_subject_barb_vanquished_leader	rom_tylis
rom_subject_barb_witchcraft	emp_dacia
rom_subject_barb_witchcraft	emp_iceni
rom_subject_barb_witchcraft	emp_marcomanni
rom_subject_barb_witchcraft	gaul_arverni
rom_subject_barb_witchcraft	gaul_nervii
rom_subject_barb_witchcraft	gaul_suebi
rom_subject_barb_witchcraft	pun_arevaci
rom_subject_barb_witchcraft	pun_lusitani
rom_subject_barb_witchcraft	rom_ardiaei
rom_subject_barb_witchcraft	rom_arevaci
rom_subject_barb_witchcraft	rom_arverni
rom_subject_barb_witchcraft	rom_boii
rom_subject_barb_witchcraft	rom_galatia
rom_subject_barb_witchcraft	rom_getae
rom_subject_barb_witchcraft	rom_iceni
rom_subject_barb_witchcraft	rom_lusitani
rom_subject_barb_witchcraft	rom_massagetae
rom_subject_barb_witchcraft	rom_nervii
rom_subject_barb_witchcraft	rom_odryssia
rom_subject_barb_witchcraft	rom_roxolani
rom_subject_barb_witchcraft	rom_scythia
rom_subject_barb_witchcraft	rom_suebi
rom_subject_barb_witchcraft	rom_tylis
rom_subject_eastern_archon_1_death	emp_armenia
rom_subject_eastern_archon_1_death	emp_parthia
rom_subject_eastern_archon_1_death	pun_carthage
rom_subject_eastern_archon_1_death	rom_armenia
rom_subject_eastern_archon_1_death	rom_carthage
rom_subject_eastern_archon_1_death	rom_colchis
rom_subject_eastern_archon_1_death	rom_parthia
rom_subject_eastern_archon_1_death	rom_pontus
rom_subject_eastern_archon_1_death	rom_ptolemaics
rom_subject_eastern_archon_2_plenty_slaves	emp_armenia
rom_subject_eastern_archon_2_plenty_slaves	emp_parthia
rom_subject_eastern_archon_2_plenty_slaves	pun_carthage
rom_subject_eastern_archon_2_plenty_slaves	rom_armenia
rom_subject_eastern_archon_2_plenty_slaves	rom_carthage
rom_subject_eastern_archon_2_plenty_slaves	rom_colchis
rom_subject_eastern_archon_2_plenty_slaves	rom_parthia
rom_subject_eastern_archon_2_plenty_slaves	rom_pontus
rom_subject_eastern_archon_2_plenty_slaves	rom_ptolemaics
rom_subject_eastern_archon_3_lack_slaves	emp_armenia
rom_subject_eastern_archon_3_lack_slaves	emp_parthia
rom_subject_eastern_archon_3_lack_slaves	pun_carthage
rom_subject_eastern_archon_3_lack_slaves	rom_armenia
rom_subject_eastern_archon_3_lack_slaves	rom_carthage
rom_subject_eastern_archon_3_lack_slaves	rom_colchis
rom_subject_eastern_archon_3_lack_slaves	rom_parthia
rom_subject_eastern_archon_3_lack_slaves	rom_pontus
rom_subject_eastern_archon_3_lack_slaves	rom_ptolemaics
rom_subject_eastern_archon_4_evil_eye	emp_armenia
rom_subject_eastern_archon_4_evil_eye	emp_parthia
rom_subject_eastern_archon_4_evil_eye	pun_carthage
rom_subject_eastern_archon_4_evil_eye	rom_armenia
rom_subject_eastern_archon_4_evil_eye	rom_carthage
rom_subject_eastern_archon_4_evil_eye	rom_colchis
rom_subject_eastern_archon_4_evil_eye	rom_parthia
rom_subject_eastern_archon_4_evil_eye	rom_pontus
rom_subject_eastern_archon_4_evil_eye	rom_ptolemaics
rom_subject_eastern_archon_5_Barren_land	emp_armenia
rom_subject_eastern_archon_5_Barren_land	emp_parthia
rom_subject_eastern_archon_5_Barren_land	pun_carthage
rom_subject_eastern_archon_5_Barren_land	rom_armenia
rom_subject_eastern_archon_5_Barren_land	rom_carthage
rom_subject_eastern_archon_5_Barren_land	rom_colchis
rom_subject_eastern_archon_5_Barren_land	rom_parthia
rom_subject_eastern_archon_5_Barren_land	rom_pontus
rom_subject_eastern_archon_5_Barren_land	rom_ptolemaics
rom_subject_eastern_concubine_1_foreign_beauty	emp_armenia
rom_subject_eastern_concubine_1_foreign_beauty	emp_parthia
rom_subject_eastern_concubine_1_foreign_beauty	pun_carthage
rom_subject_eastern_concubine_1_foreign_beauty	rom_armenia
rom_subject_eastern_concubine_1_foreign_beauty	rom_carthage
rom_subject_eastern_concubine_1_foreign_beauty	rom_colchis
rom_subject_eastern_concubine_1_foreign_beauty	rom_parthia
rom_subject_eastern_concubine_1_foreign_beauty	rom_pontus
rom_subject_eastern_concubine_1_foreign_beauty	rom_ptolemaics
rom_subject_eastern_concubine_2_killer_queen	emp_armenia
rom_subject_eastern_concubine_2_killer_queen	emp_parthia
rom_subject_eastern_concubine_2_killer_queen	pun_carthage
rom_subject_eastern_concubine_2_killer_queen	rom_armenia
rom_subject_eastern_concubine_2_killer_queen	rom_carthage
rom_subject_eastern_concubine_2_killer_queen	rom_colchis
rom_subject_eastern_concubine_2_killer_queen	rom_parthia
rom_subject_eastern_concubine_2_killer_queen	rom_pontus
rom_subject_eastern_concubine_2_killer_queen	rom_ptolemaics
rom_subject_eastern_concubine_3_plots	emp_armenia
rom_subject_eastern_concubine_3_plots	emp_parthia
rom_subject_eastern_concubine_3_plots	pun_carthage
rom_subject_eastern_concubine_3_plots	rom_armenia
rom_subject_eastern_concubine_3_plots	rom_carthage
rom_subject_eastern_concubine_3_plots	rom_colchis
rom_subject_eastern_concubine_3_plots	rom_parthia
rom_subject_eastern_concubine_3_plots	rom_pontus
rom_subject_eastern_concubine_3_plots	rom_ptolemaics
rom_subject_eastern_creature_1_griffin	emp_armenia
rom_subject_eastern_creature_1_griffin	emp_parthia
rom_subject_eastern_creature_1_griffin	pun_carthage
rom_subject_eastern_creature_1_griffin	rom_armenia
rom_subject_eastern_creature_1_griffin	rom_carthage
rom_subject_eastern_creature_1_griffin	rom_colchis
rom_subject_eastern_creature_1_griffin	rom_parthia
rom_subject_eastern_creature_1_griffin	rom_pontus
rom_subject_eastern_creature_1_griffin	rom_ptolemaics
rom_subject_eastern_creature_2_djinn	emp_armenia
rom_subject_eastern_creature_2_djinn	emp_parthia
rom_subject_eastern_creature_2_djinn	pun_carthage
rom_subject_eastern_creature_2_djinn	rom_armenia
rom_subject_eastern_creature_2_djinn	rom_carthage
rom_subject_eastern_creature_2_djinn	rom_colchis
rom_subject_eastern_creature_2_djinn	rom_parthia
rom_subject_eastern_creature_2_djinn	rom_pontus
rom_subject_eastern_creature_2_djinn	rom_ptolemaics
rom_subject_eastern_family_member_1_revenge	emp_armenia
rom_subject_eastern_family_member_1_revenge	emp_parthia
rom_subject_eastern_family_member_1_revenge	pun_carthage
rom_subject_eastern_family_member_1_revenge	rom_armenia
rom_subject_eastern_family_member_1_revenge	rom_carthage
rom_subject_eastern_family_member_1_revenge	rom_colchis
rom_subject_eastern_family_member_1_revenge	rom_parthia
rom_subject_eastern_family_member_1_revenge	rom_pontus
rom_subject_eastern_family_member_1_revenge	rom_ptolemaics
rom_subject_eastern_family_member_2_debauched	emp_armenia
rom_subject_eastern_family_member_2_debauched	emp_parthia
rom_subject_eastern_family_member_2_debauched	pun_carthage
rom_subject_eastern_family_member_2_debauched	rom_armenia
rom_subject_eastern_family_member_2_debauched	rom_carthage
rom_subject_eastern_family_member_2_debauched	rom_colchis
rom_subject_eastern_family_member_2_debauched	rom_parthia
rom_subject_eastern_family_member_2_debauched	rom_pontus
rom_subject_eastern_family_member_2_debauched	rom_ptolemaics
rom_subject_eastern_family_member_3_greek_lover	emp_armenia
rom_subject_eastern_family_member_3_greek_lover	emp_parthia
rom_subject_eastern_family_member_3_greek_lover	pun_carthage
rom_subject_eastern_family_member_3_greek_lover	rom_armenia
rom_subject_eastern_family_member_3_greek_lover	rom_carthage
rom_subject_eastern_family_member_3_greek_lover	rom_colchis
rom_subject_eastern_family_member_3_greek_lover	rom_parthia
rom_subject_eastern_family_member_3_greek_lover	rom_pontus
rom_subject_eastern_family_member_3_greek_lover	rom_ptolemaics
rom_subject_eastern_family_member_4_kidnapped	emp_armenia
rom_subject_eastern_family_member_4_kidnapped	emp_parthia
rom_subject_eastern_family_member_4_kidnapped	pun_carthage
rom_subject_eastern_family_member_4_kidnapped	rom_armenia
rom_subject_eastern_family_member_4_kidnapped	rom_carthage
rom_subject_eastern_family_member_4_kidnapped	rom_colchis
rom_subject_eastern_family_member_4_kidnapped	rom_parthia
rom_subject_eastern_family_member_4_kidnapped	rom_pontus
rom_subject_eastern_family_member_4_kidnapped	rom_ptolemaics
rom_subject_eastern_profession_1_Goldsmith	emp_armenia
rom_subject_eastern_profession_1_Goldsmith	emp_parthia
rom_subject_eastern_profession_1_Goldsmith	pun_carthage
rom_subject_eastern_profession_1_Goldsmith	rom_armenia
rom_subject_eastern_profession_1_Goldsmith	rom_carthage
rom_subject_eastern_profession_1_Goldsmith	rom_colchis
rom_subject_eastern_profession_1_Goldsmith	rom_parthia
rom_subject_eastern_profession_1_Goldsmith	rom_pontus
rom_subject_eastern_profession_1_Goldsmith	rom_ptolemaics
rom_subject_eastern_profession_2_rhyton	emp_armenia
rom_subject_eastern_profession_2_rhyton	emp_parthia
rom_subject_eastern_profession_2_rhyton	pun_carthage
rom_subject_eastern_profession_2_rhyton	rom_armenia
rom_subject_eastern_profession_2_rhyton	rom_carthage
rom_subject_eastern_profession_2_rhyton	rom_colchis
rom_subject_eastern_profession_2_rhyton	rom_parthia
rom_subject_eastern_profession_2_rhyton	rom_pontus
rom_subject_eastern_profession_2_rhyton	rom_ptolemaics
rom_subject_eastern_profession_3_caravans	emp_armenia
rom_subject_eastern_profession_3_caravans	emp_parthia
rom_subject_eastern_profession_3_caravans	pun_carthage
rom_subject_eastern_profession_3_caravans	rom_armenia
rom_subject_eastern_profession_3_caravans	rom_carthage
rom_subject_eastern_profession_3_caravans	rom_colchis
rom_subject_eastern_profession_3_caravans	rom_parthia
rom_subject_eastern_profession_3_caravans	rom_pontus
rom_subject_eastern_profession_3_caravans	rom_ptolemaics
rom_subject_eastern_profession_3_gosan	emp_armenia
rom_subject_eastern_profession_3_gosan	emp_parthia
rom_subject_eastern_profession_3_gosan	pun_carthage
rom_subject_eastern_profession_3_gosan	rom_armenia
rom_subject_eastern_profession_3_gosan	rom_carthage
rom_subject_eastern_profession_3_gosan	rom_colchis
rom_subject_eastern_profession_3_gosan	rom_parthia
rom_subject_eastern_profession_3_gosan	rom_pontus
rom_subject_eastern_profession_3_gosan	rom_ptolemaics
rom_subject_eastern_religious_1_star_flood	emp_armenia
rom_subject_eastern_religious_1_star_flood	emp_parthia
rom_subject_eastern_religious_1_star_flood	pun_carthage
rom_subject_eastern_religious_1_star_flood	rom_armenia
rom_subject_eastern_religious_1_star_flood	rom_carthage
rom_subject_eastern_religious_1_star_flood	rom_colchis
rom_subject_eastern_religious_1_star_flood	rom_parthia
rom_subject_eastern_religious_1_star_flood	rom_pontus
rom_subject_eastern_religious_1_star_flood	rom_ptolemaics
rom_subject_eastern_religious_2_dark_dreams	emp_armenia
rom_subject_eastern_religious_2_dark_dreams	emp_parthia
rom_subject_eastern_religious_2_dark_dreams	pun_carthage
rom_subject_eastern_religious_2_dark_dreams	rom_armenia
rom_subject_eastern_religious_2_dark_dreams	rom_carthage
rom_subject_eastern_religious_2_dark_dreams	rom_colchis
rom_subject_eastern_religious_2_dark_dreams	rom_parthia
rom_subject_eastern_religious_2_dark_dreams	rom_pontus
rom_subject_eastern_religious_2_dark_dreams	rom_ptolemaics
rom_subject_eastern_religious_3_star_prosperity	emp_armenia
rom_subject_eastern_religious_3_star_prosperity	emp_parthia
rom_subject_eastern_religious_3_star_prosperity	pun_carthage
rom_subject_eastern_religious_3_star_prosperity	rom_armenia
rom_subject_eastern_religious_3_star_prosperity	rom_carthage
rom_subject_eastern_religious_3_star_prosperity	rom_colchis
rom_subject_eastern_religious_3_star_prosperity	rom_parthia
rom_subject_eastern_religious_3_star_prosperity	rom_pontus
rom_subject_eastern_religious_3_star_prosperity	rom_ptolemaics
rom_subject_eastern_religious_4_star_baby	emp_armenia
rom_subject_eastern_religious_4_star_baby	emp_parthia
rom_subject_eastern_religious_4_star_baby	pun_carthage
rom_subject_eastern_religious_4_star_baby	rom_armenia
rom_subject_eastern_religious_4_star_baby	rom_carthage
rom_subject_eastern_religious_4_star_baby	rom_colchis
rom_subject_eastern_religious_4_star_baby	rom_parthia
rom_subject_eastern_religious_4_star_baby	rom_pontus
rom_subject_eastern_religious_4_star_baby	rom_ptolemaics
rom_subject_eastern_trade_1_Silk	emp_armenia
rom_subject_eastern_trade_1_Silk	emp_parthia
rom_subject_eastern_trade_1_Silk	pun_carthage
rom_subject_eastern_trade_1_Silk	rom_armenia
rom_subject_eastern_trade_1_Silk	rom_carthage
rom_subject_eastern_trade_1_Silk	rom_colchis
rom_subject_eastern_trade_1_Silk	rom_parthia
rom_subject_eastern_trade_1_Silk	rom_pontus
rom_subject_eastern_trade_1_Silk	rom_ptolemaics
rom_subject_eastern_trade_2_Nisean	emp_armenia
rom_subject_eastern_trade_2_Nisean	emp_parthia
rom_subject_eastern_trade_2_Nisean	pun_carthage
rom_subject_eastern_trade_2_Nisean	rom_armenia
rom_subject_eastern_trade_2_Nisean	rom_carthage
rom_subject_eastern_trade_2_Nisean	rom_colchis
rom_subject_eastern_trade_2_Nisean	rom_parthia
rom_subject_eastern_trade_2_Nisean	rom_pontus
rom_subject_eastern_trade_2_Nisean	rom_ptolemaics
rom_subject_hellenic_family_member_1_debt	emp_egypt
rom_subject_hellenic_family_member_1_debt	pel_athenai
rom_subject_hellenic_family_member_1_debt	pel_boiotia
rom_subject_hellenic_family_member_1_debt	pel_korinthos
rom_subject_hellenic_family_member_1_debt	pel_sparta
rom_subject_hellenic_family_member_1_debt	pun_carthage
rom_subject_hellenic_family_member_1_debt	pun_syracuse
rom_subject_hellenic_family_member_1_debt	rom_athens
rom_subject_hellenic_family_member_1_debt	rom_baktria
rom_subject_hellenic_family_member_1_debt	rom_carthage
rom_subject_hellenic_family_member_1_debt	rom_cimmeria
rom_subject_hellenic_family_member_1_debt	rom_colchis
rom_subject_hellenic_family_member_1_debt	rom_epirus
rom_subject_hellenic_family_member_1_debt	rom_macedon
rom_subject_hellenic_family_member_1_debt	rom_massilia
rom_subject_hellenic_family_member_1_debt	rom_pergamon
rom_subject_hellenic_family_member_1_debt	rom_pontus
rom_subject_hellenic_family_member_1_debt	rom_ptolemaics
rom_subject_hellenic_family_member_1_debt	rom_seleucid
rom_subject_hellenic_family_member_1_debt	rom_sparta
rom_subject_hellenic_family_member_1_debt	rom_syracuse
rom_subject_hellenic_family_member_2_debt_own	emp_egypt
rom_subject_hellenic_family_member_2_debt_own	pel_athenai
rom_subject_hellenic_family_member_2_debt_own	pel_boiotia
rom_subject_hellenic_family_member_2_debt_own	pel_korinthos
rom_subject_hellenic_family_member_2_debt_own	pel_sparta
rom_subject_hellenic_family_member_2_debt_own	pun_carthage
rom_subject_hellenic_family_member_2_debt_own	pun_syracuse
rom_subject_hellenic_family_member_2_debt_own	rom_athens
rom_subject_hellenic_family_member_2_debt_own	rom_baktria
rom_subject_hellenic_family_member_2_debt_own	rom_carthage
rom_subject_hellenic_family_member_2_debt_own	rom_cimmeria
rom_subject_hellenic_family_member_2_debt_own	rom_colchis
rom_subject_hellenic_family_member_2_debt_own	rom_epirus
rom_subject_hellenic_family_member_2_debt_own	rom_macedon
rom_subject_hellenic_family_member_2_debt_own	rom_massilia
rom_subject_hellenic_family_member_2_debt_own	rom_pergamon
rom_subject_hellenic_family_member_2_debt_own	rom_pontus
rom_subject_hellenic_family_member_2_debt_own	rom_ptolemaics
rom_subject_hellenic_family_member_2_debt_own	rom_seleucid
rom_subject_hellenic_family_member_2_debt_own	rom_sparta
rom_subject_hellenic_family_member_2_debt_own	rom_syracuse
rom_subject_hellenic_family_member_3_promising	emp_egypt
rom_subject_hellenic_family_member_3_promising	pel_athenai
rom_subject_hellenic_family_member_3_promising	pel_boiotia
rom_subject_hellenic_family_member_3_promising	pel_korinthos
rom_subject_hellenic_family_member_3_promising	pel_sparta
rom_subject_hellenic_family_member_3_promising	pun_carthage
rom_subject_hellenic_family_member_3_promising	pun_syracuse
rom_subject_hellenic_family_member_3_promising	rom_athens
rom_subject_hellenic_family_member_3_promising	rom_baktria
rom_subject_hellenic_family_member_3_promising	rom_carthage
rom_subject_hellenic_family_member_3_promising	rom_cimmeria
rom_subject_hellenic_family_member_3_promising	rom_colchis
rom_subject_hellenic_family_member_3_promising	rom_epirus
rom_subject_hellenic_family_member_3_promising	rom_macedon
rom_subject_hellenic_family_member_3_promising	rom_massilia
rom_subject_hellenic_family_member_3_promising	rom_pergamon
rom_subject_hellenic_family_member_3_promising	rom_pontus
rom_subject_hellenic_family_member_3_promising	rom_ptolemaics
rom_subject_hellenic_family_member_3_promising	rom_seleucid
rom_subject_hellenic_family_member_3_promising	rom_sparta
rom_subject_hellenic_family_member_3_promising	rom_syracuse
rom_subject_hellenic_family_member_4_Agamemnon	emp_egypt
rom_subject_hellenic_family_member_4_Agamemnon	pel_athenai
