id	dilemma_key	option_key	value
15101	eas_young_challenger	CND_CAMPAIGN	main_emperor
15106	gre_young_challenger	CND_FIRST_ROUND	10
15107	gre_young_challenger	VAR_CHANCE	50
15108	gre_young_challenger	GEN_TARGET_REGION	
15117	gre_young_challenger	CND_CAMPAIGN	main_rome
15124	gre_young_challenger	CND_ROUNDS_UNTIL_NEXT	20
15132	gre_young_challenger	VAR_FOLLOWUP_CHANCE	100
15136	gre_young_challenger	CND_CAMPAIGN	main_gaul
15138	gre_young_challenger	CND_CAMPAIGN	main_punic
15143	gre_young_challenger	CND_CAMPAIGN	main_emperor
15144	rom_young_challenger	CND_FIRST_ROUND	10
15148	rom_young_challenger	VAR_CHANCE	50
15157	rom_young_challenger	GEN_TARGET_REGION	
15164	rom_young_challenger	CND_CAMPAIGN	main_rome
15166	rom_young_challenger	CND_ROUNDS_UNTIL_NEXT	20
15176	rom_young_challenger	VAR_FOLLOWUP_CHANCE	100
15182	rom_young_challenger	CND_CAMPAIGN	main_gaul
15189	rom_young_challenger	CND_CAMPAIGN	main_punic
15195	rom_young_challenger	CND_CAMPAIGN	main_emperor
15202	barb_young_challenger	CND_FIRST_ROUND	10
15207	barb_young_challenger	VAR_CHANCE	50
15213	barb_young_challenger	GEN_TARGET_REGION	
15221	barb_young_challenger	CND_CAMPAIGN	main_rome
15225	barb_young_challenger	CND_ROUNDS_UNTIL_NEXT	20
15229	barb_young_challenger	VAR_FOLLOWUP_CHANCE	100
15235	barb_young_challenger	CND_CAMPAIGN	main_gaul
15243	barb_young_challenger	CND_CAMPAIGN	main_punic
15250	barb_young_challenger	CND_CAMPAIGN	main_emperor
15260	olympics_432	CND_CAMPAIGN	main_greek
15269	olympics_432	GEN_TARGET_NONE	
15271	olympics_432	CND_FIRST_ROUND	5
15277	olympics_432	CND_LAST_ROUND	5
15279	olympics_432	VAR_CHANCE	100
15287	olympics_432	VAR_FOLLOWUP_CHANCE	100
15297	olympics_428	CND_CAMPAIGN	main_greek
15301	olympics_428	GEN_TARGET_NONE	
15310	olympics_428	CND_FIRST_ROUND	53
15316	olympics_428	CND_LAST_ROUND	53
15318	olympics_428	VAR_CHANCE	100
15320	olympics_428	VAR_FOLLOWUP_CHANCE	100
15323	olympics_424	CND_CAMPAIGN	main_greek
15324	olympics_424	GEN_TARGET_NONE	
15331	olympics_424	CND_FIRST_ROUND	101
15332	olympics_424	CND_LAST_ROUND	101
15342	olympics_424	VAR_CHANCE	100
15343	olympics_424	VAR_FOLLOWUP_CHANCE	100
15350	olympics_420	CND_CAMPAIGN	main_greek
15353	olympics_420	GEN_TARGET_NONE	
15359	olympics_420	CND_FIRST_ROUND	149
15366	olympics_420	CND_LAST_ROUND	149
15367	olympics_420	VAR_CHANCE	100
15370	olympics_420	VAR_FOLLOWUP_CHANCE	100
15371	olympics_416	CND_CAMPAIGN	main_greek
15372	olympics_416	GEN_TARGET_NONE	
15379	olympics_416	CND_FIRST_ROUND	197
15384	olympics_416	CND_LAST_ROUND	197
15387	olympics_416	VAR_CHANCE	100
15390	olympics_416	VAR_FOLLOWUP_CHANCE	100
15400	olympics_412	CND_CAMPAIGN	main_greek
15410	olympics_412	GEN_TARGET_NONE	
15420	olympics_412	CND_FIRST_ROUND	245
15426	olympics_412	CND_LAST_ROUND	245
15432	olympics_412	VAR_CHANCE	100
15442	olympics_412	VAR_FOLLOWUP_CHANCE	100
15452	olympics_408	CND_CAMPAIGN	main_greek
15457	olympics_408	GEN_TARGET_NONE	
15458	olympics_408	CND_FIRST_ROUND	293
15465	olympics_408	CND_LAST_ROUND	293
15470	olympics_408	VAR_CHANCE	100
15476	olympics_408	VAR_FOLLOWUP_CHANCE	100
15482	olympics_404	CND_CAMPAIGN	main_greek
15488	olympics_404	GEN_TARGET_NONE	
15490	olympics_404	CND_FIRST_ROUND	341
15496	olympics_404	CND_LAST_ROUND	341
15501	olympics_404	VAR_CHANCE	100
15511	olympics_404	VAR_FOLLOWUP_CHANCE	100
15513	olympics_400	CND_CAMPAIGN	main_greek
15517	olympics_400	GEN_TARGET_NONE	
15525	olympics_400	CND_FIRST_ROUND	389
15531	olympics_400	CND_LAST_ROUND	389
15540	olympics_400	VAR_CHANCE	100
15549	olympics_400	VAR_FOLLOWUP_CHANCE	100
15551	pythian_430	CND_CAMPAIGN	main_greek
15556	pythian_430	GEN_TARGET_NONE	
15562	pythian_430	CND_FIRST_ROUND	29
15569	pythian_430	CND_LAST_ROUND	29
15576	pythian_430	VAR_CHANCE	100
15581	pythian_430	VAR_FOLLOWUP_CHANCE	100
15588	pythian_426	CND_CAMPAIGN	main_greek
15592	pythian_426	GEN_TARGET_NONE	
15595	pythian_426	CND_FIRST_ROUND	77
15597	pythian_426	CND_LAST_ROUND	77
15607	pythian_426	VAR_CHANCE	100
15617	pythian_426	VAR_FOLLOWUP_CHANCE	100
15623	pythian_422	CND_CAMPAIGN	main_greek
15625	pythian_422	GEN_TARGET_NONE	
15626	pythian_422	CND_FIRST_ROUND	125
15627	pythian_422	CND_LAST_ROUND	125
15636	pythian_422	VAR_CHANCE	100
15646	pythian_422	VAR_FOLLOWUP_CHANCE	100
15649	pythian_418	CND_CAMPAIGN	main_greek
15654	pythian_418	GEN_TARGET_NONE	
15655	pythian_418	CND_FIRST_ROUND	173
15657	pythian_418	CND_LAST_ROUND	173
15659	pythian_418	VAR_CHANCE	100
15661	pythian_418	VAR_FOLLOWUP_CHANCE	100
15667	pythian_414	CND_CAMPAIGN	main_greek
15677	pythian_414	GEN_TARGET_NONE	
15685	pythian_414	CND_FIRST_ROUND	221
15687	pythian_414	CND_LAST_ROUND	221
15693	pythian_414	VAR_CHANCE	100
15698	pythian_414	VAR_FOLLOWUP_CHANCE	100
15703	pythian_410	CND_CAMPAIGN	main_greek
15709	pythian_410	GEN_TARGET_NONE	
15713	pythian_410	CND_FIRST_ROUND	269
15719	pythian_410	CND_LAST_ROUND	269
15727	pythian_410	VAR_CHANCE	100
15733	pythian_410	VAR_FOLLOWUP_CHANCE	100
15734	pythian_406	CND_CAMPAIGN	main_greek
15744	pythian_406	GEN_TARGET_NONE	
15750	pythian_406	CND_FIRST_ROUND	317
15757	pythian_406	CND_LAST_ROUND	317
15762	pythian_406	VAR_CHANCE	100
15772	pythian_406	VAR_FOLLOWUP_CHANCE	100
15775	pythian_402	CND_CAMPAIGN	main_greek
15778	pythian_402	GEN_TARGET_NONE	
15787	pythian_402	CND_FIRST_ROUND	365
15791	pythian_402	CND_LAST_ROUND	365
15800	pythian_402	VAR_CHANCE	100
15802	pythian_402	VAR_FOLLOWUP_CHANCE	100
15806	isthmian_431	CND_CAMPAIGN	main_greek
15814	isthmian_431	GEN_TARGET_NONE	
15824	isthmian_431	CND_FIRST_ROUND	12
15829	isthmian_431	CND_LAST_ROUND	12
15833	isthmian_431	VAR_CHANCE	100
15843	isthmian_431	VAR_FOLLOWUP_CHANCE	100
15850	isthmian_429	CND_CAMPAIGN	main_greek
15851	isthmian_429	GEN_TARGET_NONE	
15861	isthmian_429	CND_FIRST_ROUND	36
15869	isthmian_429	CND_LAST_ROUND	36
15877	isthmian_429	VAR_CHANCE	100
15883	isthmian_429	VAR_FOLLOWUP_CHANCE	100
15888	isthmian_427	CND_CAMPAIGN	main_greek
15897	isthmian_427	GEN_TARGET_NONE	
15904	isthmian_427	CND_FIRST_ROUND	60
15911	isthmian_427	CND_LAST_ROUND	60
15916	isthmian_427	VAR_CHANCE	100
15921	isthmian_427	VAR_FOLLOWUP_CHANCE	100
15927	isthmian_425	CND_CAMPAIGN	main_greek
15930	isthmian_425	GEN_TARGET_NONE	
15938	isthmian_425	CND_FIRST_ROUND	60
15946	isthmian_425	CND_LAST_ROUND	60
15949	isthmian_425	VAR_CHANCE	100
15955	isthmian_425	VAR_FOLLOWUP_CHANCE	100
15965	isthmian_423	CND_CAMPAIGN	main_greek
15970	isthmian_423	GEN_TARGET_NONE	
15973	isthmian_423	CND_FIRST_ROUND	84
15983	isthmian_423	CND_LAST_ROUND	84
15987	isthmian_423	VAR_CHANCE	100
15994	isthmian_423	VAR_FOLLOWUP_CHANCE	100
16001	isthmian_421	CND_CAMPAIGN	main_greek
16003	isthmian_421	GEN_TARGET_NONE	
16009	isthmian_421	CND_FIRST_ROUND	108
16019	isthmian_421	CND_LAST_ROUND	108
16028	isthmian_421	VAR_CHANCE	100
16037	isthmian_421	VAR_FOLLOWUP_CHANCE	100
16040	isthmian_419	CND_CAMPAIGN	main_greek
16048	isthmian_419	GEN_TARGET_NONE	
16058	isthmian_419	CND_FIRST_ROUND	132
16068	isthmian_419	CND_LAST_ROUND	132
16069	isthmian_419	VAR_CHANCE	100
16076	isthmian_419	VAR_FOLLOWUP_CHANCE	100
16080	isthmian_417	CND_CAMPAIGN	main_greek
16083	isthmian_417	GEN_TARGET_NONE	
16092	isthmian_417	CND_FIRST_ROUND	156
16097	isthmian_417	CND_LAST_ROUND	156
16104	isthmian_417	VAR_CHANCE	100
16106	isthmian_417	VAR_FOLLOWUP_CHANCE	100
16110	isthmian_415	CND_CAMPAIGN	main_greek
16112	isthmian_415	GEN_TARGET_NONE	
16117	isthmian_415	CND_FIRST_ROUND	180
16119	isthmian_415	CND_LAST_ROUND	180
16126	isthmian_415	VAR_CHANCE	100
16129	isthmian_415	VAR_FOLLOWUP_CHANCE	100
16137	isthmian_413	CND_CAMPAIGN	main_greek
16138	isthmian_413	GEN_TARGET_NONE	
16145	isthmian_413	CND_FIRST_ROUND	204
16151	isthmian_413	CND_LAST_ROUND	204
16157	isthmian_413	VAR_CHANCE	100
16167	isthmian_413	VAR_FOLLOWUP_CHANCE	100
16169	isthmian_411	CND_CAMPAIGN	main_greek
16175	isthmian_411	GEN_TARGET_NONE	
16177	isthmian_411	CND_FIRST_ROUND	228
16182	isthmian_411	CND_LAST_ROUND	228
16191	isthmian_411	VAR_CHANCE	100
16199	isthmian_411	VAR_FOLLOWUP_CHANCE	100
16206	isthmian_409	CND_CAMPAIGN	main_greek
16207	isthmian_409	GEN_TARGET_NONE	
16216	isthmian_409	CND_FIRST_ROUND	252
16222	isthmian_409	CND_LAST_ROUND	252
16227	isthmian_409	VAR_CHANCE	100
16235	isthmian_409	VAR_FOLLOWUP_CHANCE	100
16236	isthmian_407	CND_CAMPAIGN	main_greek
16239	isthmian_407	GEN_TARGET_NONE	
16248	isthmian_407	CND_FIRST_ROUND	252
16250	isthmian_407	CND_LAST_ROUND	252
16253	isthmian_407	VAR_CHANCE	100
16261	isthmian_407	VAR_FOLLOWUP_CHANCE	100
16271	isthmian_405	CND_CAMPAIGN	main_greek
16279	isthmian_405	GEN_TARGET_NONE	
16282	isthmian_405	CND_FIRST_ROUND	276
16284	isthmian_405	CND_LAST_ROUND	276
16287	isthmian_405	VAR_CHANCE	100
16293	isthmian_405	VAR_FOLLOWUP_CHANCE	100
16303	isthmian_403	CND_CAMPAIGN	main_greek
16304	isthmian_403	GEN_TARGET_NONE	
16312	isthmian_403	CND_FIRST_ROUND	300
16315	isthmian_403	CND_LAST_ROUND	300
16325	isthmian_403	VAR_CHANCE	100
16333	isthmian_403	VAR_FOLLOWUP_CHANCE	100
16340	isthmian_401	CND_CAMPAIGN	main_greek
16350	isthmian_401	GEN_TARGET_NONE	
16353	isthmian_401	CND_FIRST_ROUND	324
16361	isthmian_401	CND_LAST_ROUND	324
16367	isthmian_401	VAR_CHANCE	100
16373	isthmian_401	VAR_FOLLOWUP_CHANCE	100
16377	nemean_431	CND_CAMPAIGN	main_greek
16387	nemean_431	GEN_TARGET_NONE	
16397	nemean_431	CND_FIRST_ROUND	20
16401	nemean_431	CND_LAST_ROUND	20
16406	nemean_431	VAR_CHANCE	100
16410	nemean_431	VAR_FOLLOWUP_CHANCE	100
16413	nemean_429	CND_CAMPAIGN	main_greek
16423	nemean_429	GEN_TARGET_NONE	
16433	nemean_429	CND_FIRST_ROUND	44
16434	nemean_429	CND_LAST_ROUND	44
16435	nemean_429	VAR_CHANCE	100
16442	nemean_429	VAR_FOLLOWUP_CHANCE	100
16447	nemean_427	CND_CAMPAIGN	main_greek
16454	nemean_427	GEN_TARGET_NONE	
16459	nemean_427	CND_FIRST_ROUND	68
16461	nemean_427	CND_LAST_ROUND	68
16464	nemean_427	VAR_CHANCE	100
16471	nemean_427	VAR_FOLLOWUP_CHANCE	100
16476	nemean_425	CND_CAMPAIGN	main_greek
16485	nemean_425	GEN_TARGET_NONE	
16488	nemean_425	CND_FIRST_ROUND	92
16495	nemean_425	CND_LAST_ROUND	92
16501	nemean_425	VAR_CHANCE	100
16510	nemean_425	VAR_FOLLOWUP_CHANCE	100
16514	nemean_423	CND_CAMPAIGN	main_greek
16518	nemean_423	GEN_TARGET_NONE	
16528	nemean_423	CND_FIRST_ROUND	116
16532	nemean_423	CND_LAST_ROUND	116
16535	nemean_423	VAR_CHANCE	100
16536	nemean_423	VAR_FOLLOWUP_CHANCE	100
16543	nemean_421	CND_CAMPAIGN	main_greek
16551	nemean_421	GEN_TARGET_NONE	
16561	nemean_421	CND_FIRST_ROUND	140
16562	nemean_421	CND_LAST_ROUND	140
16567	nemean_421	VAR_CHANCE	100
16576	nemean_421	VAR_FOLLOWUP_CHANCE	100
16585	nemean_419	CND_CAMPAIGN	main_greek
16590	nemean_419	GEN_TARGET_NONE	
16597	nemean_419	CND_FIRST_ROUND	164
16601	nemean_419	CND_LAST_ROUND	164
16607	nemean_419	VAR_CHANCE	100
16609	nemean_419	VAR_FOLLOWUP_CHANCE	100
16611	nemean_417	CND_CAMPAIGN	main_greek
16618	nemean_417	GEN_TARGET_NONE	
16624	nemean_417	CND_FIRST_ROUND	188
16625	nemean_417	CND_LAST_ROUND	188
16632	nemean_417	VAR_CHANCE	100
16642	nemean_417	VAR_FOLLOWUP_CHANCE	100
16644	nemean_415	CND_CAMPAIGN	main_greek
16649	nemean_415	GEN_TARGET_NONE	
16657	nemean_415	CND_FIRST_ROUND	212
16658	nemean_415	CND_LAST_ROUND	212
16662	nemean_415	VAR_CHANCE	100
16663	nemean_415	VAR_FOLLOWUP_CHANCE	100
16672	nemean_413	CND_CAMPAIGN	main_greek
16681	nemean_413	GEN_TARGET_NONE	
16691	nemean_413	CND_FIRST_ROUND	236
16694	nemean_413	CND_LAST_ROUND	236
16697	nemean_413	VAR_CHANCE	100
16706	nemean_413	VAR_FOLLOWUP_CHANCE	100
16715	nemean_411	CND_CAMPAIGN	main_greek
16721	nemean_411	GEN_TARGET_NONE	
16728	nemean_411	CND_FIRST_ROUND	260
16734	nemean_411	CND_LAST_ROUND	260
16739	nemean_411	VAR_CHANCE	100
16743	nemean_411	VAR_FOLLOWUP_CHANCE	100
16752	nemean_409	CND_CAMPAIGN	main_greek
16760	nemean_409	GEN_TARGET_NONE	
16769	nemean_409	CND_FIRST_ROUND	284
16772	nemean_409	CND_LAST_ROUND	284
16780	nemean_409	VAR_CHANCE	100
16783	nemean_409	VAR_FOLLOWUP_CHANCE	100
16786	nemean_407	CND_CAMPAIGN	main_greek
16788	nemean_407	GEN_TARGET_NONE	
16791	nemean_407	CND_FIRST_ROUND	308
16793	nemean_407	CND_LAST_ROUND	308
16794	nemean_407	VAR_CHANCE	100
16795	nemean_407	VAR_FOLLOWUP_CHANCE	100
16800	nemean_405	CND_CAMPAIGN	main_greek
16806	nemean_405	GEN_TARGET_NONE	
16811	nemean_405	CND_FIRST_ROUND	332
16813	nemean_405	CND_LAST_ROUND	332
16814	nemean_405	VAR_CHANCE	100
16818	nemean_405	VAR_FOLLOWUP_CHANCE	100
16821	nemean_403	CND_CAMPAIGN	main_greek
16823	nemean_403	GEN_TARGET_NONE	
16832	nemean_403	CND_FIRST_ROUND	356
16839	nemean_403	CND_LAST_ROUND	356
16845	nemean_403	VAR_CHANCE	100
16855	nemean_403	VAR_FOLLOWUP_CHANCE	100
16857	nemean_401	CND_CAMPAIGN	main_greek
16866	nemean_401	GEN_TARGET_NONE	
16867	nemean_401	CND_FIRST_ROUND	380
16870	nemean_401	CND_LAST_ROUND	380
16872	nemean_401	VAR_CHANCE	100
16880	nemean_401	VAR_FOLLOWUP_CHANCE	100
17000	dilemma_civilised_rampant_piracy	CND_CAMPAIGN	main_greek
17005	political_event_riot_in_capital	GEN_TARGET_CHARACTER	
17008	political_event_riot_in_capital	GEN_CND_CHARACTER_IS_PARTY_LEADER	
17014	political_event_riot_in_capital	GEN_CND_CHARACTER_NOT_IN_PRIMARY_PARTY	
17024	political_event_riot_in_capital	VAR_CHANCE	50
17033	political_event_riot_in_capital	VAR_FOLLOWUP_CHANCE	100
17039	political_event_riot_in_capital	GEN_CND_OWNS	
17040	political_event_riot_in_capital	CND_ROUNDS_UNTIL_NEXT	20
17043	political_event_rival_banquet	GEN_TARGET_CHARACTER	
17044	political_event_rival_banquet	GEN_CND_OWNS	
17045	political_event_rival_banquet	GEN_CND_CHARACTER_IS_PARTY_LEADER	
17051	political_event_rival_banquet	GEN_CND_CHARACTER_NOT_IN_PRIMARY_PARTY	
17060	political_event_rival_banquet	VAR_CHANCE	50
17065	political_event_rival_banquet	VAR_FOLLOWUP_CHANCE	100
17071	political_event_rival_banquet	CND_ROUNDS_UNTIL_NEXT	20
17078	political_event_assassination_plot	GEN_TARGET_CHARACTER	
17086	political_event_assassination_plot	GEN_CND_OWNS	
17088	political_event_assassination_plot	GEN_CND_CHARACTER_NOT_IN_PRIMARY_PARTY	
17090	political_event_assassination_plot	VAR_CHANCE	50
17097	political_event_assassination_plot	VAR_FOLLOWUP_CHANCE	100
17101	political_event_assassination_plot	CND_ROUNDS_UNTIL_NEXT	20
17102	political_event_intimidate_opposition	GEN_TARGET_NONE	
17110	political_event_intimidate_opposition	VAR_CHANCE	50
17120	political_event_intimidate_opposition	VAR_FOLLOWUP_CHANCE	100
17127	political_event_intimidate_opposition	CND_ROUNDS_UNTIL_NEXT	20
17128	political_event_intimidate_opposition	CND_FIRST_ROUND	1
17138	political_event_assassination_plot	CND_FIRST_ROUND	1
17143	political_event_riot_in_capital	CND_FIRST_ROUND	1
17146	political_event_rival_banquet	CND_FIRST_ROUND	1
17152	3c_alani_mystic_dreams	VAR_CHANCE	100
17158	3c_alani_mystic_dreams	CND_CAMPAIGN	main_3c
17161	3c_alani_mystic_dreams	CND_FACTION	3c_alani
17164	3c_alani_mystic_dreams	CND_ROUNDS_UNTIL_NEXT	18
17168	3c_alani_mystic_dreams	VAR_FOLLOWUP_CHANCE	100
17178	3c_alani_mystic_dreams	GEN_CND_GENERAL	
17185	3c_alani_mystic_dreams	GEN_TARGET_CHARACTER	
17191	3c_alani_mystic_dreams	GEN_CND_OWNS	
17192	3c_alani_mystic_dreams	CND_FIRST_ROUND	9
17199	3c_rome_stolen_eagle	GEN_TARGET_PARENT	
17201	3c_rome_stolen_eagle	VAR_CHANCE	100
17228	3c_rome_stolen_eagle	VAR_FOLLOWUP_CHANCE	100
21663	3c_rom_Sibylline_Books	VAR_CHANCE	100
21673	3c_rom_Sibylline_Books	CND_CAMPAIGN	main_3c
21683	3c_rom_Sibylline_Books	CND_RELIGION	rom_religion_latin
21684	3c_rom_Sibylline_Books	CND_FIRST_ROUND	15
21685	3c_rom_Sibylline_Books	CND_ROUNDS_UNTIL_NEXT	25
22024	3c_rom_Sibylline_Books	VAR_FOLLOWUP_CHANCE	100
22030	3c_rom_Sibylline_Books	GEN_TARGET_NONE	
22104	3c_rom_Sibylline_Books_D3	GEN_TARGET_NONE	
22220	3c_rom_ships_at_the_port	VAR_CHANCE	100
22225	3c_rom_ships_at_the_port	VAR_FOLLOWUP_CHANCE	100
22233	3c_rom_ships_at_the_port	CND_CAMPAIGN	main_3c
22239	3c_rom_ships_at_the_port	CND_FIRST_ROUND	32
22241	3c_rom_ships_at_the_port	GEN_TARGET_REGION	
22247	3c_rom_ships_at_the_port	GEN_CND_OWNS	
22255	3c_rom_ships_at_the_port	CND_ROUNDS_UNTIL_NEXT	45
22307	3c_rat_infestation	VAR_CHANCE	100
22308	3c_rat_infestation	GEN_TARGET_PARENT	
22316	3c_rat_infestation	VAR_FOLLOWUP_CHANCE	100
22326	3c_rom_Sibylline_Books_A1	VAR_CHANCE	100
22327	3c_rom_Sibylline_Books_A1	GEN_TARGET_PARENT	
22335	3c_rom_Sibylline_Books_A1	VAR_FOLLOWUP_CHANCE	100
22345	3c_rom_Sibylline_Books_A2	VAR_CHANCE	100
22347	3c_rom_Sibylline_Books_A2	GEN_TARGET_PARENT	
22353	3c_rom_Sibylline_Books_A2	VAR_FOLLOWUP_CHANCE	100
22363	3c_rom_Sibylline_Books_A3	VAR_CHANCE	100
22370	3c_rom_Sibylline_Books_A3	GEN_TARGET_PARENT	
22376	3c_rom_Sibylline_Books_A3	VAR_FOLLOWUP_CHANCE	100
22382	3c_rom_Sibylline_Books_B1	VAR_CHANCE	100
22388	3c_rom_Sibylline_Books_B1	GEN_TARGET_PARENT	
22392	3c_rom_Sibylline_Books_B1	VAR_FOLLOWUP_CHANCE	100
22399	3c_rom_Sibylline_Books_B2	VAR_CHANCE	100
22402	3c_rom_Sibylline_Books_B2	GEN_TARGET_PARENT	
22405	3c_rom_Sibylline_Books_B2	VAR_FOLLOWUP_CHANCE	100
22410	3c_rom_Sibylline_Books_B3	VAR_CHANCE	100
22412	3c_rom_Sibylline_Books_B3	GEN_TARGET_PARENT	
22416	3c_rom_Sibylline_Books_B3	VAR_FOLLOWUP_CHANCE	100
22426	3c_rom_Sibylline_Books_C1	VAR_CHANCE	100
22427	3c_rom_Sibylline_Books_C1	GEN_TARGET_PARENT	
22428	3c_rom_Sibylline_Books_C1	VAR_FOLLOWUP_CHANCE	100
22438	3c_rom_Sibylline_Books_C2	VAR_CHANCE	100
22447	3c_rom_Sibylline_Books_C2	GEN_TARGET_PARENT	
22448	3c_rom_Sibylline_Books_C2	VAR_FOLLOWUP_CHANCE	100
22451	3c_rom_Sibylline_Books_C3	VAR_CHANCE	100
22453	3c_rom_Sibylline_Books_C3	GEN_TARGET_PARENT	
22462	3c_rom_Sibylline_Books_C3	VAR_FOLLOWUP_CHANCE	100
22472	3c_rom_Sibylline_Books_D1	VAR_CHANCE	100
22478	3c_rom_Sibylline_Books_D1	GEN_TARGET_PARENT	
22481	3c_rom_Sibylline_Books_D1	VAR_FOLLOWUP_CHANCE	100
22491	3c_rom_Sibylline_Books_D2	VAR_CHANCE	100
22496	3c_rom_Sibylline_Books_D2	GEN_TARGET_PARENT	
22498	3c_rom_Sibylline_Books_D2	VAR_FOLLOWUP_CHANCE	100
22503	3c_rom_Sibylline_Books_D3	VAR_CHANCE	100
22512	3c_rom_Sibylline_Books_D3	GEN_TARGET_PARENT	
22517	3c_rom_Sibylline_Books_D3	VAR_FOLLOWUP_CHANCE	100
22549	3c_rat_infestation	GEN_CND_OWNS	
22573	3c_Faction_Leader_Aurelian_1	CND_CAMPAIGN	main_3c
22578	3c_Faction_Leader_Aurelian_1	CND_FIRST_ROUND	12
22584	3c_Faction_Leader_Aurelian_1	VAR_CHANCE	100
22586	3c_Faction_Leader_Aurelian_1	GEN_TARGET_CHARACTER	
22587	3c_Faction_Leader_Aurelian_1	CND_FACTION	3c_rome
22589	3c_Faction_Leader_Aurelian_1	CND_UNIQUE	
22597	3c_Faction_Leader_Aurelian_1	GEN_CND_FACTION_LEADER	
22600	3c_Faction_Leader_Aurelian_2	GEN_CND_OWNS	
22603	3c_Faction_Leader_Aurelian_2	CND_CAMPAIGN	main_3c
22607	3c_Faction_Leader_Aurelian_2	CND_FIRST_ROUND	28
22613	3c_Faction_Leader_Aurelian_2	VAR_CHANCE	100
22616	3c_Faction_Leader_Aurelian_2	GEN_CND_FACTION_LEADER	
22621	3c_Faction_Leader_Aurelian_2	CND_FACTION	3c_rome
22622	3c_Faction_Leader_Aurelian_2	CND_UNIQUE	
22631	3c_Faction_Leader_Aurelian_3	CND_CAMPAIGN	main_3c
22639	3c_Faction_Leader_Aurelian_3	CND_FIRST_ROUND	44
22640	3c_Faction_Leader_Aurelian_3	VAR_CHANCE	100
22649	3c_Faction_Leader_Aurelian_3	GEN_TARGET_CHARACTER	
22658	3c_Faction_Leader_Aurelian_3	CND_FACTION	3c_rome
22664	3c_Faction_Leader_Aurelian_3	CND_UNIQUE	
22674	3c_Faction_Leader_Aurelian_3	GEN_CND_CHARACTER_IS_PARTY_LEADER	
22677	3c_Faction_Leader_Aurelian_3	GEN_CND_OWNS	
22680	3c_Faction_Leader_Aurelian_4	CND_CAMPAIGN	main_3c
22684	3c_Faction_Leader_Aurelian_4	CND_FIRST_ROUND	60
22694	3c_Faction_Leader_Aurelian_4	VAR_CHANCE	100
22700	3c_Faction_Leader_Aurelian_4	GEN_TARGET_CHARACTER	
22710	3c_Faction_Leader_Aurelian_4	CND_FACTION	3c_rome
22712	3c_Faction_Leader_Aurelian_4	CND_UNIQUE	
22713	3c_Faction_Leader_Aurelian_4	GEN_CND_CHARACTER_IS_PARTY_LEADER	
22715	3c_Faction_Leader_Aurelian_4	GEN_CND_OWNS	
22719	3c_Faction_Leader_Aurelian_1	VAR_FOLLOWUP_CHANCE	100
22729	3c_Faction_Leader_Aurelian_2	VAR_FOLLOWUP_CHANCE	100
22730	3c_Faction_Leader_Aurelian_3	VAR_FOLLOWUP_CHANCE	100
22733	3c_Faction_Leader_Aurelian_4	VAR_FOLLOWUP_CHANCE	100
22736	3c_Faction_Leader_Aurelian_1	GEN_CND_OWNS	
22741	3c_Faction_Leader_Aurelian_2	GEN_TARGET_CHARACTER	
22747	3c_gothi_casting_the_lots	VAR_CHANCE	100
22756	3c_gothi_casting_the_lots	GEN_TARGET_NONE	
22763	3c_gothi_casting_the_lots	CND_FIRST_ROUND	12
22766	3c_gothi_casting_the_lots	CND_ROUNDS_UNTIL_NEXT	9
22769	3c_gothi_casting_the_lots	CND_FACTION	3c_gothi
22774	3c_gothi_casting_the_lots	CND_FACTION	3c_saxoni
22782	3c_gothi_casting_the_lots	CND_FACTION	3c_marcomanni
22783	3c_gothi_casting_the_lots	CND_CAMPAIGN	main_3c
22793	3c_gothi_casting_the_lots	VAR_FOLLOWUP_CHANCE	100
22801	3c_east_magi_council	VAR_CHANCE	100
22804	3c_east_magi_council	GEN_TARGET_NONE	
22811	3c_east_magi_council	CND_FIRST_ROUND	11
22815	3c_east_magi_council	CND_ROUNDS_UNTIL_NEXT	21
22822	3c_east_magi_council	CND_FACTION	3c_sassanid
22824	3c_east_magi_council	CND_FACTION	3c_armenia
22826	3c_east_magi_council	CND_CAMPAIGN	main_3c
22835	3c_east_magi_council	VAR_FOLLOWUP_CHANCE	100
22844	3c_caledoni_druidic_order	VAR_CHANCE	100
22850	3c_caledoni_druidic_order	GEN_TARGET_NONE	
22853	3c_caledoni_druidic_order	CND_FIRST_ROUND	11
22862	3c_caledoni_druidic_order	CND_ROUNDS_UNTIL_NEXT	21
22868	3c_caledoni_druidic_order	CND_FACTION	3c_caledoni
22877	3c_caledoni_druidic_order	CND_CAMPAIGN	main_3c
22878	3c_caledoni_druidic_order	VAR_FOLLOWUP_CHANCE	100
22882	3c_alani_smoke_visions	VAR_CHANCE	100
22888	3c_alani_smoke_visions	GEN_TARGET_NONE	
22890	3c_alani_smoke_visions	CND_FIRST_ROUND	9
22893	3c_alani_smoke_visions	CND_ROUNDS_UNTIL_NEXT	15
22902	3c_alani_smoke_visions	CND_FACTION	3c_alani
22911	3c_alani_smoke_visions	CND_CAMPAIGN	main_3c
22917	3c_alani_smoke_visions	VAR_FOLLOWUP_CHANCE	100
22920	3c_east_sassanian_sculptor	CND_CAMPAIGN	main_3c
22922	3c_east_sassanian_sculptor	CND_FACTION	3c_sassanid
22926	3c_east_sassanian_sculptor	VAR_CHANCE	100
