id	names_group	type	gender	frequency
2147325413	64	0	0	1
2147325418	64	0	0	1
2147325422	64	0	0	1
2147325429	64	0	0	1
2147325438	64	0	0	1
2147325448	64	0	0	1
2147325457	64	0	0	1
2147325461	64	0	0	1
2147325466	64	0	0	1
2147325468	64	0	0	1
2147325475	64	0	0	1
2147325484	64	0	0	1
2147325494	64	0	0	1
2147325496	64	0	0	1
2147325499	64	0	0	1
2147325508	64	0	0	1
2147325513	64	0	0	1
2147325518	64	0	0	1
2147325526	64	0	0	1
2147325528	64	0	0	1
2147325533	64	0	0	1
2147325537	64	0	0	1
2147325547	64	0	0	1
2147325552	64	0	0	1
2147325560	64	0	0	1
2147325565	64	0	0	1
2147325572	64	0	0	1
2147325577	64	0	0	1
2147325587	64	0	0	1
2147325594	64	0	0	1
2147325598	64	0	0	1
2147325605	64	0	0	1
2147325609	64	0	0	1
2147325616	64	0	0	1
2147325618	64	0	0	1
2147325623	64	0	0	1
2147325632	64	0	0	1
2147325640	64	0	0	1
2147325643	64	0	0	1
2147325644	64	0	0	1
2147325647	64	0	0	1
2147325650	64	0	0	1
2147325657	64	0	0	1
2147325660	64	0	0	1
2147325669	64	0	0	1
2147325678	64	0	0	1
2147325679	64	0	0	1
2147325680	64	0	0	1
2147325685	64	0	0	1
2147325690	64	0	0	1
2147325691	64	0	0	1
2147325701	64	0	0	1
2147325706	64	0	0	1
2147325707	64	0	0	1
2147325711	64	0	0	1
2147325712	64	0	0	1
2147325714	64	0	0	1
2147325724	64	0	0	1
2147325729	64	0	0	1
2147325732	64	0	0	1
2147325735	64	0	0	1
2147325743	64	0	0	1
2147325750	64	0	0	1
2147325752	64	0	0	1
2147325754	64	0	0	1
2147325762	64	0	0	1
2147325768	64	0	0	1
2147325778	64	0	0	1
2147325781	64	0	0	1
2147325790	64	0	0	1
2147325792	64	0	0	1
2147325801	64	0	0	1
2147325803	64	0	0	1
2147325812	64	0	0	1
2147325813	64	0	0	1
2147325819	64	0	0	1
2147325822	64	0	0	1
2147325828	64	0	0	1
2147325829	64	0	1	1
2147325830	64	0	1	1
2147325840	64	0	1	1
2147325843	64	0	1	1
2147325845	64	0	1	1
2147325849	64	0	1	1
2147325851	64	0	1	1
2147325854	64	0	1	1
2147325855	64	0	1	1
2147325857	64	0	1	1
2147325861	64	0	1	1
2147325867	64	0	1	1
2147325868	64	0	1	1
2147325873	64	0	1	1
2147325881	64	0	1	1
2147325888	64	0	1	1
2147325897	64	0	1	1
2147325906	64	0	1	1
2147325914	64	0	1	1
2147325915	64	0	1	1
2147325916	64	0	1	1
2147325920	64	0	1	1
2147325929	64	0	1	1
2147325930	64	0	1	1
2147325938	64	0	1	1
2147325946	64	0	1	1
2147325953	64	0	1	1
2147325962	64	0	1	1
2147325972	64	0	1	1
2147325973	64	0	1	1
2147325976	64	0	1	1
2147325984	64	0	1	1
2147325990	64	0	1	1
2147325994	64	0	1	1
2147325996	64	0	1	1
2147326000	64	0	1	1
2147326009	64	0	1	1
2147326015	64	0	1	1
2147326022	64	0	1	1
2147326023	46	2	0	1
2147326024	46	2	0	1
2147326026	46	2	0	1
2147326035	46	2	0	1
2147326040	46	2	0	1
2147326048	46	2	0	1
2147326053	46	2	0	1
2147326071	46	2	0	1
2147326075	46	2	0	1
2147326085	46	2	0	1
2147326095	46	2	0	1
2147326100	46	2	0	1
2147326108	46	2	0	1
2147326118	46	2	0	1
2147326120	46	2	0	1
2147326130	46	2	0	1
2147326138	46	2	0	1
2147326148	46	2	0	1
2147326153	46	2	0	1
2147326158	46	2	0	1
2147326160	46	2	0	1
2147326162	46	2	0	1
2147326163	46	2	0	1
2147326168	46	2	0	1
2147326171	46	2	0	1
2147326174	46	2	0	1
2147326178	46	2	0	1
2147326183	46	2	0	1
2147326187	46	2	0	1
2147326189	46	2	0	1
2147326190	46	2	0	1
2147326194	46	2	0	1
2147326201	46	2	0	1
2147326208	46	2	0	1
2147326217	46	2	0	1
2147326224	46	2	0	1
2147326232	46	2	0	1
2147326234	46	2	0	1
2147326240	46	2	0	1
2147326245	46	2	0	1
2147326254	46	2	0	1
2147326263	46	2	0	1
2147326273	46	2	0	1
2147326283	46	2	0	1
2147326287	46	2	0	1
2147326292	46	2	0	1
2147326300	46	2	0	1
2147326308	46	2	0	1
2147326318	46	2	0	1
2147326323	46	2	0	1
2147326327	46	2	0	1
2147326332	46	2	0	1
2147326339	46	2	0	1
2147326344	46	2	0	1
2147326349	46	2	0	1
2147326353	46	2	0	1
2147326356	46	2	0	1
2147326364	46	2	0	1
2147326366	46	2	0	1
2147326373	46	2	0	1
2147326379	46	2	0	1
2147326382	46	2	0	1
2147326383	46	2	0	1
2147326386	46	2	0	1
2147326389	46	2	0	1
2147326393	46	2	0	1
2147326396	46	2	0	1
2147326403	46	2	0	1
2147326413	46	2	0	1
2147326420	46	2	0	1
2147326423	46	2	0	1
2147326427	46	2	0	1
2147326436	46	2	0	1
2147326441	46	2	0	1
2147326451	46	2	0	1
2147326456	46	2	0	1
2147326461	46	2	0	1
2147326471	46	2	0	1
2147326472	46	2	0	1
2147326477	46	2	0	1
2147326479	46	2	0	1
2147326489	46	2	0	1
2147326498	46	2	0	1
2147326501	46	2	0	1
2147326506	46	2	0	1
2147326511	46	2	0	1
2147326513	46	2	0	1
2147326514	46	2	0	1
2147326516	46	2	0	1
2147326522	46	2	0	1
2147326528	46	2	0	1
2147326534	46	2	0	1
2147326536	46	2	0	1
2147326539	46	2	0	1
2147326542	46	2	0	1
2147326552	46	2	0	1
2147326560	46	2	0	1
2147326570	46	2	0	1
2147326571	46	2	0	1
2147326578	46	2	0	1
2147326588	46	2	0	1
2147326597	46	2	0	1
2147326600	46	2	0	1
2147326610	46	2	0	1
2147326611	46	2	0	1
2147326621	46	2	0	1
2147326623	46	2	0	1
2147326624	46	2	0	1
2147326628	46	2	0	1
2147326634	46	2	0	1
2147326644	46	2	0	1
2147326654	46	2	0	1
2147326661	46	2	0	1
2147326665	46	2	0	1
2147326669	46	2	0	1
2147326676	46	2	0	1
2147326682	46	2	0	1
2147326690	46	2	0	1
2147326696	46	2	0	1
2147326698	46	2	0	1
2147326703	46	2	0	1
2147326709	46	2	0	1
2147326718	46	2	0	1
2147326722	46	2	0	1
2147326732	46	2	0	1
2147326736	46	2	0	1
2147326746	46	2	0	1
2147326750	46	2	0	1
2147326757	46	2	0	1
2147326763	46	2	0	1
2147326765	46	2	0	1
2147326769	46	2	0	1
2147326775	46	2	0	1
2147326778	46	2	0	1
2147326784	46	2	0	1
2147326793	46	2	0	1
2147326803	46	2	0	1
2147326811	46	2	0	1
2147326813	46	2	0	1
2147326818	46	2	0	1
2147326823	46	2	0	1
2147326824	46	2	0	1
2147326827	46	2	0	1
2147326833	46	2	0	1
2147326837	46	2	0	1
2147326845	46	2	0	1
2147326853	46	2	0	1
2147326862	46	2	0	1
2147326870	46	2	0	1
2147326871	46	2	0	1
2147326872	46	2	0	1
2147326878	46	2	0	1
2147326885	46	2	0	1
2147326893	46	2	0	1
2147326895	46	2	0	1
2147326896	46	2	0	1
2147326900	46	2	0	1
2147326908	46	2	0	1
2147326910	46	1	0	1
2147326917	46	2	0	1
2147326925	46	2	0	1
2147326934	46	2	0	1
2147326942	46	2	0	1
2147326945	46	2	0	1
2147326953	46	2	0	1
2147326956	46	2	0	1
2147326957	46	2	0	1
2147326959	46	2	0	1
2147326966	46	2	0	1
2147326968	46	2	0	1
2147326976	46	2	0	1
2147326977	46	2	0	1
2147326982	46	2	0	1
2147326988	46	2	0	1
2147326995	46	2	0	1
2147326996	46	2	0	1
2147326997	46	2	0	1
2147326998	46	2	0	1
2147327008	46	2	0	1
2147327013	46	2	0	1
2147327015	46	2	0	1
2147327024	46	2	0	1
2147327033	46	2	0	1
2147327040	46	2	0	1
2147327043	46	2	0	1
2147327048	46	2	0	1
2147327058	46	2	0	1
2147327063	46	2	0	1
2147327065	46	2	0	1
2147327068	46	2	0	1
2147327076	46	2	0	1
2147327085	46	2	0	1
2147327090	46	2	0	1
2147327098	46	2	0	1
2147327102	46	2	0	1
2147327108	46	2	0	1
2147327110	46	2	0	1
2147327120	46	2	0	1
2147327127	46	2	0	1
2147327137	46	2	0	1
2147327145	46	2	0	1
2147327147	46	2	0	1
2147327155	46	2	0	1
2147327156	46	2	0	1
2147327158	46	2	0	1
2147327163	46	2	0	1
2147327169	46	2	0	1
2147327177	46	2	0	1
2147327186	46	2	0	1
2147327190	46	2	0	1
2147327195	46	2	0	1
2147327199	46	2	0	1
2147327205	46	2	0	1
2147327210	46	2	0	1
2147327216	46	2	0	1
2147327222	46	2	0	1
2147327227	46	2	0	1
2147327235	46	2	0	1
2147327241	46	2	0	1
2147327246	46	2	0	1
2147327250	46	2	0	1
2147327255	46	2	0	1
2147327265	46	2	0	1
2147327275	46	2	0	1
2147327285	46	2	0	1
2147327292	46	2	0	1
2147327302	46	2	0	1
2147327304	46	2	0	1
2147327307	46	2	0	1
2147327308	46	2	0	1
2147327310	46	2	0	1
2147327313	46	2	0	1
2147327317	46	2	0	1
2147327327	46	2	0	1
2147327329	46	2	0	1
2147327335	46	2	0	1
2147327342	46	2	0	1
2147327351	46	2	0	1
2147327358	46	2	0	1
2147327362	46	2	0	1
2147327364	46	2	0	1
2147327367	46	2	0	1
2147327374	46	2	0	1
2147327381	46	2	0	1
2147327389	46	2	0	1
2147327390	46	2	0	1
2147327399	46	2	0	1
2147327405	46	2	0	1
2147327408	46	2	0	1
2147327418	46	2	0	1
2147327419	46	2	0	1
2147327428	46	2	0	1
2147327429	46	2	0	1
2147327434	46	2	0	1
2147327436	46	2	0	1
2147327445	46	2	0	1
2147327449	46	2	0	1
2147327454	46	2	0	1
2147327461	46	2	0	1
2147327471	46	2	0	1
2147327479	46	2	0	1
2147327490	46	2	0	1
2147327498	46	2	0	1
2147327500	46	2	0	1
2147327504	46	2	0	1
2147327511	46	2	0	1
2147327519	46	2	0	1
2147327525	46	2	0	1
2147327535	46	2	0	1
2147327542	46	2	0	1
2147327551	46	2	0	1
2147327557	46	2	0	1
2147327567	46	2	0	1
2147327577	46	2	0	1
2147327578	46	2	0	1
2147327580	46	2	0	1
2147327586	46	2	0	1
2147327590	46	2	0	1
2147327600	46	2	0	1
2147327608	46	2	0	1
2147327616	46	2	0	1
2147327618	46	2	0	1
2147327622	46	2	0	1
2147327628	46	2	0	1
2147327630	46	2	0	1
2147327632	46	2	0	1
2147327640	46	2	0	1
2147327646	46	2	0	1
2147327649	46	2	0	1
2147327651	46	2	0	1
2147327653	46	2	0	1
2147327657	46	2	0	1
2147327667	46	2	0	1
2147327671	46	2	0	1
2147327676	46	2	0	1
2147327679	46	2	0	1
2147327685	46	2	0	1
2147327692	46	2	0	1
2147327700	46	2	0	1
2147327708	46	2	0	1
2147327716	46	2	0	1
2147327720	46	2	0	1
2147327725	46	2	0	1
2147327731	46	2	0	1
2147327737	46	2	0	1
2147327738	46	2	0	1
2147327744	46	2	0	1
2147327754	46	2	0	1
2147327756	46	2	0	1
2147327759	46	2	0	1
2147327764	46	2	0	1
2147327772	46	2	0	1
2147327777	46	2	0	1
2147327781	46	2	0	1
2147327784	46	2	0	1
2147327788	46	2	0	1
2147327796	46	2	0	1
2147327803	46	2	0	1
2147327805	46	2	0	1
2147327813	46	2	0	1
2147327822	46	2	0	1
2147327826	46	2	0	1
2147327829	46	2	0	1
2147327832	46	2	0	1
2147327834	46	2	0	1
2147327843	46	2	0	1
2147327850	46	2	0	1
2147327857	46	2	0	1
2147327858	46	2	0	1
2147327864	46	2	0	1
2147327866	46	2	0	1
2147327868	46	2	0	1
2147327873	46	2	0	1
2147327874	46	2	0	1
2147327882	46	2	0	1
2147327886	46	2	0	1
2147327892	46	2	0	1
2147327901	46	2	0	1
2147327910	46	2	0	1
2147327915	46	2	0	1
2147327918	46	2	0	1
2147327924	46	2	0	1
2147327952	46	2	0	1
2147327972	46	2	0	1
2147327982	46	2	0	1
2147327993	46	2	0	1
2147328004	46	2	0	1
2147328019	46	2	0	1
2147328020	46	2	0	1
2147328022	46	2	0	1
2147328031	46	2	0	1
2147328041	46	2	0	1
2147328043	46	2	0	1
2147328045	46	2	0	1
2147328049	46	2	0	1
2147328057	46	2	0	1
2147328061	46	2	0	1
2147328070	46	2	0	1
2147328078	46	2	0	1
2147328088	46	2	0	1
2147328098	46	2	0	1
2147328102	46	2	0	1
2147328105	46	2	0	1
2147328111	46	2	0	1
2147328113	46	2	0	1
2147328120	46	2	0	1
2147328129	46	2	0	1
2147328138	46	2	0	1
2147328144	46	2	0	1
2147328153	46	2	0	1
2147328163	46	2	0	1
2147328166	46	2	0	1
2147328174	46	1	0	1
2147328181	46	1	0	1
2147328184	46	1	0	1
2147328191	46	1	0	1
2147328203	46	1	0	1
2147328207	46	1	0	1
2147328219	46	1	0	1
2147328220	46	1	0	1
2147328227	46	1	0	1
2147328233	46	1	0	1
2147328243	46	1	0	1
2147328244	46	1	0	1
2147328251	46	1	0	1
2147328252	46	1	0	1
2147328253	46	1	0	1
2147328257	46	1	0	1
2147328267	46	1	0	1
2147328274	46	1	0	1
2147328284	46	1	0	1
2147328293	46	1	0	1
2147328303	46	1	0	1
2147328308	46	1	0	1
2147328311	46	1	0	1
2147328318	46	1	0	1
2147328327	46	1	0	1
2147328335	46	1	0	1
2147328342	46	1	0	1
2147328349	46	1	0	1
2147328356	46	1	0	1
2147328361	46	1	0	1
2147328370	46	1	0	1
2147328371	46	1	0	1
2147328378	46	1	0	1
2147328384	46	1	0	1
2147328390	46	1	0	1
2147328397	46	1	0	1
2147328398	46	1	0	1
2147328402	46	1	0	1
2147328411	46	1	0	1
2147328414	46	1	0	1
2147328415	46	1	0	1
2147328419	46	1	0	1
2147328427	46	1	0	1
2147328434	46	1	0	1
2147328436	46	1	0	1
2147328442	46	1	0	1
2147328457	46	1	0	1
2147328458	46	1	0	1
2147328468	46	3	0	1
2147328478	46	1	0	1
2147328479	46	1	0	1
2147328485	46	1	0	1
2147328491	46	1	0	1
2147328501	46	1	0	1
2147328504	46	1	0	1
2147328512	46	1	0	1
2147328521	46	3	0	1
2147328527	46	1	0	1
2147328536	46	1	0	1
2147328538	46	1	0	1
2147328546	46	1	0	1
2147328548	46	1	0	1
2147328549	46	1	0	1
2147328555	46	1	0	1
2147328563	46	1	0	1
2147328565	46	1	0	1
2147328574	46	1	0	1
2147328583	46	1	0	1
2147328601	46	1	0	1
2147328604	46	1	0	1
2147328605	46	1	0	1
2147328612	46	1	0	1
2147328619	46	1	0	1
2147328625	46	1	0	1
2147328641	46	1	0	1
2147328651	46	1	0	1
2147328659	46	1	0	1
2147328668	46	1	0	1
2147328675	46	1	0	1
2147328680	46	1	0	1
2147328683	46	1	0	1
2147328688	46	1	0	1
2147328700	46	1	0	1
2147328702	46	1	0	1
2147328710	46	1	0	1
2147328713	46	1	0	1
2147328731	46	1	0	1
2147328740	46	1	0	1
2147328742	46	1	0	1
2147328743	46	1	0	1
2147328744	46	1	0	1
2147328749	46	1	0	1
2147328757	46	1	0	1
2147328762	46	1	0	1
2147328767	46	1	0	1
2147328775	46	1	0	1
2147328781	46	1	0	1
2147328791	46	1	0	1
2147328801	46	1	0	1
2147328805	46	1	0	1
2147328807	46	1	0	1
2147328809	46	1	0	1
2147328819	46	1	0	1
2147328825	46	1	0	1
2147328828	46	1	0	1
2147328838	46	1	0	1
2147328848	46	1	0	1
2147328857	46	1	0	1
2147328866	46	1	0	1
2147328870	46	1	0	1
2147328879	46	1	0	1
2147328882	46	1	0	1
2147328890	46	1	0	1
2147328895	46	1	0	1
2147328910	46	1	0	1
2147328913	46	1	0	1
2147328921	46	1	0	1
2147328925	46	1	0	1
2147328926	46	1	0	1
2147328931	46	1	0	1
2147328939	46	1	0	1
2147328945	46	1	0	1
2147328949	46	1	0	1
2147328958	46	1	0	1
2147328963	46	1	0	1
2147328969	46	1	0	1
2147328973	46	1	0	1
2147328983	46	1	0	1
2147328985	46	1	0	1
2147328989	46	1	0	1
2147328998	46	1	0	1
2147329005	46	1	0	1
2147329014	46	1	0	1
2147329020	46	1	0	1
2147329027	46	1	0	1
2147329029	46	1	0	1
2147329044	46	1	0	1
2147329051	46	1	0	1
2147329055	46	1	0	1
2147329064	46	1	0	1
2147329067	46	1	0	1
2147329073	46	1	0	1
2147329081	46	1	0	1
2147329088	46	1	0	1
2147329092	46	1	0	1
2147329102	46	1	0	1
2147329104	46	1	0	1
2147329113	46	1	0	1
2147329122	46	1	0	1
2147329131	46	1	0	1
2147329141	46	1	0	1
2147329145	46	1	0	1
2147329146	46	1	0	1
2147329151	46	1	0	1
2147329158	46	1	0	1
2147329164	46	3	0	1
2147329170	46	1	0	1
2147329176	46	1	0	1
2147329180	46	1	0	1
2147329190	46	1	0	1
2147329194	46	1	0	1
2147329201	46	1	0	1
2147329209	46	1	0	1
2147329217	46	1	0	1
2147329219	46	1	0	1
2147329224	46	1	0	1
2147329225	46	1	0	1
2147329227	46	1	0	1
2147329229	46	1	0	1
2147329240	46	1	0	1
2147329247	46	1	0	1
2147329254	46	1	0	1
2147329263	46	1	0	1
2147329268	46	1	0	1
2147329276	46	1	0	1
2147329280	46	1	0	1
2147329282	46	1	0	1
2147329288	46	1	0	1
2147329298	46	1	0	1
2147329302	46	1	0	1
2147329311	46	1	0	1
2147329320	46	1	0	1
2147329321	46	1	0	1
2147329328	46	1	0	1
2147329331	46	1	0	1
2147329336	46	1	0	1
2147329339	46	1	0	1
2147329343	46	1	0	1
2147329347	46	1	0	1
2147329355	46	1	0	1
2147329361	46	1	0	1
2147329363	46	1	0	1
2147329371	46	1	0	1
2147329378	46	1	0	1
2147329385	46	1	0	1
2147329389	46	1	0	1
2147329392	46	1	0	1
2147329402	46	1	0	1
2147329408	46	1	0	1
2147329412	46	1	0	1
2147329415	46	1	0	1
2147329424	46	1	0	1
2147329430	46	1	0	1
2147329440	46	1	0	1
2147329453	46	1	0	1
2147329454	46	1	0	1
2147329459	46	1	0	1
2147329463	46	1	0	1
2147329465	46	1	0	1
2147329474	46	1	0	1
2147329477	46	1	0	1
2147329482	46	1	0	1
2147329490	46	1	0	1
2147329498	46	1	0	1
2147329506	46	1	0	1
2147329516	46	1	0	1
2147329526	46	1	0	1
2147329527	46	1	0	1
2147329530	46	1	0	1
2147329538	46	1	0	1
2147329544	46	1	0	1
2147329554	46	1	0	1
2147329555	46	1	0	1
2147329559	46	1	0	1
2147329561	46	1	0	1
2147329568	46	1	0	1
2147329576	46	1	0	1
2147329578	46	1	0	1
2147329587	46	1	1	1
2147329596	46	1	1	1
2147329603	46	1	1	1
2147329609	46	1	1	1
2147329613	46	1	1	1
2147329620	46	1	1	1
2147329622	46	1	1	1
2147329630	46	1	1	1
2147329637	46	1	1	1
2147329645	46	1	1	1
2147329651	46	1	1	1
2147329659	46	1	1	1
2147329668	46	1	1	1
2147329673	46	1	1	1
2147329677	46	1	1	1
2147329683	46	1	1	1
2147329690	46	1	1	1
2147329694	46	1	1	1
2147329697	46	1	1	1
2147329698	46	1	1	1
2147329704	46	1	1	1
2147329707	46	1	1	1
2147329714	46	1	1	1
2147329724	46	1	1	1
2147329725	46	1	1	1
2147329726	46	1	1	1
2147329729	46	1	1	1
2147329736	46	1	1	1
2147329742	46	1	1	1
2147329745	46	1	1	1
2147329749	46	1	1	1
2147329755	46	1	1	1
2147329763	46	1	1	1
2147329766	46	1	1	1
2147329767	46	1	1	1
2147329772	46	1	1	1
2147329775	46	1	1	1
2147329777	46	1	1	1
2147329782	46	1	1	1
2147329784	46	1	1	1
2147329786	46	1	1	1
2147329790	46	1	1	1
2147329793	46	1	1	1
2147329802	46	1	1	1
2147329804	46	1	1	1
2147329810	46	1	1	1
2147329812	46	1	1	1
2147329820	46	1	1	1
2147329823	46	1	1	1
2147329827	46	1	1	1
2147329833	46	1	1	1
2147329841	46	1	1	1
2147329850	46	1	1	1
2147329857	46	1	1	1
2147329858	46	1	1	1
2147329866	46	1	1	1
2147329868	46	1	1	1
2147329869	46	1	1	1
2147329870	46	1	1	1
2147329880	46	1	1	1
2147329883	46	1	1	1
2147329884	46	1	1	1
2147329892	46	1	1	1
2147329902	46	1	1	1
2147329903	46	1	1	1
2147329913	46	1	1	1
2147329919	46	1	1	1
2147329929	46	1	1	1
2147329938	46	1	1	1
2147329945	46	1	1	1
2147329948	46	1	1	1
2147329953	46	1	1	1
2147329956	46	1	1	1
2147329959	46	1	1	1
2147329963	46	1	1	1
2147329970	46	1	1	1
2147329973	46	1	1	1
2147329979	46	1	1	1
2147329982	46	1	1	1
2147329991	46	1	1	1
2147329996	46	1	1	1
2147330002	46	1	1	1
2147330008	46	1	1	1
2147330011	46	1	1	1
2147330015	46	1	1	1
2147330025	46	1	1	1
2147330027	46	1	1	1
2147330028	46	1	1	1
2147330037	46	1	1	1
2147330038	46	1	1	1
2147330047	46	1	1	1
2147330056	46	1	1	1
2147330064	46	1	1	1
2147330065	46	1	1	1
2147330075	46	1	1	1
2147330083	46	1	1	1
2147330086	46	1	1	1
2147330088	46	1	1	1
2147330097	46	1	1	1
2147330098	46	1	1	1
2147330102	46	1	1	1
2147330110	46	1	1	1
2147330115	46	1	1	1
2147330125	46	1	1	1
2147330130	46	1	1	1
2147330133	46	1	1	1
2147330135	46	1	1	1
2147330145	46	1	1	1
2147330151	46	1	1	1
2147330157	46	1	1	1
2147330163	46	1	1	1
2147330165	46	1	1	1
2147330174	46	1	1	1
2147330179	46	1	1	1
2147330187	46	1	1	1
2147330192	46	1	1	1
2147330197	46	1	1	1
2147330200	46	1	1	1
2147330204	46	1	1	1
2147330209	46	1	1	1
2147330210	46	3	1	0
2147330215	46	1	1	1
2147330219	46	1	1	1
2147330227	46	1	1	1
2147330230	46	1	1	1
2147330233	46	1	1	1
2147330242	46	1	1	1
2147330243	46	1	1	1
2147330244	46	1	1	1
2147330252	46	1	1	1
2147330259	46	1	1	1
2147330268	46	1	1	1
2147330276	46	1	1	1
2147330284	46	1	1	1
2147330291	46	1	1	1
2147330293	46	1	1	1
2147330294	46	1	1	1
2147330302	46	1	1	1
2147330310	46	1	1	1
2147330318	46	1	1	1
2147330324	46	1	1	1
2147330334	46	1	1	1
2147330340	46	1	1	1
2147330343	46	1	1	1
2147330351	46	1	1	1
2147330354	46	1	1	1
2147330355	46	1	1	1
2147330360	46	1	1	1
2147330363	46	1	1	1
2147330370	46	1	1	1
2147330373	46	1	1	1
2147330381	46	1	1	1
2147330386	46	1	1	1
2147330391	46	1	1	1
2147330393	46	1	1	1
2147330403	46	1	1	1
2147330404	46	1	1	1
2147330405	46	1	1	1
2147330412	46	1	1	1
2147330413	46	1	1	1
2147330419	46	1	1	1
2147330421	46	1	1	1
2147330429	46	1	1	1
2147330432	46	1	1	1
2147330439	46	1	1	1
2147330445	46	1	1	1
2147330455	46	1	1	1
2147330458	46	1	1	1
2147330459	46	1	1	1
2147330467	46	1	1	1
2147330469	46	1	1	1
2147330476	46	1	1	1
2147330481	46	1	1	1
2147330482	46	1	1	1
2147330486	46	1	1	1
2147330487	46	1	1	1
2147330491	46	1	1	1
2147330499	46	1	1	1
2147330502	46	1	1	1
2147330504	46	1	1	1
2147330511	46	1	1	1
2147330517	46	1	1	1
2147330521	46	1	1	1
2147330524	46	1	1	1
2147330529	46	1	1	1
2147330539	46	1	1	1
2147330549	46	1	1	1
2147330556	46	1	1	1
2147330564	46	1	1	1
2147330574	46	1	1	1
2147330578	46	1	1	1
2147330584	46	1	1	1
2147330593	46	1	1	1
2147330598	46	1	1	1
2147330599	46	1	1	1
2147330601	46	1	1	1
2147330610	46	1	1	1
2147330618	46	0	1	1
2147330619	46	0	1	1
2147330627	46	0	1	1
2147330635	46	0	1	1
2147330636	46	0	1	1
2147330642	46	0	1	1
2147330651	46	0	1	1
2147330652	46	0	1	1
2147330661	46	0	1	1
2147330671	46	0	1	1
2147330678	46	0	1	1
2147330685	46	0	1	1
2147330694	46	0	1	1
2147330701	46	0	1	1
2147330703	46	0	1	1
2147330711	46	0	1	1
2147330718	46	0	1	1
2147330726	46	0	1	1
2147330730	46	0	1	1
2147330735	46	0	1	1
2147330739	46	0	1	1
2147330745	46	0	1	1
2147330752	46	0	1	1
2147330756	46	0	1	1
2147330766	46	0	1	1
2147330776	46	0	1	1
2147330777	46	0	1	1
2147330787	46	0	1	1
2147330790	46	0	1	1
2147330797	46	0	1	1
2147330805	46	0	1	1
2147330814	46	0	1	1
2147330823	46	0	1	1
2147330826	46	0	1	1
2147330833	46	0	1	1
2147330837	46	0	1	1
2147330843	46	0	1	1
2147330847	46	0	1	1
2147330855	46	0	1	1
2147330860	46	0	1	1
2147330866	46	0	1	1
2147330875	46	0	1	1
2147330881	46	0	1	1
2147330890	46	0	1	1
2147330894	46	0	1	1
2147330896	46	0	1	1
2147330905	46	0	1	1
2147330907	46	0	1	1
2147330917	46	0	1	1
2147330920	46	0	1	1
2147330930	46	0	1	1
2147330937	46	0	1	1
2147330940	46	0	1	1
2147330949	46	0	1	1
2147330951	46	0	1	1
2147330955	46	0	1	1
2147330962	46	0	1	1
2147330966	46	0	1	1
2147330968	46	0	1	1
2147330972	46	0	1	1
2147330979	46	0	1	1
2147330980	46	0	1	1
2147330985	46	0	1	1
2147330988	46	0	1	1
2147330993	46	0	1	1
2147331002	46	0	1	1
2147331007	46	0	1	1
2147331016	46	0	1	1
2147331021	46	0	1	1
2147331022	46	0	1	1
2147331031	46	0	1	1
2147331035	46	0	1	1
2147331044	46	0	1	1
2147331048	46	0	1	1
2147331057	46	0	1	1
2147331058	46	0	1	1
2147331062	46	0	1	1
2147331066	46	0	1	1
2147331067	46	0	1	1
2147331069	46	0	1	1
2147331078	46	0	1	1
2147331079	46	0	1	1
2147331089	46	0	1	1
2147331090	46	0	1	1
2147331098	46	0	1	1
2147331102	46	0	1	1
2147331104	46	0	1	1
2147331105	46	0	1	1
2147331110	46	0	1	1
2147331120	46	0	1	1
2147331122	46	0	1	1
2147331124	46	0	1	1
2147331131	46	0	1	1
2147331132	46	0	1	1
2147331139	46	0	1	1
2147331141	46	0	1	1
2147331143	46	0	1	1
2147331147	46	0	1	1
2147331153	46	0	1	1
2147331154	46	0	1	1
2147331161	46	0	1	1
2147331162	46	0	1	1
2147331170	46	0	1	1
2147331177	46	0	1	1
2147331182	46	0	1	1
2147331186	46	0	1	1
2147331191	46	0	1	1
2147331196	46	0	1	1
2147331203	46	0	1	1
2147331204	46	0	1	1
2147331214	46	0	1	1
2147331217	46	0	1	1
2147331219	46	0	1	1
2147331220	46	0	1	1
2147331225	46	0	1	1
2147331230	46	0	1	1
2147331239	46	0	1	1
2147331241	46	0	1	1
2147331251	46	0	1	1
2147331259	46	0	1	1
2147331268	46	0	1	1
2147331274	46	0	1	1
2147331283	46	0	1	1
2147331293	46	0	1	1
2147331298	46	0	1	1
2147331308	46	0	1	1
2147331316	46	0	1	1
2147331317	46	0	1	1
2147331321	81	0	0	1
2147331330	81	0	0	1
2147331333	81	0	0	1
2147331335	81	0	0	1
2147331342	81	0	0	1
2147331352	81	0	0	1
2147331360	81	0	0	1
2147331365	81	0	0	1
2147331374	81	0	0	1
2147331377	81	0	0	1
2147331380	81	0	0	1
2147331389	81	0	0	1
2147331396	81	0	0	1
2147331400	81	0	0	1
2147331409	81	0	0	1
2147331417	81	0	0	1
2147331418	81	0	0	1
2147331424	81	0	0	1
2147331433	81	0	0	1
2147331443	81	0	0	1
2147331452	81	0	0	1
2147331456	81	0	0	1
2147331459	81	0	0	1
2147331467	81	0	0	1
2147331474	81	0	0	1
2147331478	81	0	0	1
2147331484	81	0	0	1
2147331492	81	0	0	1
2147331502	81	0	0	1
2147331512	81	0	0	1
2147331521	81	0	0	1
2147331530	81	0	0	1
2147331537	81	0	0	1
